model,year,init_month,rain_bahia blanca_10,rain_bahia blanca_11,rain_bahia blanca_6,rain_bahia blanca_7,rain_bahia blanca_8,rain_bahia blanca_9,rain_coronel dorrego_10,rain_coronel dorrego_11,rain_coronel dorrego_6,rain_coronel dorrego_7,rain_coronel dorrego_8,rain_coronel dorrego_9,rain_coronel pringles_10,rain_coronel pringles_11,rain_coronel pringles_6,rain_coronel pringles_7,rain_coronel pringles_8,rain_coronel pringles_9,rain_coronel suarez_10,rain_coronel suarez_11,rain_coronel suarez_6,rain_coronel suarez_7,rain_coronel suarez_8,rain_coronel suarez_9,rain_hipolito yrigoyen_10,rain_hipolito yrigoyen_11,rain_hipolito yrigoyen_6,rain_hipolito yrigoyen_7,rain_hipolito yrigoyen_8,rain_hipolito yrigoyen_9,rain_saavedra_10,rain_saavedra_11,rain_saavedra_6,rain_saavedra_7,rain_saavedra_8,rain_saavedra_9,rain_santa fe san justo_10,rain_santa fe san justo_11,rain_santa fe san justo_6,rain_santa fe san justo_7,rain_santa fe san justo_8,rain_santa fe san justo_9,tmean_bahia blanca_10,tmean_bahia blanca_11,tmean_bahia blanca_6,tmean_bahia blanca_7,tmean_bahia blanca_8,tmean_bahia blanca_9,tmean_coronel dorrego_10,tmean_coronel dorrego_11,tmean_coronel dorrego_6,tmean_coronel dorrego_7,tmean_coronel dorrego_8,tmean_coronel dorrego_9,tmean_coronel pringles_10,tmean_coronel pringles_11,tmean_coronel pringles_6,tmean_coronel pringles_7,tmean_coronel pringles_8,tmean_coronel pringles_9,tmean_coronel suarez_10,tmean_coronel suarez_11,tmean_coronel suarez_6,tmean_coronel suarez_7,tmean_coronel suarez_8,tmean_coronel suarez_9,tmean_hipolito yrigoyen_10,tmean_hipolito yrigoyen_11,tmean_hipolito yrigoyen_6,tmean_hipolito yrigoyen_7,tmean_hipolito yrigoyen_8,tmean_hipolito yrigoyen_9,tmean_saavedra_10,tmean_saavedra_11,tmean_saavedra_6,tmean_saavedra_7,tmean_saavedra_8,tmean_saavedra_9,tmean_santa fe san justo_10,tmean_santa fe san justo_11,tmean_santa fe san justo_6,tmean_santa fe san justo_7,tmean_santa fe san justo_8,tmean_santa fe san justo_9
CCSM4,1996,10,-0.4386324462417952,0.3747398348851736,,,1.6752171429789273,-0.9585804870670658,-0.6917006695293497,-0.34214890026844264,,,1.7201901121096699,-1.0140384404308023,-0.5144590733657561,0.7945570145303865,,,0.9229718721442863,-1.0206666054964697,-0.6202115071990226,1.0020380730475382,,,0.5264314530094211,-1.0269486678074506,-0.529043200014104,0.40705614785122357,,,0.23221123458714815,-0.8331635422825794,-0.23664738388373704,-0.8071513199621644,,,1.056878844137743,-1.0143474549672176,-0.5290432000141028,0.40705614785122357,,,-0.019728454049403342,0.8126866951538223,1.6714043776897132,0.5437023599512373,,,1.6916474661105507,0.04975664178899975,1.5297963958189085,0.5837181911555408,,,1.7257835157453436,0.1196215627105718,1.9149522338723126,0.6965325763197254,,,1.6681778424673945,0.05317854485557055,2.0079040171607643,0.5617212419482129,,,1.6203379508668017,-0.07636397153828799,1.7322733799005146,0.5260031326960454,,,1.5853053627890505,0.11471315099473411,0.9272353989722466,0.30668659602638826,,,1.6229556331048625,-0.11778522326108218,1.7322733799005146,0.5260031326960454,,,1.8809490255330377,-0.5674608020405227
CCSM4,1996,11,0.2859966619839477,-0.5630150019500874,,,1.6752171429789273,-0.9585804870670658,0.9303391821953243,-0.23740238141521744,,,1.7201901121096699,-1.0140384404308023,1.039287645519599,-0.6806535234486638,,,0.9229718721442863,-1.0206666054964697,0.26050944929680664,-0.9460023988798155,,,0.5264314530094211,-1.0269486678074506,-0.24284238621455037,-0.7011887568336502,,,0.23221123458714815,-0.8331635422825794,0.08373436782040147,1.077988798626382,,,1.056878844137743,-1.0143474549672176,-0.3804023593591936,-0.701188756833651,,,-0.019728454049403342,0.8126866951538223,0.6435841620921635,0.5523242114978265,,,1.6916474661105507,0.04975664178899975,0.4867217395693826,0.7417422083656707,,,1.7257835157453436,0.1196215627105718,0.7107464765233669,0.4815133796786333,,,1.6681778424673945,0.05317854485557055,0.9180010494655149,0.4521841014448943,,,1.6203379508668017,-0.07636397153828799,0.8259941963746472,0.4641505732709673,,,1.5853053627890505,0.11471315099473411,0.942712772100634,0.2684387534558038,,,1.6229556331048625,-0.11778522326108218,0.10272041047893611,0.4641505732709673,,,1.8809490255330377,-0.5674608020405227
CCSM4,1997,9,1.0096521383096084,0.8420637095171191,,,-0.5060422547704058,1.1031343151995807,1.087691625638704,0.5132698226106824,,,-0.14068001998040605,1.2759551630065982,0.9247390290823864,0.9750963920598279,,,-0.23665732870051304,0.8397381401493251,1.0096339375848822,1.2153708604289548,,,-0.3254321156738474,0.8283165491976594,0.9786718961343218,0.9270532560756038,,,0.14353859421311,1.1519774412699952,0.4949880379872587,1.7035693017796714,,,-0.4598023335110784,0.056768748871587796,0.9786718961343207,0.9270532560756038,,,-0.07635624837401264,1.1519774412699946,-1.509900376618678,-1.9863098080724195,,,-0.06482189571368394,-1.3609577736142018,-1.8137920328313353,-1.8398050735102638,,,-0.17714274795017423,-1.6395741837833084,-0.6658414016395666,-1.1700867873867697,,,-0.027111806026110484,-0.8084753868821704,-1.1690434260014182,-1.7924990756872523,,,0.17532101577562031,-1.2337197586137705,-1.845960469547153,-2.267708640782163,,,0.3234560109330182,-1.6245916026679832,-0.39372993262992356,-1.0597455513637573,,,0.14911968869814324,-0.21741360275830654,-1.845960469547153,-2.267708640782163,,,0.778671856262641,-1.6245916026679832
CCSM4,1997,10,0.34402587697101245,1.8967736063346774,,,-0.5060422547704058,-0.01886338262322449,-0.11689643333673472,1.1208408949231556,,,-0.14068001998040605,-0.2841135209582458,0.43046612953386487,1.8933991633546883,,,-0.23665732870051304,-0.4557478299691932,0.37914226013207697,1.6526036967065736,,,-0.3254321156738474,-0.32611367894145094,0.4168063943402063,1.883215691520146,,,0.14353859421311,-0.598779767493823,-0.06364417885541022,2.1229900923725475,,,-0.4598023335110784,0.02091877071019463,0.4168063943402063,1.883215691520146,,,-0.07635624837401264,-1.670133912673238,-0.4614320974103017,-2.0371971029556395,,,-0.06482189571368394,-1.4006634541303662,-0.4695660844295947,-2.2194678411363675,,,-0.17714274795017423,-1.9127484683770337,0.29367745670134976,-1.1257489455417033,,,-0.027111806026110484,-1.485078629557693,-0.11624556146910242,-1.5172475651549862,,,0.17532101577562031,-1.1262086844192458,-0.7368370621934314,-2.3281902059659543,,,0.3234560109330182,-0.951935049996511,-0.04907278051633704,-1.7367344041070931,,,0.14911968869814324,-1.0408913783536768,-0.7368370621934314,-2.3281902059659543,,,0.778671856262641,1.5207387285635425
CCSM4,1997,11,0.38887347282220297,0.4857788284784583,,,-0.5060422547704058,-0.01886338262322449,0.5986792412448216,0.44597092165139524,,,-0.14068001998040605,-0.2841135209582458,0.773223775243843,0.8124247645343512,,,-0.23665732870051304,-0.4557478299691932,0.7850487319411698,1.3255601311205463,,,-0.3254321156738474,-0.32611367894145094,1.3007864308467085,1.0440255743275697,,,0.14353859421311,-0.598779767493823,0.38804166026253184,1.5314778408202803,,,-0.4598023335110784,0.02091877071019463,0.08353975161567771,1.0440255743275675,,,-0.07635624837401264,-1.670133912673238,-0.7594109882521038,-1.9875147924111245,,,-0.06482189571368394,-1.4006634541303662,-0.7498970080437254,-2.2377942035330864,,,-0.17714274795017423,-1.9127484683770337,-0.7253149470514247,-0.5365099467085974,,,-0.027111806026110484,-1.485078629557693,-0.8356893421522849,-1.0837492481577355,,,0.17532101577562031,-1.1262086844192458,-0.9734739174113733,-2.255171888422168,,,0.3234560109330182,-0.951935049996511,-0.8690146591611115,-1.2545814754358142,,,0.14911968869814324,-1.0408913783536768,0.168900019387133,-2.255171888422168,,,0.778671856262641,1.5207387285635425
CCSM4,1998,9,-0.4798258592277466,-0.1753806450113119,,,-0.21611228659199283,-0.2225014792733242,0.6927118711269332,0.28374802370167385,,,-0.5126899562795774,-0.24043205901443035,-0.958373536293128,-0.49328148385706205,,,-0.5990516994661722,-0.02309567492679544,-0.842106369400656,-0.1327300808318451,,,-0.4368613951830949,-0.11559760005407983,-0.533171416140081,0.08321552918659644,,,-0.33282298571408886,-0.27902393041001994,-0.6129179668105798,-0.8398666489152262,,,-0.3905087285555136,-0.005616715154039581,-0.533171416140081,0.08321552918659644,,,-0.9325542160254678,-0.27902393041002,0.049683855210562754,-0.9270356782593684,,,0.6066013228235697,0.8850295525974365,-0.3658319126445101,-1.5668520863569422,,,0.5751104662589329,0.7870543030718956,0.4027059290797977,-0.38867287999819033,,,0.4273936462338847,1.1634548967945058,0.3273391196483483,-0.5210965969527251,,,0.21899374138340566,1.1074720688326625,0.06515366338898207,-0.9064709225262091,,,-0.2615946546934493,0.9035824833923018,-1.6006078187498156,-2.342575188172051,,,0.3277352468555899,0.029804899879092142,0.06515366338898207,-0.9064709225262091,,,-0.5586256755409713,0.9035824833923018
CCSM4,1998,10,-0.5017630297220018,-0.6654895210937164,,,-0.21611228659199283,1.6733440666980914,-0.8519314685562419,-1.1118603232693878,,,-0.5126899562795774,2.9946555207817687,-0.7141480643424357,-0.8325186015742547,,,-0.5990516994661722,3.768682408658799,-1.0257304359696628,-1.015245279394277,,,-0.4368613951830949,1.9665999030819479,-0.6429555980574586,-1.0243959176261406,,,-0.33282298571408886,0.43365878044218154,-2.078286216628845,-1.2502757470946695,,,-0.3905087285555136,1.3866507005486015,-0.642955598057458,-1.0243959176261417,,,-0.9325542160254678,-0.24883985728059102,0.8549215118927872,0.1941449737080606,,,0.6066013228235697,-1.4407470478078477,0.8216124954731897,0.7089636711992936,,,0.5751104662589329,-1.2467697748950377,0.6673449855905207,-0.27673789912096375,,,0.4273936462338847,-1.3634648126550397,0.7583009862497402,-0.1691086986541131,,,0.21899374138340566,-1.523567669522892,0.8864671517391011,0.2866437765203517,,,-0.2615946546934493,-1.7873071995719527,0.5944213090021497,0.5554963253266089,,,0.3277352468555899,-1.6422252376120703,0.8864671517391011,0.2866437765203517,,,-0.5586256755409713,-1.582045604489143
CCSM4,1998,11,-1.478108937605759,0.24597166562362618,,,-0.21611228659199283,1.6733440666980914,-1.653348307124653,0.25871870971316785,,,-0.5126899562795774,2.9946555207817687,-1.9911496694283761,0.5907668827227118,,,-0.5990516994661722,3.768682408658799,-1.8757780532170434,0.744288831935709,,,-0.4368613951830949,1.9665999030819479,-1.2288361903440772,0.6252987399274738,,,-0.33282298571408886,0.43365878044218154,-1.6184026375978895,-0.7930499422730726,,,-0.3905087285555136,1.3866507005486015,-0.9311034537101313,0.6252987399274745,,,-0.9325542160254678,-0.24883985728059102,2.0889552905977284,-0.8765338273023832,,,0.6066013228235697,-1.4407470478078477,2.0482985204985615,-1.1825222808218185,,,0.5751104662589329,-1.2467697748950377,1.9252907491177427,-0.07509700024044821,,,0.4273936462338847,-1.3634648126550397,1.8267256421532412,-0.3461728264470344,,,0.21899374138340566,-1.523567669522892,1.6595918324509507,-0.8693979377038991,,,-0.2615946546934493,-1.7873071995719527,1.8931181487945825,-0.7090714983247646,,,0.3277352468555899,-1.6422252376120703,0.21125119827128266,-0.8693979377038991,,,-0.5586256755409713,-1.582045604489143
CCSM4,1999,9,-1.0634222044625046,-1.274684114098351,,,-0.32901404385354777,0.34429720722446827,-1.6868727963038501,-2.0082052076552386,,,0.17604870606475076,0.2457200601655762,-1.0134286374284631,-1.1593990490604331,,,-0.05699444522444128,0.5430508119075877,-0.9213352351370965,-1.3992408263912854,,,-0.17653421515403148,1.106657725156206,-1.031712615199225,-1.453538854950092,,,0.19222899287605455,0.7492192206598473,-0.8738012687185958,-1.0340863010138088,,,-0.3025838154873109,0.1294352715527815,-1.0317126151992262,-1.453538854950092,,,-0.02105525790495192,0.7492192206598464,-0.570915078906536,0.7677753904822495,,,0.487991005924299,-0.5256215106622346,-0.5499837187934647,0.9144432708914506,,,0.52757918697687,-0.7245400675750181,-0.47477166657634723,0.27106039917175767,,,0.45506600440039013,-0.3873019462421464,-0.47563757033468074,0.39915355934429175,,,0.39366106863223804,-0.45092795310549016,-0.5187244821479476,0.7485724598977487,,,0.22379423657218145,-0.5828714325680555,-1.4359566528825845,0.14389246296689104,,,0.3133409179198108,-0.7356682236515407,-0.5187244821479476,0.7485724598977487,,,0.09041879331576592,-0.5828714325680555
CCSM4,1999,10,0.04562569601274983,-1.2070798972186167,,,-0.32901404385354777,0.052882597889733075,0.34005465641773663,-0.7864456486177734,,,0.17604870606475076,-0.35168699594372627,0.5730980308080876,-1.411173040888046,,,-0.05699444522444128,-0.1552861449391767,1.0489819577813682,-1.1929303431564302,,,-0.17653421515403148,0.21731542459631786,0.5101087655086715,-1.1144623090505088,,,0.19222899287605455,1.6747731304128597,-0.5742689585750697,-1.808653624096649,,,-0.3025838154873109,0.2163761049495143,0.5101087655086719,-1.1144623090505088,,,-0.02105525790495192,0.13855730344950526,0.07306003933463152,2.7041690142864594,,,0.487991005924299,0.6406672332382092,-0.4784986881875427,2.1647113609466446,,,0.52757918697687,0.6028133099187378,1.1058003041560784,3.762036785210818,,,0.45506600440039013,0.6599258172109811,1.0710955194039993,3.693058285015514,,,0.39366106863223804,0.5576774294566865,0.17786903914387767,2.693027246269017,,,0.22379423657218145,0.3220166138525586,-1.4506924840671969,1.4608931767590667,,,0.3133409179198108,0.5532832433464839,0.17786903914387767,2.693027246269017,,,0.09041879331576592,0.9064457141134156
