model,year,init_month,forecasted_month,rain,tmean,lat,lon
KMA,2012,9,9,0.0015263999700546264,8.112939453125023,-45.0,-57.5
KMA,2012,9,9,0.0022608001232147217,9.678765869140648,-45.0,-55.0
KMA,2012,9,9,0.0009072000384330749,7.818261718750023,-42.5,-67.5
KMA,2012,9,9,0.0009576000571250915,11.048699951171898,-42.5,-65.0
KMA,2012,9,9,0.0012815999984741211,9.861352539062523,-42.5,-62.5
KMA,2012,9,9,0.0013320000171661377,8.689996337890648,-42.5,-60.0
KMA,2012,9,9,0.001483199954032898,7.971490478515648,-42.5,-57.5
KMA,2012,9,9,0.0022176001071929933,10.578088378906273,-42.5,-55.0
KMA,2012,9,9,0.0011664000749588013,9.925012207031273,-40.0,-67.5
KMA,2012,9,9,0.0013607999086380006,12.543023681640648,-40.0,-65.0
KMA,2012,9,9,0.0015191999673843384,11.773522949218773,-40.0,-62.5
KMA,2012,9,9,0.0017568000555038452,10.261163330078148,-40.0,-60.0
KMA,2012,9,9,0.0017712000608444214,8.955499267578148,-40.0,-57.5
KMA,2012,9,9,0.0021815998554229736,9.586114501953148,-40.0,-55.0
KMA,2012,9,9,0.0018432000875473022,12.014764404296898,-37.5,-67.5
KMA,2012,9,9,0.0023399999141693116,12.801080322265648,-37.5,-65.0
KMA,2012,9,9,0.002188800096511841,12.033990478515648,-37.5,-62.5
KMA,2012,9,9,0.0027360000610351562,11.485528564453148,-37.5,-60.0
KMA,2012,9,9,0.0032615997791290282,11.498101806640648,-37.5,-57.5
KMA,2012,9,9,0.003312000036239624,9.746942138671898,-37.5,-55.0
KMA,2012,9,9,0.002311199903488159,12.305688476562523,-35.0,-67.5
KMA,2012,9,9,0.002894399881362915,13.227777099609398,-35.0,-65.0
KMA,2012,9,9,0.002980799913406372,13.598168945312523,-35.0,-62.5
KMA,2012,9,9,0.003945599794387817,13.579339599609398,-35.0,-60.0
KMA,2012,9,9,0.004104000091552734,13.368341064453148,-35.0,-57.5
KMA,2012,9,9,0.003312000036239624,12.485253906250023,-35.0,-55.0
KMA,2012,9,9,0.0016272000074386596,13.295587158203148,-32.5,-67.5
KMA,2012,9,9,0.0021456000804901125,12.087579345703148,-32.5,-65.0
KMA,2012,9,9,0.0025055999755859374,14.765863037109398,-32.5,-62.5
KMA,2012,9,9,0.0036719999313354493,15.187768554687523,-32.5,-60.0
KMA,2012,9,9,0.004334400177001953,14.873925781250023,-32.5,-57.5
KMA,2012,9,9,0.0042191996574401855,14.541436767578148,-32.5,-55.0
KMA,2012,9,9,0.0016055998802185058,11.788934326171898,-30.0,-67.5
KMA,2012,9,9,0.0019584001302719116,15.224755859375023,-30.0,-65.0
KMA,2012,9,9,0.002037600040435791,16.259027099609398,-30.0,-62.5
KMA,2012,9,9,0.003830399751663208,16.745507812500023,-30.0,-60.0
KMA,2012,9,9,0.005349599838256836,16.684503173828148,-30.0,-57.5
KMA,2012,9,9,0.006285600185394287,16.403100585937523,-30.0,-55.0
KMA,2012,9,10,0.000482399970293045,11.530328369140648,-45.0,-67.5
KMA,2012,9,10,0.0004824000298976898,10.851495361328148,-45.0,-65.0
KMA,2012,9,10,0.0005400000214576721,9.549340820312523,-45.0,-62.5
KMA,2012,9,10,0.0007991999983787537,7.901849365234398,-45.0,-60.0
KMA,2012,9,10,0.0011304000616073609,8.818780517578148,-45.0,-57.5
KMA,2012,9,10,0.0016992000341415406,10.694940185546898,-45.0,-55.0
KMA,2012,9,10,0.0005256000161170959,11.227014160156273,-42.5,-67.5
KMA,2012,9,10,0.0005904000401496887,13.562188720703148,-42.5,-65.0
KMA,2012,9,10,0.0006696000099182129,11.371697998046898,-42.5,-62.5
KMA,2012,9,10,0.0008712000250816345,10.044854736328148,-42.5,-60.0
KMA,2012,9,10,0.0011160000562667847,9.009271240234398,-42.5,-57.5
KMA,2012,9,10,0.0017568000555038452,11.680352783203148,-42.5,-55.0
KMA,2012,9,10,0.000676800012588501,13.609765625000023,-40.0,-67.5
KMA,2012,9,10,0.0015335999727249146,15.965844726562523,-40.0,-65.0
KMA,2012,9,10,0.0016055999994277954,14.811090087890648,-40.0,-62.5
KMA,2012,9,10,0.0016416000127792358,11.979180908203148,-40.0,-60.0
KMA,2012,9,10,0.0016776000261306762,10.374841308593773,-40.0,-57.5
KMA,2012,9,10,0.001987200140953064,10.518426513671898,-40.0,-55.0
KMA,2012,9,10,0.0017639999389648438,16.016107177734398,-37.5,-67.5
KMA,2012,9,10,0.0022176001071929933,16.465997314453148,-37.5,-65.0
KMA,2012,9,10,0.0024911999702453614,15.490777587890648,-37.5,-62.5
KMA,2012,9,10,0.0026784000396728514,14.409600830078148,-37.5,-60.0
KMA,2012,9,10,0.0021600000858306885,13.752099609375023,-37.5,-57.5
KMA,2012,9,10,0.001987199902534485,11.261773681640648,-37.5,-55.0
KMA,2012,9,10,0.002368799924850464,16.349755859375023,-35.0,-67.5
KMA,2012,9,10,0.0030312001705169677,17.060113525390648,-35.0,-65.0
KMA,2012,9,10,0.0032832000255584716,17.381005859375023,-35.0,-62.5
KMA,2012,9,10,0.002714400053024292,16.889093017578148,-35.0,-60.0
KMA,2012,9,10,0.0027648000717163087,16.086511230468773,-35.0,-57.5
KMA,2012,9,10,0.002714400053024292,14.442346191406273,-35.0,-55.0
KMA,2012,9,10,0.0021600000858306885,17.640100097656273,-32.5,-67.5
KMA,2012,9,10,0.0029088001251220703,16.264672851562523,-32.5,-65.0
KMA,2012,9,10,0.0027503998279571535,19.014337158203148,-32.5,-62.5
KMA,2012,9,10,0.00298799991607666,18.826593017578148,-32.5,-60.0
KMA,2012,9,10,0.0035783998966217043,17.728997802734398,-32.5,-57.5
KMA,2012,9,10,0.0035136001110076904,16.866601562500023,-32.5,-55.0
KMA,2012,9,10,0.00230400013923645,15.872003173828148,-30.0,-67.5
KMA,2012,9,10,0.0022535998821258544,19.687097167968773,-30.0,-65.0
KMA,2012,9,10,0.0024335999488830566,20.486444091796898,-30.0,-62.5
KMA,2012,9,10,0.003376799821853638,20.349023437500023,-30.0,-60.0
KMA,2012,9,10,0.004917600154876709,19.590264892578148,-30.0,-57.5
KMA,2012,9,10,0.006019199848175049,18.969506835937523,-30.0,-55.0
KMA,2012,9,11,0.0005904000401496887,14.600030517578148,-45.0,-67.5
KMA,2012,9,11,0.0006624000072479248,12.917840576171898,-45.0,-65.0
KMA,2012,9,11,0.0010512000322341918,11.499993896484398,-45.0,-62.5
KMA,2012,9,11,0.0015047999620437622,9.703424072265648,-45.0,-60.0
KMA,2012,9,11,0.001656000018119812,10.488183593750023,-45.0,-57.5
KMA,2012,9,11,0.0019583998918533325,12.103082275390648,-45.0,-55.0
KMA,2012,9,11,0.0009719999432563781,14.547662353515648,-42.5,-67.5
KMA,2012,9,11,0.0010368000268936156,16.068505859375023,-42.5,-65.0
KMA,2012,9,11,0.0012024000883102417,13.425347900390648,-42.5,-62.5
KMA,2012,9,11,0.0015911999940872192,11.960839843750023,-42.5,-60.0
KMA,2012,9,11,0.001569599986076355,10.685937500000023,-42.5,-57.5
KMA,2012,9,11,0.0017856000661849976,13.057000732421898,-42.5,-55.0
KMA,2012,9,11,0.0016632000207901002,17.320275878906273,-40.0,-67.5
KMA,2012,9,11,0.0018215999603271484,19.179498291015648,-40.0,-65.0
KMA,2012,9,11,0.002095200061798096,17.566857910156273,-40.0,-62.5
KMA,2012,9,11,0.0021600000858306885,14.143762207031273,-40.0,-60.0
KMA,2012,9,11,0.001648800015449524,12.608270263671898,-40.0,-57.5
KMA,2012,9,11,0.0015479999780654908,12.353417968750023,-40.0,-55.0
KMA,2012,9,11,0.002483999967575073,19.543603515625023,-37.5,-67.5
KMA,2012,9,11,0.003088799715042114,19.636254882812523,-37.5,-65.0
KMA,2012,9,11,0.003153599977493286,18.482690429687523,-37.5,-62.5
KMA,2012,9,11,0.002880000114440918,17.333673095703148,-37.5,-60.0
KMA,2012,9,11,0.001915199875831604,16.408502197265648,-37.5,-57.5
KMA,2012,9,11,0.001648800015449524,13.797509765625023,-37.5,-55.0
KMA,2012,9,11,0.0034343998432159423,19.790002441406273,-35.0,-67.5
KMA,2012,9,11,0.004572000026702881,20.085839843750023,-35.0,-65.0
KMA,2012,9,11,0.004226399898529053,20.241357421875023,-35.0,-62.5
KMA,2012,9,11,0.0030888001918792725,19.938592529296898,-35.0,-60.0
KMA,2012,9,11,0.0032832000255584716,18.937188720703148,-35.0,-57.5
KMA,2012,9,11,0.002966400146484375,16.700189208984398,-35.0,-55.0
KMA,2012,9,11,0.0032040002346038817,21.076013183593773,-32.5,-67.5
KMA,2012,9,11,0.004413599967956543,19.446099853515648,-32.5,-65.0
KMA,2012,9,11,0.0043415999412536625,22.290429687500023,-32.5,-62.5
KMA,2012,9,11,0.004118400096893311,22.185418701171898,-32.5,-60.0
KMA,2012,9,11,0.003909600019454956,20.825860595703148,-32.5,-57.5
KMA,2012,9,11,0.004615200042724609,19.427362060546898,-32.5,-55.0
KMA,2012,9,11,0.0034631998538970947,19.273095703125023,-30.0,-67.5
KMA,2012,9,11,0.003952800035476684,23.100518798828148,-30.0,-65.0
KMA,2012,9,11,0.003988799810409546,23.960015869140648,-30.0,-62.5
KMA,2012,9,11,0.005025599956512451,23.805535888671898,-30.0,-60.0
KMA,2012,9,11,0.005940000057220459,22.737664794921898,-30.0,-57.5
KMA,2012,9,11,0.00570959997177124,21.683435058593773,-30.0,-55.0
KMA,2013,9,9,0.0008568000197410583,8.201165771484398,-45.0,-67.5
KMA,2013,9,9,0.0006984000205993653,8.968774414062523,-45.0,-65.0
KMA,2013,9,9,0.0009935999512672425,8.051934814453148,-45.0,-62.5
KMA,2013,9,9,0.0010296000242233276,6.856835937500023,-45.0,-60.0
KMA,2013,9,9,0.001195199966430664,7.400689697265648,-45.0,-57.5
KMA,2013,9,9,0.0018000000715255738,9.233178710937523,-45.0,-55.0
KMA,2013,9,9,0.001065600037574768,7.283013916015648,-42.5,-67.5
KMA,2013,9,9,0.0009359999299049377,10.697106933593773,-42.5,-65.0
KMA,2013,9,9,0.0010872000455856322,9.809014892578148,-42.5,-62.5
KMA,2013,9,9,0.0008496000170707703,8.479180908203148,-42.5,-60.0
KMA,2013,9,9,0.0011160000562667847,7.519281005859398,-42.5,-57.5
KMA,2013,9,9,0.001742400050163269,9.960351562500023,-42.5,-55.0
KMA,2013,9,9,0.001403999924659729,9.547601318359398,-40.0,-67.5
KMA,2013,9,9,0.001144800066947937,12.222589111328148,-40.0,-65.0
KMA,2013,9,9,0.001274399995803833,11.553857421875023,-40.0,-62.5
KMA,2013,9,9,0.0013607999086380006,10.185113525390648,-40.0,-60.0
KMA,2013,9,9,0.0014256000518798827,8.633691406250023,-40.0,-57.5
KMA,2013,9,9,0.0021024000644683837,8.710443115234398,-40.0,-55.0
KMA,2013,9,9,0.001576799988746643,11.976586914062523,-37.5,-67.5
KMA,2013,9,9,0.001576799988746643,12.882440185546898,-37.5,-65.0
KMA,2013,9,9,0.0017280000448226928,12.055017089843773,-37.5,-62.5
KMA,2013,9,9,0.0019368000030517579,11.301354980468773,-37.5,-60.0
KMA,2013,9,9,0.002483999967575073,11.118005371093773,-37.5,-57.5
KMA,2013,9,9,0.002188800096511841,9.325860595703148,-37.5,-55.0
KMA,2013,9,9,0.001742400050163269,12.682916259765648,-35.0,-67.5
KMA,2013,9,9,0.0019368000030517579,13.624353027343773,-35.0,-65.0
KMA,2013,9,9,0.0023975999355316164,13.859368896484398,-35.0,-62.5
KMA,2013,9,9,0.0030095999240875243,13.512506103515648,-35.0,-60.0
KMA,2013,9,9,0.003067199945449829,12.959008789062523,-35.0,-57.5
KMA,2013,9,9,0.0030024001598358153,12.004266357421898,-35.0,-55.0
KMA,2013,9,9,0.0011304000616073609,13.960260009765648,-32.5,-67.5
KMA,2013,9,9,0.0019079999923706055,12.715600585937523,-32.5,-65.0
KMA,2013,9,9,0.0021744000911712645,15.364343261718773,-32.5,-62.5
KMA,2013,9,9,0.002519999980926514,15.423699951171898,-32.5,-60.0
KMA,2013,9,9,0.0029088001251220703,14.489770507812523,-32.5,-57.5
KMA,2013,9,9,0.003549599885940552,13.877770996093773,-32.5,-55.0
KMA,2013,9,9,0.0012960000038146973,12.469415283203148,-30.0,-67.5
KMA,2013,9,9,0.0013463999032974243,15.936425781250023,-30.0,-65.0
KMA,2013,9,9,0.0016200000047683716,16.966607666015648,-30.0,-62.5
KMA,2013,9,9,0.0029951999187469483,17.120507812500023,-30.0,-60.0
KMA,2013,9,9,0.004600800037384033,16.396783447265648,-30.0,-57.5
KMA,2013,9,9,0.005695199966430664,15.904016113281273,-30.0,-55.0
KMA,2013,9,10,0.000597599983215332,12.013513183593773,-45.0,-67.5
KMA,2013,9,10,0.0007056000232696534,11.042779541015648,-45.0,-65.0
KMA,2013,9,10,0.0008928000330924988,9.619348144531273,-45.0,-62.5
KMA,2013,9,10,0.0011304000616073609,8.189447021484398,-45.0,-60.0
KMA,2013,9,10,0.0014688000679016113,9.048333740234398,-45.0,-57.5
KMA,2013,9,10,0.0018864001035690308,10.905999755859398,-45.0,-55.0
KMA,2013,9,10,0.0006407999992370606,11.736016845703148,-42.5,-67.5
KMA,2013,9,10,0.0008424000144004822,13.938836669921898,-42.5,-65.0
KMA,2013,9,10,0.0008712000250816345,11.563531494140648,-42.5,-62.5
KMA,2013,9,10,0.001152000069618225,10.171197509765648,-42.5,-60.0
KMA,2013,9,10,0.0014183999300003052,9.214257812500023,-42.5,-57.5
KMA,2013,9,10,0.0021815998554229736,12.031854248046898,-42.5,-55.0
KMA,2013,9,10,0.0013176000118255615,14.237939453125023,-40.0,-67.5
KMA,2013,9,10,0.0013824000358581543,16.594415283203148,-40.0,-65.0
KMA,2013,9,10,0.0017568000555038452,15.230249023437523,-40.0,-62.5
KMA,2013,9,10,0.002224799871444702,12.252252197265648,-40.0,-60.0
KMA,2013,9,10,0.001987199902534485,10.554925537109398,-40.0,-57.5
KMA,2013,9,10,0.0022391998767852784,10.535577392578148,-40.0,-55.0
KMA,2013,9,10,0.0018144000768661498,16.778009033203148,-37.5,-67.5
KMA,2013,9,10,0.0026568000316619872,17.265344238281273,-37.5,-65.0
KMA,2013,9,10,0.003484800100326538,16.343774414062523,-37.5,-62.5
KMA,2013,9,10,0.002793600082397461,15.491510009765648,-37.5,-60.0
KMA,2013,9,10,0.0029303998947143553,14.532678222656273,-37.5,-57.5
KMA,2013,9,10,0.0024336001873016357,11.530603027343773,-37.5,-55.0
KMA,2013,9,10,0.002721599817276001,17.204278564453148,-35.0,-67.5
KMA,2013,9,10,0.003225600004196167,18.030755615234398,-35.0,-65.0
KMA,2013,9,10,0.0038736000061035157,18.224664306640648,-35.0,-62.5
KMA,2013,9,10,0.0037871999740600585,17.928277587890648,-35.0,-60.0
KMA,2013,9,10,0.004053599834442138,16.847192382812523,-35.0,-57.5
KMA,2013,9,10,0.0028439998626708985,14.749505615234398,-35.0,-55.0
KMA,2013,9,10,0.0021960000991821287,18.479516601562523,-32.5,-67.5
KMA,2013,9,10,0.0029376001358032227,17.024682617187523,-32.5,-65.0
KMA,2013,9,10,0.003895199775695801,19.839166259765648,-32.5,-62.5
KMA,2013,9,10,0.0037943999767303467,19.835351562500023,-32.5,-60.0
KMA,2013,9,10,0.003729600191116333,18.580102539062523,-32.5,-57.5
KMA,2013,9,10,0.003758399963378906,17.471093750000023,-32.5,-55.0
KMA,2013,9,10,0.002635200023651123,16.692346191406273,-30.0,-67.5
KMA,2013,9,10,0.0027432000637054445,20.465447998046898,-30.0,-65.0
KMA,2013,9,10,0.0027503998279571535,21.428277587890648,-30.0,-62.5
KMA,2013,9,10,0.003484800100326538,21.367425537109398,-30.0,-60.0
KMA,2013,9,10,0.004132799625396729,20.340844726562523,-30.0,-57.5
KMA,2013,9,10,0.004096799850463867,19.547021484375023,-30.0,-55.0
KMA,2013,9,11,0.0007127999663352967,14.539361572265648,-45.0,-67.5
KMA,2013,9,11,0.0005256000161170959,12.988946533203148,-45.0,-65.0
KMA,2013,9,11,0.000914400041103363,11.556848144531273,-45.0,-62.5
KMA,2013,9,11,0.0010872000455856322,9.924249267578148,-45.0,-60.0
KMA,2013,9,11,0.0013392000198364257,10.826257324218773,-45.0,-57.5
KMA,2013,9,11,0.0019944000244140627,12.387445068359398,-45.0,-55.0
KMA,2013,9,11,0.0007631999850273132,14.633782958984398,-42.5,-67.5
KMA,2013,9,11,0.0007416000366210938,16.360253906250023,-42.5,-65.0
KMA,2013,9,11,0.0008856000304222107,13.614770507812523,-42.5,-62.5
KMA,2013,9,11,0.001065600037574768,12.159936523437523,-42.5,-60.0
KMA,2013,9,11,0.0011664000749588013,10.957086181640648,-42.5,-57.5
KMA,2013,9,11,0.001915200114250183,13.510919189453148,-42.5,-55.0
KMA,2013,9,11,0.0007991999983787537,17.597772216796898,-40.0,-67.5
KMA,2013,9,11,0.0008640000224113464,19.761529541015648,-40.0,-65.0
KMA,2013,9,11,0.0012239999771118165,17.991601562500023,-40.0,-62.5
KMA,2013,9,11,0.001353600025177002,14.400445556640648,-40.0,-60.0
KMA,2013,9,11,0.001562399983406067,12.634515380859398,-40.0,-57.5
KMA,2013,9,11,0.001569599986076355,12.723077392578148,-40.0,-55.0
KMA,2013,9,11,0.0012455999851226807,20.030450439453148,-37.5,-67.5
KMA,2013,9,11,0.002016000032424927,20.254998779296898,-37.5,-65.0
KMA,2013,9,11,0.0025271999835968016,18.955499267578148,-37.5,-62.5
KMA,2013,9,11,0.002555999994277954,17.642449951171898,-37.5,-60.0
KMA,2013,9,11,0.002052000045776367,16.520745849609398,-37.5,-57.5
KMA,2013,9,11,0.0019079999923706055,13.723687744140648,-37.5,-55.0
KMA,2013,9,11,0.0024191999435424806,20.030267333984398,-35.0,-67.5
KMA,2013,9,11,0.0031679999828338624,20.439263916015648,-35.0,-65.0
KMA,2013,9,11,0.0037295999526977537,20.548760986328148,-35.0,-62.5
KMA,2013,9,11,0.0032472000122070314,20.160180664062523,-35.0,-60.0
KMA,2013,9,11,0.003067199945449829,19.284844970703148,-35.0,-57.5
KMA,2013,9,11,0.0032111999988555908,16.917932128906273,-35.0,-55.0
KMA,2013,9,11,0.002577600002288818,21.261010742187523,-32.5,-67.5
KMA,2013,9,11,0.003412799835205078,19.548028564453148,-32.5,-65.0
KMA,2013,9,11,0.0034991998672485353,22.359429931640648,-32.5,-62.5
KMA,2013,9,11,0.004485599994659424,22.342675781250023,-32.5,-60.0
KMA,2013,9,11,0.004190400123596192,21.015496826171898,-32.5,-57.5
KMA,2013,9,11,0.004060800075531006,19.657434082031273,-32.5,-55.0
KMA,2013,9,11,0.002361600160598755,19.384698486328148,-30.0,-67.5
KMA,2013,9,11,0.0028439998626708985,23.174340820312523,-30.0,-65.0
KMA,2013,9,11,0.003952800035476684,23.906915283203148,-30.0,-62.5
KMA,2013,9,11,0.004852799892425537,23.912164306640648,-30.0,-60.0
KMA,2013,9,11,0.005371200084686279,22.801690673828148,-30.0,-57.5
KMA,2013,9,11,0.005270400047302246,21.741998291015648,-30.0,-55.0
KMA,2014,9,9,0.0007128000259399414,8.853845214843773,-45.0,-67.5
KMA,2014,9,9,0.0008999999165534973,9.353173828125023,-45.0,-65.0
KMA,2014,9,9,0.0011232000589370726,8.264916992187523,-45.0,-62.5
KMA,2014,9,9,0.0015551999807357788,6.830255126953148,-45.0,-60.0
KMA,2014,9,9,0.0022391998767852784,7.499932861328148,-45.0,-57.5
KMA,2014,9,9,0.0026424000263214112,9.319268798828148,-45.0,-55.0
KMA,2014,9,9,0.000828000009059906,7.978509521484398,-42.5,-67.5
KMA,2014,9,9,0.0009648000597953796,11.199822998046898,-42.5,-65.0
KMA,2014,9,9,0.001202399969100952,10.230187988281273,-42.5,-62.5
KMA,2014,9,9,0.0014544000625610351,8.738031005859398,-42.5,-60.0
KMA,2014,9,9,0.0014327999353408814,7.602532958984398,-42.5,-57.5
KMA,2014,9,9,0.002548799991607666,10.927362060546898,-42.5,-55.0
KMA,2014,9,9,0.001440000057220459,10.188836669921898,-40.0,-67.5
KMA,2014,9,9,0.001267199993133545,12.872338867187523,-40.0,-65.0
KMA,2014,9,9,0.0018576000928878784,12.146600341796898,-40.0,-62.5
KMA,2014,9,9,0.0020808000564575195,10.665185546875023,-40.0,-60.0
KMA,2014,9,9,0.001879199981689453,8.841668701171898,-40.0,-57.5
KMA,2014,9,9,0.0023184001445770265,9.179864501953148,-40.0,-55.0
KMA,2014,9,9,0.0018071999549865722,12.943658447265648,-37.5,-67.5
KMA,2014,9,9,0.0020448000431060793,13.594171142578148,-37.5,-65.0
KMA,2014,9,9,0.0029088001251220703,12.727532958984398,-37.5,-62.5
KMA,2014,9,9,0.0027432000637054445,12.015771484375023,-37.5,-60.0
KMA,2014,9,9,0.0027000000476837156,11.769921875000023,-37.5,-57.5
KMA,2014,9,9,0.0019296001195907592,9.667840576171898,-37.5,-55.0
KMA,2014,9,9,0.0015839999914169312,13.826440429687523,-35.0,-67.5
KMA,2014,9,9,0.0025703999996185304,14.783929443359398,-35.0,-65.0
KMA,2014,9,9,0.002908799886703491,14.796075439453148,-35.0,-62.5
KMA,2014,9,9,0.002469599962234497,14.338250732421898,-35.0,-60.0
KMA,2014,9,9,0.0022751998901367186,13.770104980468773,-35.0,-57.5
KMA,2014,9,9,0.0020808000564575195,12.677667236328148,-35.0,-55.0
KMA,2014,9,9,0.0011519999504089355,15.192254638671898,-32.5,-67.5
KMA,2014,9,9,0.0020232000350952147,13.992181396484398,-32.5,-65.0
KMA,2014,9,9,0.0025271999835968016,16.358758544921898,-32.5,-62.5
KMA,2014,9,9,0.002095200061798096,16.294091796875023,-32.5,-60.0
KMA,2014,9,9,0.0019800000190734863,15.540277099609398,-32.5,-57.5
KMA,2014,9,9,0.002368799924850464,14.809197998046898,-32.5,-55.0
KMA,2014,9,9,0.0011231999397277833,13.637841796875023,-30.0,-67.5
KMA,2014,9,9,0.0021672000885009767,16.837030029296898,-30.0,-65.0
KMA,2014,9,9,0.002772000074386597,17.783593750000023,-30.0,-62.5
KMA,2014,9,9,0.003225600004196167,18.037255859375023,-30.0,-60.0
KMA,2014,9,9,0.0038664000034332275,17.586358642578148,-30.0,-57.5
KMA,2014,9,9,0.004298399925231933,16.978448486328148,-30.0,-55.0
KMA,2014,9,10,0.0009143999218940734,11.517358398437523,-45.0,-67.5
KMA,2014,9,10,0.0008568000197410583,10.924340820312523,-45.0,-65.0
KMA,2014,9,10,0.0008424000144004822,9.560174560546898,-45.0,-62.5
KMA,2014,9,10,0.0013176000118255615,7.998345947265648,-45.0,-60.0
KMA,2014,9,10,0.0019944000244140627,9.070428466796898,-45.0,-57.5
KMA,2014,9,10,0.0028584001064300537,11.485437011718773,-45.0,-55.0
KMA,2014,9,10,0.0010728000402450563,11.186853027343773,-42.5,-67.5
KMA,2014,9,10,0.0009360000491142273,13.781427001953148,-42.5,-65.0
KMA,2014,9,10,0.0012311999797821045,11.756677246093773,-42.5,-62.5
KMA,2014,9,10,0.0016200000047683716,10.304010009765648,-42.5,-60.0
KMA,2014,9,10,0.0019656000137329103,8.987268066406273,-42.5,-57.5
KMA,2014,9,10,0.002807999849319458,12.460260009765648,-42.5,-55.0
KMA,2014,9,10,0.0010080000162124634,13.767999267578148,-40.0,-67.5
KMA,2014,9,10,0.0013607999086380006,16.245172119140648,-40.0,-65.0
KMA,2014,9,10,0.0019439998865127563,15.103265380859398,-40.0,-62.5
KMA,2014,9,10,0.002224800109863281,12.480004882812523,-40.0,-60.0
KMA,2014,9,10,0.0025631999969482422,10.596673583984398,-40.0,-57.5
KMA,2014,9,10,0.002109600067138672,10.293267822265648,-40.0,-55.0
KMA,2014,9,10,0.0014256000518798827,16.256341552734398,-37.5,-67.5
KMA,2014,9,10,0.002289600133895874,16.621606445312523,-37.5,-65.0
KMA,2014,9,10,0.003312000036239624,15.741601562500023,-37.5,-62.5
KMA,2014,9,10,0.0033048000335693358,15.027276611328148,-37.5,-60.0
KMA,2014,9,10,0.0020736000537872313,14.441522216796898,-37.5,-57.5
KMA,2014,9,10,0.0016632000207901002,11.517083740234398,-37.5,-55.0
KMA,2014,9,10,0.001951200008392334,16.886590576171898,-35.0,-67.5
KMA,2014,9,10,0.002944800138473511,17.539086914062523,-35.0,-65.0
KMA,2014,9,10,0.004075199604034424,17.798333740234398,-35.0,-62.5
KMA,2014,9,10,0.0037799999713897703,17.536187744140648,-35.0,-60.0
KMA,2014,9,10,0.0027863998413085937,16.879266357421898,-35.0,-57.5
KMA,2014,9,10,0.0034631998538970947,14.991693115234398,-35.0,-55.0
KMA,2014,9,10,0.0019079999923706055,18.083184814453148,-32.5,-67.5
KMA,2014,9,10,0.003369600057601929,16.491845703125023,-32.5,-65.0
KMA,2014,9,10,0.003643199920654297,19.207177734375023,-32.5,-62.5
KMA,2014,9,10,0.003895199775695801,19.344171142578148,-32.5,-60.0
KMA,2014,9,10,0.004456799983978271,18.561944580078148,-32.5,-57.5
KMA,2014,9,10,0.00397439980506897,17.702935791015648,-32.5,-55.0
KMA,2014,9,10,0.0026927998065948487,16.206414794921898,-30.0,-67.5
KMA,2014,9,10,0.003722399950027466,19.444940185546898,-30.0,-65.0
KMA,2014,9,10,0.004514400005340576,20.290521240234398,-30.0,-62.5
KMA,2014,9,10,0.005903999805450439,20.578912353515648,-30.0,-60.0
KMA,2014,9,10,0.006559199810028076,20.204675292968773,-30.0,-57.5
KMA,2014,9,10,0.0066455998420715335,19.544091796875023,-30.0,-55.0
KMA,2014,9,11,0.0008424000144004822,14.710351562500023,-45.0,-67.5
KMA,2014,9,11,0.0007919999957084656,13.199029541015648,-45.0,-65.0
KMA,2014,9,11,0.001065600037574768,11.701531982421898,-45.0,-62.5
KMA,2014,9,11,0.001403999924659729,9.928521728515648,-45.0,-60.0
KMA,2014,9,11,0.0018935999870300293,10.993829345703148,-45.0,-57.5
KMA,2014,9,11,0.002296799898147583,13.081842041015648,-45.0,-55.0
KMA,2014,9,11,0.001259999990463257,14.604913330078148,-42.5,-67.5
KMA,2014,9,11,0.0012600001096725465,16.381433105468773,-42.5,-65.0
KMA,2014,9,11,0.0013680000305175781,13.871606445312523,-42.5,-62.5
KMA,2014,9,11,0.0017712000608444214,12.402185058593773,-42.5,-60.0
KMA,2014,9,11,0.0017351999282836914,11.067681884765648,-42.5,-57.5
KMA,2014,9,11,0.002210399866104126,13.858697509765648,-42.5,-55.0
KMA,2014,9,11,0.0012167999744415283,17.442346191406273,-40.0,-67.5
KMA,2014,9,11,0.0017639999389648438,19.529687500000023,-40.0,-65.0
KMA,2014,9,11,0.0020880000591278077,18.127099609375023,-40.0,-62.5
KMA,2014,9,11,0.0020232000350952147,14.789514160156273,-40.0,-60.0
KMA,2014,9,11,0.002541599988937378,13.019189453125023,-40.0,-57.5
KMA,2014,9,11,0.0022679998874664308,12.377923583984398,-40.0,-55.0
KMA,2014,9,11,0.0017639999389648438,19.894677734375023,-37.5,-67.5
KMA,2014,9,11,0.0025992000102996824,20.186853027343773,-37.5,-65.0
KMA,2014,9,11,0.003549599885940552,19.206109619140648,-37.5,-62.5
KMA,2014,9,11,0.0034416000843048096,18.192102050781273,-37.5,-60.0
KMA,2014,9,11,0.0030312001705169677,17.227532958984398,-37.5,-57.5
KMA,2014,9,11,0.0021239998340606687,14.052117919921898,-37.5,-55.0
KMA,2014,9,11,0.0028655998706817627,20.044854736328148,-35.0,-67.5
KMA,2014,9,11,0.00340559983253479,20.810021972656273,-35.0,-65.0
KMA,2014,9,11,0.003837599992752075,21.150506591796898,-35.0,-62.5
KMA,2014,9,11,0.003823199987411499,20.888604736328148,-35.0,-60.0
KMA,2014,9,11,0.0027791998386383055,19.917169189453148,-35.0,-57.5
