year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeansquared_entre rios nogoya_9,tmeanrain_santa fe san justo_11,tmeansquared_buenos aires coronel suarez_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_santa fe san justo_9,rainsquared_santa fe san justo_11,tmeanrain_buenos aires coronel suarez_9
2009,HMC,10,2970.2970292832338,0.0808897038617558,0.39533217871701143,2.965233373096647,0.17271264880125325,-0.46283816465542393,0.2256072020360735,1.6805210396152932,0.45095334941404003,1.265722958296925,-0.42097490500844303,-0.3130768368150753
2009,HMC,11,2970.2970292832338,0.0808897038617558,-0.8519987905415094,2.965233373096647,0.8388649368787534,0.185925148085092,-0.6196657432489662,1.6805210396152932,0.2984375023917234,1.265722958296925,0.3495754825183459,-0.3130768368150753
2010,HMC,9,3933.646838880765,0.395993458774148,0.9120100227732145,-0.3511075145846752,-1.2451038320407088,-0.12251823793862326,-0.0390790504148289,-0.5656436636028064,0.2836532776828587,-0.416385781168612,0.04262534151338812,0.7504397536252777
2010,HMC,10,3933.646838880765,0.395993458774148,0.6322261197097219,-0.7603450853378078,0.682320530669437,0.2542851529037348,-1.9291719479199438,7.542780198379432,0.5535660036383604,-0.3947523768109034,-0.8209226142462679,0.5634488518503973
2010,HMC,11,3933.646838880765,0.395993458774148,2.036837565443592,-0.7603450853378078,0.7296113797280749,0.01906631308910083,-2.1059366925570675,7.542780198379432,2.3370221618687843,-0.3947523768109034,-0.49998192130828867,0.5634488518503973
2011,HMC,9,3647.926665981048,0.1954531458213887,0.3523936609957467,-0.2770673577495601,0.3010847839933242,0.3049994662925671,0.1946068612478628,-0.44755702758142074,-0.2145568627273441,0.18031251298472423,-0.7905135454768238,1.1530826159000804
2011,HMC,10,3647.926665981048,0.1954531458213887,-0.049784358862451535,-0.3211908844032795,-3.555058483276136,0.3313952679369759,0.06997410814250794,0.2016136427713641,-2.311243420189805,-0.7358089556367513,1.289435570030391,-0.7891330773952606
2011,HMC,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.3211908844032795,-1.2366948830506734,-0.32797297489584,0.14362823419583776,0.2016136427713641,-0.4386422002424593,-0.7358089556367513,3.4150316260324396,-0.7891330773952606
2012,HMC,9,2958.105831211545,-0.0776281120723763,0.6973832449613797,-0.7296628669721087,-1.6144467503908355,0.4255188826050645,0.1987045186041123,0.9549156800322195,0.42370275477756314,-0.8450278920582978,1.230045558991041,-3.513905312182441
2012,HMC,10,2958.105831211545,-0.0776281120723763,-1.1432378321779848,-0.504661583887977,0.10729539555892546,-0.27584534874128,0.5721429691513781,-0.3925187017445242,-2.893230973747788,-0.1056209640092693,-0.6754824917701736,-0.115485635683015
2012,HMC,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.504661583887977,0.45213805779028277,-0.08358016706877178,-0.6086987036440263,-0.3925187017445242,0.6759740386534989,-0.1056209640092693,-0.8016841834367017,-0.115485635683015
2013,HMC,9,2707.197486937163,-0.1611192435848817,0.586583756603089,0.9226096484614383,-1.1057492382416463,-0.517812109742048,0.4909379357235112,-0.6676966081100985,0.885556875837583,-0.3443558207761271,3.193560937446048,0.45929906705028034
2013,HMC,10,2707.197486937163,-0.1611192435848817,0.376294310973041,-0.6804488881227011,-0.5802760147601945,0.2535551770816538,0.32602930267494473,-0.5336313087167431,1.8086800797365299,-0.5079844131037985,0.20596410589108985,-0.8585340470000414
2013,HMC,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,-0.6804488881227011,0.45985869765672804,-0.3434847072747636,0.11338206129493524,-0.5336313087167431,-1.322757576075895,-0.5079844131037985,-0.6475431011732244,-0.8585340470000414
2014,HMC,9,2892.8454356606403,-0.0935090762133243,0.0735151771011835,-0.5292988002342107,-3.271347215066583,-0.5535585646561496,0.4615555251232016,-0.5109307408128428,0.6891374798190818,-0.48026954064677163,1.0958388883008865,0.7247194607156906
2014,HMC,10,2892.8454356606403,-0.0935090762133243,0.41741756679271746,-0.3227693815751765,-0.13117313952428655,-0.5358493006500444,0.6293365562998493,-0.500335100763234,0.6667187334202488,-0.5166882178274067,0.9678018279229078,-0.5108494742853904
2014,HMC,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,-0.3227693815751765,0.329269614493583,-0.28920507233389414,-0.23522392204414994,-0.500335100763234,1.5268317288896156,-0.5166882178274067,-0.7452673573002496,-0.5108494742853904
2015,HMC,9,3101.367971827829,-0.0324093531892292,-1.0727180018330253,0.15010195448050376,-0.07531202843668665,-0.5308993939833452,0.3701294012934513,-0.5769670652455836,-0.30444718588899206,0.6561426337367349,-0.4174377437810536,-0.05361120003279676
2015,HMC,10,3101.367971827829,-0.0324093531892292,0.6052707048276965,-0.2108511511396952,0.30625649910122477,0.4813516728907271,-0.9306805109267686,-0.3569490759502374,1.8644166278020884,-0.7948222604371188,-0.7561562269773112,1.1540804948213494
2015,HMC,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,-0.2108511511396952,0.29604847255665506,-0.19437138547386695,-0.2991112404351611,-0.3569490759502374,2.148457840800437,-0.7948222604371188,-0.47312192646910706,1.1540804948213494
2016,HMC,9,3477.431893841902,0.0660093515389699,0.61400535163061,3.916191740240559,0.6745421359596979,9.115592888358314,-4.560006044424862,-0.35795207611441315,-0.27590704746925593,2.7393197778949037,-0.8038433413162631,-1.127102257687613
2016,HMC,10,3477.431893841902,0.0660093515389699,-0.16867710516030943,-0.2408055371863943,0.5752663331009019,11.125780987696244,-4.1937895895566415,-0.4375762119376423,-0.3982618526747814,-0.5507629102124624,-0.8207341137978668,0.4535733183096389
2016,HMC,11,3477.431893841902,0.0660093515389699,0.0732219174662973,-0.2408055371863943,-4.615745250358978,31.735990391508956,7.566744893350893,-0.4375762119376423,-0.1590235866554493,-0.5507629102124624,0.22647121291823968,0.4535733183096389
1993,JMA,9,2037.439151033997,-0.0461708621216909,-0.06256917706169839,-0.5779198460563986,0.07710712334161453,-0.4753713785935005,0.529741538300468,-0.45207821628920486,1.0508231037092925,-0.8044286757671145,-0.6147497601490308,0.16823295362008214
1993,JMA,10,2037.439151033997,-0.0461708621216909,0.43809998599911487,1.273176970145736,0.6847420357705853,0.17419015260535098,-1.816900348146237,-0.5040017024172249,0.5861624244002454,0.0932253228767724,1.331108973111168,0.5078820007956356
1993,JMA,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,1.273176970145736,-0.07021487786230249,-0.5443230402393814,-0.1627338552835145,-0.5040017024172249,-0.8345273364606391,0.0932253228767724,-0.6434965291857102,0.5078820007956356
1994,JMA,9,2185.741997507356,0.018137739947107,-0.2408435874651416,2.07110584741895,-0.657652461542897,0.6562044725183515,0.0992806308731958,-0.3886288428786794,0.33029190444877354,2.08829839091308,0.20590906927678929,0.39160354125157665
1994,JMA,10,2185.741997507356,0.018137739947107,1.8697458108072922,0.1873599322646251,-0.6789285414506234,-0.4543917825105779,0.010241067393955092,-0.5151841819496545,2.1284719024009346,-0.1224663457314996,0.4119266782022609,-0.0318913201485533
1994,JMA,11,2185.741997507356,0.018137739947107,-1.192060104718745,0.1873599322646251,0.2672917924712293,-0.4650511273053786,-0.2270872249993183,-0.5151841819496545,-0.7365476252513777,-0.1224663457314996,-0.378371043367576,-0.0318913201485533
1995,JMA,9,1946.759707253285,-0.1022646938567331,-0.16217943847401828,0.967062310282607,-0.14942955349474263,-0.48505416224400305,0.40764042931624006,-0.1922761847093411,-0.1536369801750769,3.3735146068262063,-0.7531379393511253,-1.082601287609218
1995,JMA,10,1946.759707253285,-0.1022646938567331,-0.8223302065364534,-0.351457450097654,-1.3055390316394813,-0.49258849944375127,0.431844183405545,-0.2192486650489319,-0.32880755258470495,-0.6031344376404629,0.1217266884312839,-1.34663793103679
1995,JMA,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.351457450097654,-3.0625005137239114,10.971066132779987,9.614751500781272,-0.2192486650489319,0.3924973395335989,-0.6031344376404629,-0.020683484997533596,-1.34663793103679
1996,JMA,9,2260.47032027338,0.0409677436828619,-1.3348203153879323,4.013112286359325,-0.0059472551673992674,-0.4686702296831914,0.6643251614454517,-0.3910386091565375,-2.6011678048421123,0.5308586024959063,-0.8293122855753511,-0.8822469538175401
1996,JMA,10,2260.47032027338,0.0409677436828619,-0.13505875747079585,-0.7739327919361044,-0.5266996771173039,-0.5238521219097264,0.463473825082924,-0.2548149533584984,0.9287793763501537,-0.5644491466516878,-0.5518422537816975,0.4924623043142366
1996,JMA,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.7739327919361044,1.2820677422153441,-0.5335144310506186,-0.19172806562873224,-0.2548149533584984,-0.2573578939499356,-0.5644491466516878,0.08897456891725608,0.4924623043142366
1997,JMA,9,2623.2529203255017,0.1759128118634677,-0.8400179014825511,-0.7094598621320864,1.8801653270786505,0.22735508856052003,-1.0537632425158372,8.034601305470217,-0.29414344356701905,-0.7805305310633284,3.0408698843962787,-7.116687514250911
1997,JMA,10,2623.2529203255017,0.1759128118634677,0.04571476798287099,-0.763947429107276,-1.5656818212246593,1.2461396544402248,-5.4860397128344704,-0.4409148741206526,0.16413590874912512,0.8528035190182396,3.1655055008695787,0.7601389857480411
1997,JMA,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.763947429107276,0.16788932151897337,-0.5410128545988493,-0.14145708471060048,-0.4409148741206526,-0.1872729257082528,0.8528035190182396,-0.7372724964168207,0.7601389857480411
1998,JMA,9,2304.962651203633,-0.0069315508171687,-0.04742668099704115,-0.6646984467046897,0.47450466740296066,-0.4798090586849464,0.502901108207133,-0.3957441202505875,-0.2737315616853617,-0.1999257096201469,-0.49414678996096634,-0.094261298396139
1998,JMA,10,2304.962651203633,-0.0069315508171687,-0.3257605559342389,0.5534529416135349,0.3031959860349079,-0.26245622654090583,0.23468611314400414,-0.5361534570880869,-0.4421271040640093,0.9941392463390284,-0.8094664773847311,-2.6025283497878897
1998,JMA,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,0.5534529416135349,0.0897828537947605,-0.5364764707257627,-0.27462918032095174,-0.5361534570880869,-1.2355271055703665,0.9941392463390284,-0.5365203954252694,-2.6025283497878897
1999,JMA,9,2505.6008274599226,0.0603710133986302,0.3026940759682048,-0.418917651436217,-4.513936185768778,0.6005696349278256,-1.1025702754021178,-0.3106123181663149,0.9804548226869467,-0.41700017763379416,0.3739610733481675,1.349201737719207
1999,JMA,10,2505.6008274599226,0.0603710133986302,-0.8840059629903239,0.1780846308766986,-0.3678365234660618,-0.38982942321596215,1.0142849775234344,0.9231740065533972,-0.23838785129689036,-0.2093389706155023,-0.5821591685260566,0.5317531079354265
1999,JMA,11,2505.6008274599226,0.0603710133986302,0.598296233990747,0.1780846308766986,0.12292978147868995,0.18018852527178733,-0.14513776044626622,0.9231740065533972,0.198084842739793,-0.2093389706155023,-0.682797598189997,0.5317531079354265
2000,JMA,9,2551.682570811968,0.0453192686395238,-0.07732383532525762,0.26818051469708354,-0.08569691167633549,-0.45318056348933683,-0.24214468464598674,-0.11647670353633018,-0.12353607737572544,-0.16368512879069405,-0.5491943671360983,0.960179110633702
2000,JMA,10,2551.682570811968,0.0453192686395238,0.10868876111493724,-0.564329636383043,1.2175297980104227,0.2338827104835856,0.18262294602247758,-0.5292592793592488,0.14222929180943292,-0.4206876269736901,-0.5537336375788753,-1.2463461165030476
2000,JMA,11,2551.682570811968,0.0453192686395238,-0.0698690826065604,-0.564329636383043,-3.1745297923613447,0.8171253890679329,0.49492096673375374,-0.5292592793592488,-0.275610995791777,-0.4206876269736901,3.4624886917141486,-1.2463461165030476
2001,JMA,9,2275.107945586972,-0.0832118001855024,-0.3522750679078905,1.935863334114619,-0.02353573492132138,-0.18005222041291538,0.7836287453325788,-0.4745995232233699,-1.4403207351630856,3.0480407392444513,-0.2684014094486861,0.24860211852639338
2001,JMA,10,2275.107945586972,-0.0832118001855024,0.05432389361540097,-0.7499595940262096,0.19900231423743955,-0.10363799451656125,0.24433858569756342,0.0888929796124224,0.25081818524808425,-0.2996891214936992,-0.8038564435305565,-1.2433379812878398
2001,JMA,11,2275.107945586972,-0.0832118001855024,-0.4466574438188995,-0.7499595940262096,0.9746658703814313,-0.45891860384245636,-0.40039148573955063,0.0888929796124224,-1.4585168448706654,-0.2996891214936992,-0.6762361986429817,-1.2433379812878398
2002,JMA,9,2098.312168451822,-0.1599897413045245,0.08911095468503524,-0.7557448401231085,2.3380387084077365,-0.006327043669214458,2.043695959058438,-0.5422288797792649,0.6796713412643342,-0.7766711884096711,3.336226454677983,-0.24650128573782107
2002,JMA,10,2098.312168451822,-0.1599897413045245,0.7962019743102005,-0.7738639808919583,0.33603543695606125,-0.5010763015005781,0.3232134389650936,-0.6408790443192578,-0.06962690928046256,-0.766260306273474,-0.7589861960204614,0.5232752646835752
2002,JMA,11,2098.312168451822,-0.1599897413045245,0.8836079055713022,-0.7738639808919583,0.29626603688641756,-0.11984736196468213,0.47405405594561634,-0.6408790443192578,0.0341341132156535,-0.766260306273474,-0.7470713586523544,0.5232752646835752
2003,JMA,9,2687.6983520115846,0.0867211661741361,-1.4626380067150297,-0.6985496640911839,1.6730213527946374,-0.13752905769494908,-0.16893560383140527,-0.47397113379176337,-2.2994575962342103,-0.7614653826552527,0.28795308175170464,-0.1078601112702171
2003,JMA,10,2687.6983520115846,0.0867211661741361,0.4046527573649765,-0.7922193933579774,0.3137662490811662,-0.5162267390497016,0.35749905009329486,0.0571284311943044,0.6801592465240932,-0.7233374356232056,-0.10002662968669077,-0.1911015914509483
2003,JMA,11,2687.6983520115846,0.0867211661741361,-0.3097749453826457,-0.7922193933579774,0.13333954532439607,0.5358961662849615,-0.2130160745299294,0.0571284311943044,-0.8736113732170927,-0.7233374356232056,-0.5060740150736521,-0.1911015914509483
2004,JMA,9,2768.3673897008125,0.0933536252225563,-0.21983997619128062,0.18311617127537821,-0.06314983828766464,-0.46894389901137834,0.2710914002078115,-0.5814794819146286,0.12853344640490919,0.5010730057294956,0.38098682422188146,0.33261747536170766
2004,JMA,10,2768.3673897008125,0.0933536252225563,-0.7407963791304534,0.7810777378999585,-1.2422429470691916,0.5343248053645048,-0.25354105235764235,-0.2857390823426177,-0.4144520421572666,2.181376135600421,-0.6930368507832159,0.3102260833714876
2004,JMA,11,2768.3673897008125,0.0933536252225563,0.0498754890435851,0.7810777378999585,-0.826485369295025,0.44264738383756386,-1.9806631514496669,-0.2857390823426177,0.0033429847789471,2.181376135600421,3.1887218604473104,0.3102260833714876
2005,JMA,9,2652.504506303661,0.0295492665437282,0.30941852626408933,-0.07262958794464174,0.1810736207996624,-0.47058369481907236,0.9465120642917915,-0.24341566316768237,1.235802793630617,0.03299258198786073,-0.3706020850972824,0.3722037528104596
2005,JMA,10,2652.504506303661,0.0295492665437282,0.04221374559454982,0.8741490731243805,-3.087224240870184,10.54400113249663,-1.7845775408217421,-0.5823330100573393,0.3886957126440608,4.798368136558508,0.28309313846467965,0.4255546475041008
2005,JMA,11,2652.504506303661,0.0295492665437282,1.047362348962648,0.8741490731243805,0.24129937712031976,-0.540587238900671,-0.21676119610204272,-0.5823330100573393,1.3059281344049587,4.798368136558508,-0.4498073017274833,0.4255546475041008
2006,JMA,9,2802.152801978974,0.0575983895925021,0.13557732628008443,-0.3816985824522892,0.2133284741117392,-0.3364300421225806,1.2682052044858036,0.18655416308438336,1.4225510211862564,-0.39506224666649653,-0.7016329697661379,0.09370003497561609
2006,JMA,10,2802.152801978974,0.0575983895925021,4.262867179103483,-0.6981341434461742,1.270555606427942,-0.1154682225489849,0.051665723368220326,-0.2816089155925115,1.4905718803862056,-0.7018640924845241,3.415994412162911,-0.2288072677467741
2006,JMA,11,2802.152801978974,0.0575983895925021,0.8367470255690502,-0.6981341434461742,0.12130939806712879,0.45895393313058735,-0.343091386395679,-0.2816089155925115,-1.5328875949848717,-0.7018640924845241,1.3136018504507014,-0.2288072677467741
2007,JMA,9,2964.9821230781013,0.0901024788182954,-0.1877079044970846,-0.7586969613962593,0.6601049452330396,0.25433884206379004,0.004716544655121046,-0.4794333264989467,-0.1380111506953906,-0.837545923422572,-0.6139180678247612,-0.19993714387850456
2007,JMA,10,2964.9821230781013,0.0901024788182954,-0.003345511056842552,3.6396241778291487,1.454178653070347,0.2806496871577909,-0.15704437942320532,0.7358328556136267,0.13330070050767184,0.2306372253333012,-0.6363703544838059,3.681450724291503
2007,JMA,11,2964.9821230781013,0.0901024788182954,-0.054436105237017,3.6396241778291487,0.9987573756472756,-0.5298774136881087,-0.19290011676940008,0.7358328556136267,1.2662159977245344,0.2306372253333012,-0.05119843059996657,3.681450724291503
2008,JMA,9,2024.453890851962,-0.2906591931618024,10.200688734494964,0.18944536863573017,-0.5692865906648237,-0.07118039856293518,-0.6523599938472077,-0.24355836397375139,0.6062183370088374,0.10597685624493958,-0.5221937933220479,-0.2498527815664
2008,JMA,10,2024.453890851962,-0.2906591931618024,0.0844634814574769,-0.7791276309242257,0.5448282704849934,-0.304227156712513,0.5511477172507668,-0.6415970205877183,0.4347102054557762,-0.7953428392273829,-0.6318132368467194,0.4254184536933775
2008,JMA,11,2024.453890851962,-0.2906591931618024,-0.0428161618401154,-0.7791276309242257,-1.0170446705881058,-0.5107434306544463,-0.3061607936618297,-0.6415970205877183,-0.5457123900637905,-0.7953428392273829,0.4617690187630101,0.4254184536933775
2009,JMA,9,2970.2970292832338,0.0808897038617558,0.4196912718153194,-0.46841487343098687,-0.21717524102941435,-0.08933614070309051,-1.1507213108994943,0.15292882533287752,-0.1077546137517549,-0.5486290129811179,-0.6938453790069805,0.5827137529459666
2009,JMA,10,2970.2970292832338,0.0808897038617558,0.01582416618077673,2.965233373096647,0.8164379509998999,-0.44706340695774316,0.560451403262969,1.6805210396152932,0.0856120906245249,1.265722958296925,0.3813591767322292,-0.3130768368150753
2009,JMA,11,2970.2970292832338,0.0808897038617558,-0.8519987905415094,2.965233373096647,0.9628310052942682,-0.5180619931176369,-0.35022693573721103,1.6805210396152932,0.2984375023917234,1.265722958296925,0.10435084286610202,-0.3130768368150753
2010,JMA,9,3933.646838880765,0.395993458774148,-0.04105741968340282,0.853566749742963,-1.0051063449387412,-0.41843452134010456,0.5480904255754123,-0.39004750767867125,-0.08223306483448974,0.11848939616160858,1.5100940358497181,0.3559343854590691
2010,JMA,10,3933.646838880765,0.395993458774148,-1.130665049189569,-0.7603450853378078,-1.7643682371038414,-0.5119768133895859,0.3239732554002473,7.542780198379432,-0.7485630177177244,-0.3947523768109034,1.0656785098652817,0.5634488518503973
2010,JMA,11,3933.646838880765,0.395993458774148,2.036837565443592,-0.7603450853378078,-1.5352783881762544,-0.2898263235065879,-0.783508145899078,7.542780198379432,2.3370221618687843,-0.3947523768109034,1.260391970462128,0.5634488518503973
2011,JMA,9,3647.926665981048,0.1954531458213887,-0.17010232009254878,-0.7713376943394874,0.014908226069967143,-0.24044215669048133,-0.9366990175945031,-0.319473463301631,-0.7941595537201077,-0.7838104685116867,-0.8309665727107488,0.3497504185795499
2011,JMA,10,3647.926665981048,0.1954531458213887,0.12704010228170534,-0.3211908844032795,0.2683946485391647,-0.43924229077947374,0.7909422833710344,0.2016136427713641,0.4217846179173421,-0.7358089556367513,-0.3286023404888531,-0.7891330773952606
2011,JMA,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.3211908844032795,0.2501722318192366,-0.11267327362998726,-0.015540546525472205,0.2016136427713641,-0.4386422002424593,-0.7358089556367513,-0.8085707103345116,-0.7891330773952606
2012,JMA,9,2958.105831211545,-0.0776281120723763,0.13721510712047735,-0.260451497780655,0.04694158910425882,-0.3071633148483964,0.4788153665476323,-0.4756095093743434,2.584092341509671,-0.17735237156764003,-0.7876542711035471,0.8437200000274198
2012,JMA,10,2958.105831211545,-0.0776281120723763,-0.5853728500641419,-0.504661583887977,0.6398541247951756,-0.5173395809523726,0.5923740832935603,-0.3925187017445242,-5.0493488631046475,-0.1056209640092693,-0.6493007478327926,-0.115485635683015
2012,JMA,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.504661583887977,0.5529362725933218,-0.544470210413681,-0.17027264760119265,-0.3925187017445242,0.6759740386534989,-0.1056209640092693,-0.6397765432284872,-0.115485635683015
2013,JMA,9,2707.197486937163,-0.1611192435848817,-0.18517526384492106,-0.6196991558414663,0.07153078367285917,13.860910449513101,-4.199706061629522,-0.5781355541059232,-0.20262514010976174,-0.611105485164433,-0.7652576919150085,-0.30036478530490013
2013,JMA,10,2707.197486937163,-0.1611192435848817,-0.7630104385715127,-0.6804488881227011,0.034259073421927695,-0.503354090660218,0.18947246064752468,-0.5336313087167431,-0.8383996588376991,-0.5079844131037985,-0.6524548734779694,-0.8585340470000414
2013,JMA,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,-0.6804488881227011,1.0071110617240464,-0.17785457038623825,0.24601611506396795,-0.5336313087167431,-1.322757576075895,-0.5079844131037985,0.21261993402558077,-0.8585340470000414
2014,JMA,9,2892.8454356606403,-0.0935090762133243,-0.16744497580245693,-0.7644852377399475,-0.6744629263973014,-0.4753546947744708,0.4448394001699405,1.040679057943215,-0.4471964288003582,-0.7523517050527369,-0.4261887044304133,1.307856004431766
2014,JMA,10,2892.8454356606403,-0.0935090762133243,-2.5603315037382837,-0.3227693815751765,0.8972872840217049,-0.17940584063447598,-0.41053994951833267,-0.500335100763234,-1.4550071961530175,-0.5166882178274067,-0.6787796413408125,-0.5108494742853904
2014,JMA,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,-0.3227693815751765,0.5933220856190047,0.16253019157147897,0.3775298770476155,-0.500335100763234,1.5268317288896156,-0.5166882178274067,-0.7255764927987943,-0.5108494742853904
2015,JMA,9,3101.367971827829,-0.0324093531892292,-0.10735994123671146,-0.7371068609075367,-0.45522319998267513,-0.4836496676623428,0.3888430414707479,-0.14959235945614235,0.026728655851340818,-0.43490410225252824,1.2309370097314423,0.12978231443825936
2015,JMA,10,3101.367971827829,-0.0324093531892292,0.6840209981403224,-0.2108511511396952,0.30422683351852475,-0.5191015687525958,0.343446789866806,-0.3569490759502374,0.07696924690194398,-0.7948222604371188,-0.810118894852032,1.1540804948213494
2015,JMA,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,-0.2108511511396952,0.4110166356805087,-0.193979213275996,-0.14400378364235272,-0.3569490759502374,2.148457840800437,-0.7948222604371188,-0.7577100040017754,1.1540804948213494
2016,JMA,9,3477.431893841902,0.0660093515389699,-0.19628094780432073,-0.6288140961706904,-0.00985263743986071,-0.23248908567518678,-0.7776660800149364,1.8139219698501068,-0.23966839956579528,-0.16966662709438268,-0.052879298310828486,-0.2529566124715898
2016,JMA,10,3477.431893841902,0.0660093515389699,-0.13852011149297322,-0.2408055371863943,0.6748587566692466,-0.0370273015679783,1.2241034063906653,-0.4375762119376423,0.2942444855577861,-0.5507629102124624,0.20844200173488853,0.4535733183096389
2016,JMA,11,3477.431893841902,0.0660093515389699,0.0732219174662973,-0.2408055371863943,0.2317470235910678,-0.38771267924752645,0.2189313006449776,-0.4375762119376423,-0.1590235866554493,-0.5507629102124624,-0.5345505244470602,0.4535733183096389
1993,KMA,9,2037.439151033997,-0.0461708621216909,-0.11978999764423627,-0.5975893124916446,-0.3691884354219667,0.19547871484992949,0.00021345312950103154,0.201421828857689,-3.1605308560229086,-0.7726085687863791,0.13607024068756157,-1.5325104624405266
1993,KMA,10,2037.439151033997,-0.0461708621216909,-0.8502882749030207,1.273176970145736,-0.9696404702421607,0.07886168437876415,0.9661381270845772,-0.5040017024172249,-0.3159465201090492,0.0932253228767724,2.8525134005091566,0.5078820007956356
1993,KMA,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,1.273176970145736,-0.5334890818377049,-0.7776477980441944,0.146575801745109,-0.5040017024172249,-0.8345273364606391,0.0932253228767724,0.5129494832181642,0.5078820007956356
1994,KMA,9,2185.741997507356,0.018137739947107,-0.23979119156739942,1.2212014633485953,0.4203799243777166,-0.19184919802846048,0.19765099758742377,-0.29531433097603876,-0.021029958861735233,0.49436952816721236,2.3773850143051156,0.8067649522228976
1994,KMA,10,2185.741997507356,0.018137739947107,0.0084517337022668,0.1873599322646251,-0.22709692933413053,0.6562003052339938,-0.2629754423344045,-0.5151841819496545,0.033710608040275314,-0.1224663457314996,-0.8176665531651957,-0.0318913201485533
1994,KMA,11,2185.741997507356,0.018137739947107,-1.192060104718745,0.1873599322646251,0.1768237680590746,-0.7865447056102635,0.07322021826746375,-0.5151841819496545,-0.7365476252513777,-0.1224663457314996,-0.8384223828193598,-0.0318913201485533
1995,KMA,9,1946.759707253285,-0.1022646938567331,0.2581290274240885,2.2897740897408996,0.3922219811896304,-0.39045132160661805,0.1429762283829095,-0.46781820134841023,0.4841504343883305,1.7458810452914792,-0.6005816732329078,1.2147389654467962
1995,KMA,10,1946.759707253285,-0.1022646938567331,-0.22679521634995195,-0.351457450097654,-0.0009929055392676814,-0.4734953185457992,0.00877770724178811,-0.2192486650489319,-0.0793663656717923,-0.6031344376404629,-0.5370922054788202,-1.34663793103679
1995,KMA,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.351457450097654,0.5638824295410866,-0.8015969637712262,0.2423163442781667,-0.2192486650489319,0.3924973395335989,-0.6031344376404629,0.2907805692668451,-1.34663793103679
1996,KMA,9,2260.47032027338,0.0409677436828619,-0.969224145174524,-0.6839193414849248,-0.016153033877255425,-0.5430102178676468,0.3151256460151607,-0.5857703292948161,-0.5950041601023915,-0.23539005127606139,-0.054516316728497084,0.34150341410611823
1996,KMA,10,2260.47032027338,0.0409677436828619,-0.835262202697784,-0.7739327919361044,-0.21490374236210155,-0.4511132000299757,-0.1869313109097469,-0.2548149533584984,-3.373939444832545,-0.5644491466516878,-0.7647179747923509,0.4924623043142366
1996,KMA,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.7739327919361044,0.1385277418341475,-0.5368378499844196,0.046298890890563396,-0.2548149533584984,-0.2573578939499356,-0.5644491466516878,-0.5906438953052272,0.4924623043142366
1997,KMA,9,2623.2529203255017,0.1759128118634677,-0.023490221955419287,-0.7334703785292807,-0.5480172544548672,0.3959737742867207,0.0026208129104151284,1.7631468124625331,-0.29700134403559686,-0.7781215190702678,1.0245179637712944,-1.9766332163906122
1997,KMA,10,2623.2529203255017,0.1759128118634677,-0.0945739911371664,-0.763947429107276,-0.9223452315811559,0.7353337089927797,-1.2599668117642153,-0.4409148741206526,-0.4472669091489738,0.8528035190182396,1.2176208100572397,0.7601389857480411
1997,KMA,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.763947429107276,-3.160817244906304,4.849717838821502,-0.3646139647911891,-0.4409148741206526,-0.1872729257082528,0.8528035190182396,1.4093748440275091,0.7601389857480411
1998,KMA,9,2304.962651203633,-0.0069315508171687,0.5775610093098661,-0.041581188476445485,0.6314298053851467,-0.508316173203071,0.16313354192865265,-0.3847503999256987,1.5674445439183011,-0.1079717273718182,0.8913865037693953,-0.1386136051650209
1998,KMA,10,2304.962651203633,-0.0069315508171687,0.2506497351514583,0.5534529416135349,0.8981182485658352,-0.46238921547088047,-0.23298592746541458,-0.5361534570880869,0.3178283627534387,0.9941392463390284,-0.13843320651526697,-2.6025283497878897
1998,KMA,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,0.5534529416135349,0.6391857325644732,-0.5857481781824496,1.1438912876658516,-0.5361534570880869,-1.2355271055703665,0.9941392463390284,-0.6085135221002393,-2.6025283497878897
