year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires lujan_9,rainsquared_buenos aires villarino_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe la capital_11,rainsquared_buenos aires saavedra_10,rainsquared_santa fe san justo_11
1995,CWB,9,1946.759707253285,-0.1022646938567331,-0.03676836548160649,-0.33501785344633234,1.002368751199045,0.5600456703404127,0.42226986815886514,-0.6469096789569283,0.4875080253164878,1.219998394299453,-0.09845998712424842,0.6114659774231107,-0.6000261892432214
1995,CWB,10,1946.759707253285,-0.1022646938567331,-4.602073284929768,-1.4656877497343257,1.427194291674912,0.676616721547609,0.3698942890918685,-0.8483004276330185,0.38469822572642975,-0.2845898585412758,0.5084316242904932,0.8167870495966155,0.27418973970486477
1995,CWB,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-0.4335375529944976,1.427194291674912,-0.013746493859236623,-0.13902779159660286,-0.5308909964226796,-0.5846843786774567,-0.2845898585412758,-0.7356133134277223,-0.5060021656095016,-0.6292640567855499
1996,CWB,9,2260.47032027338,0.0409677436828619,-0.21916461218791558,-6.390208907249284,2.9486606268672335,-0.0064245663237852794,-2.9436266072034853,6.32884099044486,-3.759024744339049,0.15157336348796235,0.6396620922803088,1.5034010702210052,1.0034863842045905
1996,CWB,10,2260.47032027338,0.0409677436828619,-1.8536892003536585,-0.6034414951179181,-0.7332391782504911,1.3281533962371395,-0.031687422320135966,-0.7319584769950968,-0.32098040822005114,-0.3277967543467479,0.3271456005983446,0.29635984089985773,-0.5944861190036814
1996,CWB,11,2260.47032027338,0.0409677436828619,0.0675973539638276,-0.1379395898023261,-0.7332391782504911,0.3709869391749386,-0.8244278142746485,-0.20821528518619378,-0.9343390318903637,-0.3277967543467479,-0.0704018942169681,-0.7055020341261675,-0.7483528733049088
1997,CWB,9,2623.2529203255017,0.1759128118634677,0.2704861032116454,-0.6062830416233418,-0.7388913551087681,-0.42390371880487476,-0.1277367272050134,0.9832128424551547,-0.11955956770411812,-0.7038381562064693,-0.7605939264361464,4.455363580783622,1.018723711881767
1997,CWB,10,2623.2529203255017,0.1759128118634677,0.4626577348636841,0.4412657432460925,0.7682853320775033,-0.452193818453386,0.13501298527850458,1.683652764673677,-0.11352320791791995,-0.556534215836245,-0.7574587801276429,-0.745257261407719,0.5068830291516535
1997,CWB,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,-0.033007575827815536,0.7682853320775033,-0.6958017448807444,0.38223987104598717,0.7630933649578523,0.07962002900427413,-0.556534215836245,0.35148345723227314,-0.5167545820324722,-0.689234927853235
1998,CWB,9,2304.962651203633,-0.0069315508171687,0.27427282537922126,1.745939461268933,-1.1372882058203377,1.2374679914539617,0.7718170012257525,-0.5760446582411498,1.0863049614594142,-0.5819088469527732,-0.4802398170871113,2.9022153639514077,0.25097084740583525
1998,CWB,10,2304.962651203633,-0.0069315508171687,-0.7502580120218436,3.3948248779160757,-0.0675895337967047,-0.5080676069182901,0.7030742826063757,-0.14102657752475703,0.7615178891822248,-0.7086106139972915,-0.02579885124721559,-0.12349928635598696,0.7099036150031027
1998,CWB,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,2.658377210405102,-0.0675895337967047,0.4386012751964142,2.9564368192527386,1.0717254337439854,2.6133872597952883,-0.7086106139972915,-0.7702818256476962,0.6524206891993927,0.7457282981552414
1999,CWB,9,2505.6008274599226,0.0603710133986302,0.46984106933546943,0.39920967250275063,-0.2601786507158357,-0.4516430439006489,0.5231949679548596,-0.4513451799070163,0.9303632692579626,-0.36527223601468994,-0.7959198057949926,-0.5509282411996754,-0.6921594760024518
1999,CWB,10,2505.6008274599226,0.0603710133986302,0.7796022226836739,1.137176385447024,-1.2474901191470529,-0.2495157921185501,0.4146877836393451,-0.6081455446389941,0.5490821428625544,0.912484529718981,-0.737564178214265,-0.5091738974605877,-0.25800473634530124
1999,CWB,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.16879489781830953,-1.2474901191470529,-0.3867299169661748,0.21583029854660202,-0.6802235152083838,0.20371727144654478,0.912484529718981,-0.7272680905878881,-0.3289631090610524,-0.7472855516446528
2000,CWB,9,2551.682570811968,0.0453192686395238,-0.039848206941556955,0.01805367641473122,0.3624331288169497,-0.6858649832147641,0.3264850986594963,-0.5251591323876849,0.2675445073957384,-0.7950959753579898,-0.5710006963817327,-0.3882014763628648,-0.7742056350803811
2000,CWB,10,2551.682570811968,0.0453192686395238,0.451781176545842,0.2788706616460106,1.9519150085394,-0.6660456738468945,-0.5817478585514395,-0.6752011822858113,-0.2997164698565231,-0.7008937949926126,1.5652810175980203,2.8951906320832035,-0.6422815940908163
2000,CWB,11,2551.682570811968,0.0453192686395238,-0.014332180214023,0.7318162684437043,1.9519150085394,-0.3169613895931085,0.37162669030213075,-0.5680424004897574,0.28465610838899524,-0.7008937949926126,-0.6430313185157212,-0.1189204791007931,-0.3573557067040691
2001,CWB,9,2275.107945586972,-0.0832118001855024,-0.05341880228909178,-0.23212858692504262,-1.0928204633281955,-0.6772037570949445,0.3211106519227734,-0.45189051334586505,0.20089434973034836,0.7295632966305854,0.3189392237690958,-0.5862826325035287,-0.27161566397452475
2001,CWB,10,2275.107945586972,-0.0832118001855024,-0.070743317806725,-0.6635058255118238,-0.3957263954378085,0.44990893806238136,0.45185640660673926,-0.6612974918742764,0.2803325063325772,-0.0025587711996982,-0.33061473791808943,-0.38817472422409094,-0.34303524175304795
2001,CWB,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,-0.022021099827032736,-0.3957263954378085,7.778217773078731,-1.024573259604109,-0.560869959493564,-0.42304471432030405,-0.0025587711996982,-0.585746351026689,3.907970226268537,-0.3080402042259814
2002,CWB,9,2098.312168451822,-0.1599897413045245,0.3283267325890417,0.25870005667235285,-0.4810469224651249,0.4477071005413554,-0.42825221992291274,-0.45236637356884934,-0.6727955489836042,0.05868777299033853,-0.8051262071619082,0.1747319210100332,-0.7478707876491693
2002,CWB,10,2098.312168451822,-0.1599897413045245,-0.18754572538773004,-0.8148422881471117,-1.2505109165928665,-0.6640343019614003,0.36149938229772405,-0.819344687641408,0.3134266241157642,-0.8163222185276803,-0.617543063168954,0.1787960265103744,-0.22916726998709486
2002,CWB,11,2098.312168451822,-0.1599897413045245,1.310720431262485,-0.24539848460489547,-1.2505109165928665,-0.14468499997938003,-0.07922785758189145,-0.12750988267510757,-0.7376189721647592,-0.8163222185276803,0.2327850454953325,-0.0379820327137532,0.35776059865639037
2003,CWB,9,2687.6983520115846,0.0867211661741361,0.4916467899328014,0.20637147666051237,0.24515642919084502,1.1419508251509152,0.015314970573361153,-0.593123560255896,0.054095375489793325,-0.25518339737114676,-0.339491974527878,-0.4547442797436904,-0.6550235146938507
2003,CWB,10,2687.6983520115846,0.0867211661741361,0.6067156745769279,0.2816694035517314,0.57729727002892,-0.26594928776968396,0.42556159660386456,-0.8527904694181755,0.4597993795134382,0.0471202182868296,-0.7280347236660099,-0.4277914095439644,-0.6308510327008725
2003,CWB,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.2598706207861127,0.57729727002892,-0.687219124399355,0.16994729587020577,-0.6035397314921096,0.016239789919005067,0.0471202182868296,-0.3577807554672582,-0.5257717479998226,-0.6083322872780849
2004,CWB,9,2768.3673897008125,0.0933536252225563,0.28854143032384044,0.1422251894601568,-0.6060371910617248,-0.5304712141261201,0.4763008090084582,-0.5404526737939225,0.48533754625029885,-0.09623696255808047,-0.8094751101397711,-0.3970320338867306,0.44496886010951914
2004,CWB,10,2768.3673897008125,0.0933536252225563,0.45077684102435245,0.16978295907291924,-1.2151825168252797,-0.4040956464048631,0.6084635907754531,1.1533975674368535,1.026110483800807,-0.3654795613255509,-0.7726744988526218,-0.5848648782142855,-0.6993667159578282
2004,CWB,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.5063396397330697,-1.2151825168252797,-0.688543482150954,-0.12069948927803484,0.6843138706334627,-0.11799499068768986,-0.3654795613255509,-0.7627961921578162,-0.5242933707090076,-0.5184394224365396
2005,CWB,9,2652.504506303661,0.0295492665437282,1.224249634477175,0.5210838838858757,-1.2353349831168188,0.2445823428464684,0.03394966064053857,-0.5721841325377276,-0.20120385401359844,-0.7545088005581564,0.6083455243173596,-0.6189417933068176,0.7382023069289795
2005,CWB,10,2652.504506303661,0.0295492665437282,1.335790631512666,0.07925283983462916,-0.293321401965137,-0.6608687950191848,0.9760229131795743,1.7966213892871086,0.8689990260103547,-0.7354873633311795,0.1724606718228398,-0.5937487307790161,-0.7011271058274311
2005,CWB,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.9405757637141972,-0.293321401965137,-0.6979404298681406,0.27072939866674495,-0.6785210574116972,0.2636504491648644,-0.7354873633311795,-0.5764391634345812,1.4739092700198793,0.3023297435624422
2006,CWB,9,2802.152801978974,0.0575983895925021,-0.7407332212947649,-0.8701899562404571,0.7195190347442986,-0.689761911572842,0.31500780270580214,-0.6554627384311305,0.35274234184543063,-0.34286123667324464,-0.049323306349323255,-0.6290394127709847,-0.37116245107121426
2006,CWB,10,2802.152801978974,0.0575983895925021,-0.2644142562227219,1.8589698638653587,0.458183380338665,-0.6307682921045319,0.16275699394123636,-0.7476380763883582,0.1082356318497533,-0.3604402373570725,-0.7726430896889142,1.2381155435234672,-0.32840442711310935
2006,CWB,11,2802.152801978974,0.0575983895925021,1.3587110864711665,-0.5352285590592927,0.458183380338665,-0.4891793800182008,0.5375711259083947,-0.6046367057637633,0.40700377875270116,-0.3604402373570725,0.5955883021048357,0.2322538116397234,-0.5115317245249381
2007,CWB,9,2964.9821230781013,0.0901024788182954,0.1277751556817022,0.14458000735051188,-0.9965047484643271,-0.27805457653361004,-0.5175559762538001,0.24634848637519807,-0.878314610053748,-0.42986333789207803,-0.6593040460594919,-0.6776585010050131,-0.7790087813933828
2007,CWB,10,2964.9821230781013,0.0901024788182954,0.4022246754684331,-0.7152989247071139,-0.596446980364085,-0.3050809860153338,-1.0645267019178877,2.2439090982997527,-1.2548474162116006,0.7105837240429327,6.836959226263582e-05,-0.5700746974534929,-0.3139903550469663
2007,CWB,11,2964.9821230781013,0.0901024788182954,0.126191709340691,-0.025536916345396038,-0.596446980364085,-0.32199999796240236,0.25997550917817785,-0.6657019331365499,0.23637200010338943,0.7105837240429327,0.054343355461631326,-0.6285708035211512,-0.6488596115616967
2008,CWB,9,2024.453890851962,-0.2906591931618024,-0.6176130043256667,1.1172592687673766,-0.9442361468329725,-0.38482312800852836,-0.029765785765756562,-0.41096239532604784,-0.08935810227355909,-0.5353848194919703,-0.7738485618896564,0.3127798320514495,-0.4011866817776131
2008,CWB,10,2024.453890851962,-0.2906591931618024,0.19044742897100791,-0.7238943268847717,1.9936202209041065,0.14503540892881775,-1.6853713739599572,2.3045251485040246,-1.9287824822754829,-0.8178796132359357,-0.75237090706482,-0.04843863262261913,-0.5968199669294244
2008,CWB,11,2024.453890851962,-0.2906591931618024,0.020621513184706,0.4923491298276411,1.9936202209041065,-0.630801472991087,-0.9145561154075077,1.1360760736740538,-0.553152872012382,-0.8178796132359357,-0.7582445222047144,-0.6293504410844769,-0.7230662834852628
2009,CWB,9,2970.2970292832338,0.0808897038617558,0.4328988669345295,1.4687345939687126,0.13288021353316362,-0.6752029038849279,0.33231250311989974,-0.5447937408530672,0.331529936792784,0.7661695613294879,1.01457688686977,-0.42801078328063435,3.673632442321804
2009,CWB,10,2970.2970292832338,0.0808897038617558,0.3843580632913263,0.2278958438437673,-0.7467021782116707,-0.6785717795773016,0.27956874405274773,-0.6985519261514751,0.19358061292868872,1.7056802288492474,-0.7679228398501842,-0.6377066443428713,-0.6622639211872734
2009,CWB,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,0.7600628426807253,-0.7467021782116707,-0.56984794291961,0.489657906606117,-0.6232400462847718,0.5688379400328454,1.7056802288492474,1.9367570255050874,1.0973493994060812,-0.5184842799306437
2010,CWB,9,3933.646838880765,0.395993458774148,0.3314514363068491,-0.6665797131520659,-0.44430070476773476,-0.2763970829137886,0.7897282924260728,1.2749804618826084,0.7045437824153346,-0.19568902388899573,-0.7809068573743055,-0.6230230342171483,-0.09114458088120705
2010,CWB,10,3933.646838880765,0.395993458774148,-0.4771222414096679,-1.0459411823348634,-0.3017313080288065,-0.678277922829137,0.0404555141592213,0.5259471172637675,-0.37808654671925357,6.25880380270696,-0.013181315812087539,-0.43726194289482495,0.8253653146026894
2010,CWB,11,3933.646838880765,0.395993458774148,1.9765190236549584,-0.7227931940953253,-0.3017313080288065,-0.6874650715580501,0.1656287365458877,6.379657087402201,0.9084009760387967,6.25880380270696,-0.0001063521289853613,-0.4568963315712104,0.7651359273224158
2011,CWB,9,3647.926665981048,0.1954531458213887,0.3880402978741922,0.32473254064557,1.9555323226108665,-0.6862259857504981,0.29804608214662615,-0.6543781665653616,0.3275885244514995,0.05801155859167892,-0.7214153148041044,-0.09231041789011157,-0.6951763268700362
2011,CWB,10,3647.926665981048,0.1954531458213887,0.49438550190397607,0.597580167712025,-1.1331917957599946,0.03935405701743333,0.35172263603060355,-0.8433121423960359,0.35574931641741325,0.2181487212223256,-0.5913351480869853,-0.25169249695935136,-0.5758943135079868
2011,CWB,11,3647.926665981048,0.1954531458213887,0.4215007055606539,-0.034567611061520426,-1.1331917957599946,0.6556335117780601,-0.2625406126342036,-0.5286797859599028,-0.6414531757922816,0.2181487212223256,-0.747541940707751,-0.6709800886768872,-0.7294676292348566
2012,CWB,9,2958.105831211545,-0.0776281120723763,0.421661883083507,-0.22717884235562877,-0.31138045607325066,-0.08243801976278277,0.3863098205993024,-0.5345373515001953,0.45113569613574617,-0.7886840204559344,0.8532230333714254,-0.6744648527853746,3.078261609976376
2012,CWB,10,2958.105831211545,-0.0776281120723763,0.8968930262444293,-0.23250334249006746,-0.3264391334964231,0.13201360816589236,0.47716934996599825,-0.6398425429179011,0.4535127469845341,-0.4965444009707422,-0.6211056751893118,-0.636325685067241,3.08838678807145
2012,CWB,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,-1.7672321304362522,-0.3264391334964231,-0.6857153288674871,0.08328799873571352,-0.5050076294472392,0.11525095683729643,-0.4965444009707422,-0.7344148970945921,-0.1143066474306867,3.039763140188464
2013,CWB,9,2707.197486937163,-0.1611192435848817,0.36469458068894517,-0.06592995750782972,0.35437571025308523,-0.679373677377564,0.7577646547341974,1.0384995043792953,0.6606876959433324,-0.7262154679636986,4.826938202115373,-0.2577727349685076,-0.7131005871821791
2013,CWB,10,2707.197486937163,-0.1611192435848817,0.03807830865033359,0.16044331601679043,-1.160955937205295,-0.6623002523009234,0.3939994776003966,-0.5299117942763005,0.5474062322185846,-0.6729714154471901,0.22718540525299208,-0.7106432165773012,-0.6736397168121689
2013,CWB,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,0.1314886590505326,-1.160955937205295,0.06614627326022712,-0.7386319469943564,0.19139494015079592,-1.0072361402795245,-0.6729714154471901,-0.7802866174212294,-0.7445310650805169,-0.6716466038362002
2014,CWB,9,2892.8454356606403,-0.0935090762133243,-10.358214045456188,-0.08691327507759389,-0.4589144872713655,-0.11802525064562874,-0.29604233607219693,0.7436496337606874,-0.8542685837944006,0.38726436921684,-0.8093938163193171,-0.5334306922826744,-0.7529697435005843
2014,CWB,10,2892.8454356606403,-0.0935090762133243,0.4426507562813908,-2.5082661805673125,0.2908162117381043,-0.3578514823760001,-0.43140763691767126,0.4454275489966506,-1.3796241320440121,-0.6308703372614998,4.8488334680537015,-0.5452209004334881,4.025536840930062
2014,CWB,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,-2.5988157357810318,0.2908162117381043,-0.4420020486929866,0.1224810626681063,-0.4981237180481223,0.08157267457430355,-0.6308703372614998,4.875604164510963,4.001278567981049,3.9536909734185834
2015,CWB,9,3101.367971827829,-0.0324093531892292,-0.13017749627600456,-0.41592738970094345,1.9320562009899935,7.515908975642729,-5.3179263182189445,0.6837217069325903,-3.2194484143635216,0.13508289046026525,0.14600012780937788,0.020671769617576313,-0.5362413702688826
2015,CWB,10,3101.367971827829,-0.0324093531892292,-1.291434837985695,0.6644284558535835,-0.4187075889390763,7.15406915318121,-6.756150916765172,1.063882050706851,-4.359054237344592,-0.4527060648794895,1.9868960044787278,4.5793585777075005,-0.6160032976071583
2015,CWB,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,1.2466327327231308,-0.4187075889390763,1.250576942760388,-4.894014728865966,1.0056954564474359,-4.148993451201118,-0.4527060648794895,1.5639629132818873,-0.4046308821959155,-0.658266618441428
2016,CWB,9,3477.431893841902,0.0660093515389699,-0.4205561132262356,0.8560234871605921,0.8720056958770258,0.12486074520532735,0.14521072800150894,-0.6123204981057487,0.22743315838764497,7.90600259595468,1.9915158707922487,-0.7357681084170496,-0.6600952564094074
2016,CWB,10,3477.431893841902,0.0660093515389699,-0.17053355785773588,-0.09012862061834269,-0.5500703503621278,1.1898806166042075,-0.09264439399421966,-0.7195311251382596,0.16748978080974156,-0.5523815362515582,-0.7374437806135058,-0.6787902651969296,-0.6992048174977888
2016,CWB,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-1.9100645477477378,-0.5500703503621278,0.049886905084403584,0.2514895230420985,-0.6782144072970046,0.2510780930308623,-0.5523815362515582,-0.5437073977321463,0.1935815092041237,1.0188782203057136
1993,DWD,9,2037.439151033997,-0.0461708621216909,0.23219795463791698,-1.0044542476038567,-0.22742184931198647,-0.6698757241023056,0.43504559841831414,-0.6558643117804126,0.5547755136557441,-0.28973903201142426,-0.3837144369816429,-0.5800159391807416,-0.2074565943321955
1993,DWD,10,2037.439151033997,-0.0461708621216909,0.10572958041379563,-2.033025197390715,-0.7731876040218693,-0.13408152113387725,0.1844641873335638,-0.5787246616757543,0.2758783958712808,-0.6725288681470262,0.6305417924411617,0.5528967033459711,0.5023472839304094
1993,DWD,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,0.40748547355233283,-0.7731876040218693,-0.6385334240231728,-0.07074650299770499,-0.5837644367970023,0.27558409584171073,-0.6725288681470262,-0.8066033165034971,-0.6701199943753856,-0.7205018247120683
1994,DWD,9,2185.741997507356,0.018137739947107,0.08036622512989712,0.3093531678754747,-0.3791936940724275,-0.6837111827821123,1.0188237145793535,-0.47404793590607247,1.3847386966779234,0.0825120036406994,-0.7236321877118688,-0.46993156857656415,-0.6437051072643534
1994,DWD,10,2185.741997507356,0.018137739947107,0.18092369558849442,0.385378845185358,0.169900268808493,0.9924380672788257,-0.3299075471853955,-0.21131244711578884,-0.6196071412835591,-0.6495979428989257,-0.7372674334868943,0.6431492364377643,-0.676952120704541
1994,DWD,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.3352951883345302,0.169900268808493,-0.6533367234768941,0.04936409817107472,-0.5838515298891842,0.20134858138613881,-0.6495979428989257,-0.8064640604817936,-0.704860240165329,-0.7151542189726308
1995,DWD,9,1946.759707253285,-0.1022646938567331,-0.48526199273357934,1.5597385097160315,-1.127377267872733,0.2610856448197661,0.4419795403510264,0.9989263005054251,-0.46080203193227603,-0.4286601051859559,5.279359300780921,0.849730810193485,4.110006820767237
1995,DWD,10,1946.759707253285,-0.1022646938567331,0.4949475017958887,0.3876159295182638,1.427194291674912,-0.41565093785778445,0.05616493935404377,0.08169646211310597,0.030575726907274007,-0.2845898585412758,-0.7276807637230438,-0.6599949042207666,-0.6359170916466378
1995,DWD,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-1.0594119531135116,1.427194291674912,-0.637244987323291,0.490903024927034,6.174195821794407,-1.259168736924395,-0.2845898585412758,-0.619789822906858,-0.5060021656095016,-0.6157681871706493
1996,DWD,9,2260.47032027338,0.0409677436828619,-1.4312629327013109,-4.4037285710909675,-1.0037349077037097,0.06939004624526045,0.3850262159651428,1.2115748553712986,-0.12452433744030013,-0.7116056156788164,0.31186570133890046,0.39664284558975554,0.3039289406947262
1996,DWD,10,2260.47032027338,0.0409677436828619,-0.04898665399253698,-0.8437916550116372,-0.7332391782504911,-0.6060412964572294,-0.7744721587343868,1.0643772974779846,0.38452227467374217,-0.3277967543467479,0.19985344963025037,-0.6009687773249852,-0.058454753716947236
1996,DWD,11,2260.47032027338,0.0409677436828619,0.0675973539638276,2.3617733678720145,-0.7332391782504911,-0.03687482523457486,-0.7336807478648002,0.9308653343353235,-0.7106148449791744,-0.3277967543467479,1.8327439313694236,-0.7055020341261675,2.8548458949931654
1997,DWD,9,2623.2529203255017,0.1759128118634677,-1.3775068054877728,-0.6148917951576541,-0.440249496551326,-0.28095518963526067,0.7143545826183217,-0.5544036134823855,0.11174063444933148,0.29191518602746097,-0.09899196329295004,-0.186762068815267,-0.32379359264097457
1997,DWD,10,2623.2529203255017,0.1759128118634677,-4.367344213082298,-0.5523606079808028,0.7682853320775033,-0.43296076311070664,0.327262581242875,-0.6117261884029735,-0.11441284227627738,-0.556534215836245,-0.7341653487774326,0.16905348987650157,-0.681983660603647
1997,DWD,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,1.4077118176935106,0.7682853320775033,1.233671826653595,0.16100096307846698,-0.6761754119327112,0.08404953742394164,-0.556534215836245,0.6813708257371912,-0.5167545820324722,0.3564705766923212
1998,DWD,9,2304.962651203633,-0.0069315508171687,0.2585161620914468,0.6281985552550857,-0.5936378793881119,-0.5290937920712372,0.7589666780507754,0.23934615983549268,0.6814849605855408,-0.7982437381438534,-0.02613163490440567,-0.6308241129338068,-0.2659957685231193
1998,DWD,10,2304.962651203633,-0.0069315508171687,-0.8369833113419649,-0.8122477468586379,-0.0675895337967047,-0.05573173207654566,0.42039892515339755,-0.6816511673518548,0.12975889272677357,-0.7086106139972915,0.5167580154625739,-0.509860166558147,0.722172299601303
1998,DWD,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.017510836643842145,-0.0675895337967047,-0.5098064554023705,0.34684118789662294,-0.5855922409746007,0.18071477518864693,-0.7086106139972915,-0.577529041140252,0.6524206891993927,-0.39679461886281014
1999,DWD,9,2505.6008274599226,0.0603710133986302,-0.3013255891126992,-2.1814813884139803,0.5909837178562944,-0.39209095215243,0.25040374509535285,-0.6506852145506591,0.5225109317814063,-0.5710062410860997,0.5459513202295451,-0.4515110428575642,0.46253816308486334
1999,DWD,10,2505.6008274599226,0.0603710133986302,1.1900171296840814,0.028186437502213786,-1.2474901191470529,0.02298301163682488,1.7554833031659225,0.6140539440196076,2.4451768799795257,0.912484529718981,0.38648595764228516,-0.48836937529721935,0.10728207140870549
1999,DWD,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.20777066606328998,-1.2474901191470529,-0.030999392924251634,-0.27612571176945205,-0.5567135019541128,0.2434333531729695,0.912484529718981,-0.7784732449732633,-0.3289631090610524,-0.7428638189119695
2000,DWD,9,2551.682570811968,0.0453192686395238,0.30494612584715053,0.1600481426701422,0.15107186156320687,1.2219560445855215,-1.5563448321953632,-0.43435841327814134,0.2808928706337997,-0.5291739876584984,-0.4753188584724441,-0.46983935296204127,-0.3514425768583387
2000,DWD,10,2551.682570811968,0.0453192686395238,0.7234745259624864,0.42042393099562997,1.9519150085394,-0.3077200715341713,0.4032529995263455,0.6591609315722164,0.05060554983393998,-0.7008937949926126,-0.07686124445714895,-0.06435193501905852,-0.3012094472947839
2000,DWD,11,2551.682570811968,0.0453192686395238,-0.014332180214023,-0.9660378148068605,1.9519150085394,-0.23098900794899915,0.1543463302348946,-0.15791848011815324,-1.5277813446766892,-0.7008937949926126,0.09613374291118043,-0.1189204791007931,0.28135752162581884
2001,DWD,9,2275.107945586972,-0.0832118001855024,-3.9966742511589133,-0.1415621164742383,-0.4674369800342302,0.4410909866502488,-3.376523760191116,0.3986095448679263,-1.5226460875050662,-0.5660618278930393,1.7353129133120908,-0.5773910291382197,3.166477433315339
2001,DWD,10,2275.107945586972,-0.0832118001855024,-1.47963254815426,0.06422918810054826,-0.3957263954378085,-0.06185788018764993,-0.5918261358153903,-0.5589933247858297,-0.3144556858459983,-0.0025587711996982,-0.5739531553690117,0.34770258972851387,-0.4663235609637406
2001,DWD,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,-0.7372151297007894,-0.3957263954378085,-0.6493971667651742,0.13745099954957132,-0.6627173242165869,0.2779433158388582,-0.0025587711996982,0.6532056155892487,3.907970226268537,0.8254549765534516
2002,DWD,9,2098.312168451822,-0.1599897413045245,0.3748245083978867,0.15784800036206587,-1.0299299203092995,0.0772674359757508,0.05172897156518981,0.9373916407489266,0.08200919780297516,-0.7591009886586594,-0.729747735372778,-0.6338721892730586,-0.6569645185613466
2002,DWD,10,2098.312168451822,-0.1599897413045245,0.3139069235019434,0.30800939031240765,-1.2505109165928665,0.44408004184729455,-0.050563282570832355,-0.5006478545985117,0.014714427575943843,-0.8163222185276803,4.778289456777164,-0.4119837973644871,4.072956223212474
2002,DWD,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.37550199411533236,-1.2505109165928665,-0.659105767622316,0.10558376664115125,-0.6744399885686411,-0.2938272363026378,-0.8163222185276803,-0.7554751934592223,-0.0379820327137532,-0.7078421831220854
2003,DWD,9,2687.6983520115846,0.0867211661741361,0.7921887952891479,0.2567911141109691,-0.28412690237716554,-0.6841077725968164,0.46376887137960787,-0.6779919213594299,0.5835468981584779,-0.7089978975311623,-0.6832979211793443,-0.7049433965010314,-0.5795856832645488
2003,DWD,10,2687.6983520115846,0.0867211661741361,0.5014585002870092,-0.2033425375195574,0.57729727002892,-0.6887399366650367,0.3704534203951234,-0.11399853495814137,0.5727407375416549,0.0471202182868296,-0.7031878643755882,-0.5754063570620136,-0.6927006728646846
2003,DWD,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.3522549642125795,0.57729727002892,-0.5356490296121366,0.08037262118509006,-0.5232305081786777,-0.09563184158676655,0.0471202182868296,-0.7515447186062277,-0.5257717479998226,-0.7047378377323625
2004,DWD,9,2768.3673897008125,0.0933536252225563,0.2692497423538962,-0.11820040347943381,-0.727037098389169,-0.6820172070197156,0.516417754781659,-0.6781844491230896,0.45088517921005694,-0.7343637325327548,-0.7034142360658098,-0.6408536977876967,-0.6399879657553366
2004,DWD,10,2768.3673897008125,0.0933536252225563,-0.405874751540192,2.6584446675172186,-1.2151825168252797,-0.6906316570898741,0.38563080300278124,-0.6637181899658641,0.36540030059475376,-0.3654795613255509,1.582060107084981,-0.24175353830033589,1.0610424728227767
2004,DWD,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.4416092349301834,-1.2151825168252797,-0.08923898721427165,-0.2909122240525806,0.7811282080146452,-1.2094890159122125,-0.3654795613255509,-0.7313371648192327,-0.5242933707090076,-0.6518511471105098
2005,DWD,9,2652.504506303661,0.0295492665437282,0.7855387844706793,0.6153240174855772,0.9484126395083331,-0.6837389550765836,0.8985159752792294,-0.5552923556251552,0.5823144314394761,-0.4301518689582453,-0.3711763501096908,-0.1780184091953874,-0.4801305942870029
2005,DWD,10,2652.504506303661,0.0295492665437282,0.14708115234921953,0.920974089703756,-0.293321401965137,-0.554663361810968,0.4425994933639946,-0.675188766643482,0.48302242933433176,-0.7354873633311795,-0.43484294307756355,-0.6337228371260416,-0.5218409505578167
2005,DWD,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.31688905383444255,-0.293321401965137,-0.3486344537088177,0.23546497357325255,-0.5493093731949596,0.25823806408429745,-0.7354873633311795,-0.6345837940984475,1.4739092700198793,-0.6353847169543261
