year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeansquared_buenos aires coronel suarez_11
2011,CWB,9,3647.926665981048,0.1954531458213887,0.3694338942471991,-0.787057160256524,-0.8694147417232414,0.28416769228277083,0.28532609421262933,0.3144116179681805,-0.19212964369881247,-0.5074675695843841
2011,CWB,10,3647.926665981048,0.1954531458213887,0.6337220611201596,-0.572280887870758,-0.5009396010918051,0.46659399328461043,0.2756066725975144,0.23269174685972757,0.2016136427713641,-0.8520895820564057
2011,CWB,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.7543404731683309,-0.7788322982128164,-0.15044678910492895,-0.3294918541392441,-0.5845785389921448,0.2016136427713641,-0.3501492690359672
2012,CWB,9,2958.105831211545,-0.0776281120723763,0.4476107821422225,2.8936734803135535,2.4487493383128873,0.03380487936374788,0.34279206035163406,0.4297344004160978,-0.5630026113779354,-0.4862603980822756
2012,CWB,10,2958.105831211545,-0.0776281120723763,0.8910430391904547,2.879780674843896,2.513869131837741,-0.0824771478602784,0.4792218107954463,0.4106880261350142,-0.3925187017445242,-0.8285110123111408
2012,CWB,11,2958.105831211545,-0.0776281120723763,0.560588938611858,2.978967950790591,2.640627332974851,-1.4547863887994272,0.17189312507280755,0.11539281139227481,-0.3925187017445242,-0.4555719350064832
2013,CWB,9,2707.197486937163,-0.1611192435848817,0.34464496304981757,-0.7952583083670645,-0.8717791573162466,0.0516120690120326,0.5724749388235483,0.5949005028737021,-0.6312097396097421,-0.04457659853664884
2013,CWB,10,2707.197486937163,-0.1611192435848817,0.0786073904861761,-0.7482452064968953,-0.8007954895200118,0.02141909965077687,0.34521504155522625,0.49445830263446183,-0.5336313087167431,-0.3320104288112099
2013,CWB,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,-0.6999038254164557,-0.8220182486897275,0.06086372813530109,-0.5571064850266396,-0.7115076733001452,-0.5336313087167431,-0.09210926893029033
2014,CWB,9,2892.8454356606403,-0.0935090762133243,-10.832840800801725,-0.8038126112057581,-0.8357252884498377,-0.07668180378964763,-0.16580846743091515,-0.6664176396943492,0.7718370572955676,0.3524957051843239
2014,CWB,10,2892.8454356606403,-0.0935090762133243,0.5372890444579193,3.132561974732464,2.5748566535821755,-1.7014623122687267,-0.3536135759786953,-1.4070765767645084,-0.500335100763234,0.9526155313692453
2014,CWB,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,3.2396580233373795,2.700652373192453,-2.286488796031757,0.12423197018595179,-0.2213299841374186,-0.500335100763234,-0.1606022231193035
2015,CWB,9,3101.367971827829,-0.0324093531892292,-0.08618478794327485,-0.419920299263271,-0.5882290212290336,-0.37674615043044013,-5.735997663562715,-2.751297297946512,0.24791266487975153,0.42661368383157616
2015,CWB,10,3101.367971827829,-0.0324093531892292,-1.7063730966170059,-0.6326678640017309,-0.7983221557998352,0.6620738147625976,-7.5361251963939,-4.582668635249118,-0.3569490759502374,1.0831034569324542
2015,CWB,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,-0.6663594104246215,-0.7947439143518907,1.4764630197481874,-7.282544789592989,-4.385593985145881,-0.3569490759502374,0.6078273725874785
2016,CWB,9,3477.431893841902,0.0660093515389699,-0.5441701773275672,-0.6451461772315852,-0.7512623797018718,0.901973928482804,0.17807232371938797,0.3117556043234602,8.669836565996269,-0.5140316413163805
2016,CWB,10,3477.431893841902,0.0660093515389699,-0.3216101386214897,-0.808688285726572,-0.8109723049263093,-0.045239773993668776,0.1142280965896113,0.2512028755980468,-0.4375762119376423,-0.8732190624906748
2016,CWB,11,3477.431893841902,0.0660093515389699,0.0732219174662973,1.265990367964386,2.2568746724123336,-2.2730909517839866,0.25334226288769945,0.2966532112000124,-0.4375762119376423,-0.4982337287672314
1993,DWD,9,2037.439151033997,-0.0461708621216909,0.26452993336169806,0.1795702236722066,-0.15534043555643945,-1.1357658392419034,0.4298507466914171,0.5351900528472141,-0.24982751641621964,-0.5329249409242386
1993,DWD,10,2037.439151033997,-0.0461708621216909,0.04891434065118999,0.3707102845906544,0.2704268154317743,-1.9970305316585477,0.22478114435853555,0.3694454178140005,-0.5040017024172249,-0.49898238826226626
1993,DWD,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,-0.7887475420888457,-0.8361343028217467,0.4043944792341799,-0.22127757549012708,0.289404052432422,-0.5040017024172249,-0.42549002753370274
1994,DWD,9,2185.741997507356,0.018137739947107,-0.03776091884781633,-0.7594708346491592,-0.8715430273981353,0.35695866264527226,1.1194764334893663,1.3101237298911916,0.22303338961549987,0.1736329301158265
1994,DWD,10,2185.741997507356,0.018137739947107,0.2580570303161849,-0.7769989565253791,-0.8338685635776103,0.3481015518867431,-0.26037158161618057,-0.49388822232987756,-0.5151841819496545,-0.2890552449220308
1994,DWD,11,2185.741997507356,0.018137739947107,-1.192060104718745,-0.7918042313920227,-0.8356793076031594,0.312420293538785,0.08285207747206136,0.25405585133012487,-0.5151841819496545,-0.49459027390215854
1995,DWD,9,1946.759707253285,-0.1022646938567331,-0.5358324812978381,3.3056475007974275,2.7914422785018895,0.8147875689750077,0.39514830128410594,-0.16166354417982204,-0.3783199968100126,-0.043857964072485725
1995,DWD,10,1946.759707253285,-0.1022646938567331,0.3897539145891017,-0.6719423693617976,-0.8277828328228571,0.317805634537039,0.17556934786263995,0.0474660937802313,-0.2192486650489319,-0.26217486536923756
1995,DWD,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.5730668408130879,-0.49115178562390877,-2.010259496777853,0.489917802929436,-1.6941440146460787,-0.2192486650489319,11.501799624001851
1996,DWD,9,2260.47032027338,0.0409677436828619,-1.5879203897704386,0.3779330001392561,0.42927948651788683,-4.936184205410049,0.28059472982845174,-0.03231642184991451,-0.5617550773471764,-0.10222775752499612
1996,DWD,10,2260.47032027338,0.0409677436828619,-0.006922864443170964,-0.05328638880828895,0.06547888780506331,-1.1868665371765716,-0.34985021891340295,0.34950654200437997,-0.2548149533584984,-0.10524761098985402
1996,DWD,11,2260.47032027338,0.0409677436828619,0.0020812526940399,2.623080038682555,2.3261370855845174,2.8335779405548047,-0.6091231621687078,-0.48775461914249707,-0.2548149533584984,-0.010343637139223951
1997,DWD,9,2623.2529203255017,0.1759128118634677,-1.5296160612744172,-0.5061627095511396,-0.25612829446177343,-0.41797857246659986,0.5792026888869343,0.10245240805916661,0.6881578480058328,0.8142887151627833
1997,DWD,10,2623.2529203255017,0.1759128118634677,-3.3346790118304517,-0.8204839152943717,-0.8239702253141651,0.013835646023692142,0.2830619909265564,-0.08700398992927036,-0.4409148741206526,-0.29445417643871524
1997,DWD,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,0.2355801515744469,0.2355391528315796,0.8598121047405254,0.1897371139414994,0.18022702695534265,-0.4409148741206526,-0.5031255220313594
1998,DWD,9,2304.962651203633,-0.0069315508171687,0.2524169106411203,-0.3313501368805336,-0.09894161291797521,0.6272243638173692,0.6581224713874667,0.6513466760565154,-0.5791731600194869,-0.45448457588833124
1998,DWD,10,2304.962651203633,-0.0069315508171687,-0.9169402205465277,1.2090765690162402,1.1664149511572879,-0.4422669046304709,0.41087731643732917,0.19792053978143515,-0.5361534570880869,-0.47293824591319206
1998,DWD,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,0.010363602737824681,-0.1721307002610423,-0.0015928850215871124,0.2605234047798672,0.13742632481843575,-0.5361534570880869,-0.4885400404393805
1999,DWD,9,2505.6008274599226,0.0603710133986302,-0.15376250488550214,0.40772754806898853,0.5142161812586602,-2.327945785780129,0.25190299598254406,0.4410985553034242,-0.4649837480027464,-0.528149423620662
1999,DWD,10,2505.6008274599226,0.0603710133986302,1.615707013967621,0.06618185847377318,0.2356440410007996,0.23793581984821116,1.48980255163913,2.4160760314806953,0.9231740065533972,0.5954695420934738
1999,DWD,11,2505.6008274599226,0.0603710133986302,0.598296233990747,-0.8178503238475889,-0.7989751571813987,0.21736651474889523,-0.16988561586041467,0.28824501062700475,0.9231740065533972,-0.5138271954461859
2000,DWD,9,2551.682570811968,0.0453192686395238,0.32663266762573434,0.06256242228415584,-0.15581436980242902,0.23719960765179127,-1.5614687295304424,0.37944188353282726,-0.44275233014645615,-0.5295294480115998
2000,DWD,10,2551.682570811968,0.0453192686395238,0.7984262346074877,-0.48168907633105046,-0.23975200439784955,0.2624066016678233,0.4136145936104057,-0.1913252909612249,-0.5292592793592488,0.20195041293619662
2000,DWD,11,2551.682570811968,0.0453192686395238,-0.0698690826065604,0.12037480248415632,-0.0979378600627984,-0.6931508753041453,0.181063677998557,-1.6562657444619446,-0.5292592793592488,0.6490910793383674
2001,DWD,9,2275.107945586972,-0.0832118001855024,-3.154601602074864,3.056965569743283,2.2861980048372725,-0.050865248765659024,-3.9974065138320363,-1.0527349543593245,-0.4421096789333813,0.28742123150894855
2001,DWD,10,2275.107945586972,-0.0832118001855024,-2.055499959774018,-0.439050340736638,-0.5947505938234754,0.04300839880663573,-0.43747259526151544,-0.41829927016017543,0.0888929796124224,-0.07998218037042244
2001,DWD,11,2275.107945586972,-0.0832118001855024,-0.4466574438188995,1.23189978206249,1.1660162772280902,-0.38883349204753176,0.12930022175836645,0.33345767893416245,0.0888929796124224,-0.5108605680397241
2002,DWD,9,2098.312168451822,-0.1599897413045245,0.3381816204756467,-0.7638835956288021,-0.8734364646074266,0.24699113008865906,0.16118146877156642,-0.041160693062864774,-0.6370858417083075,0.2615646255794711
2002,DWD,10,2098.312168451822,-0.1599897413045245,0.2949023724222654,3.203622331891713,2.6271221692026945,0.16573345804652914,-0.008998717204672413,0.10865396057249843,-0.6408790443192578,-0.46357480833826203
2002,DWD,11,2098.312168451822,-0.1599897413045245,0.8836079055713022,-0.6757731273890473,-0.7806195695329808,0.3810281165400652,0.11063678497877005,-0.13148304335656663,-0.6408790443192578,-0.45833688783292137
2003,DWD,9,2687.6983520115846,0.0867211661741361,1.0170612869247528,-0.564299198800631,-0.8097431138552297,0.44541590312017476,0.35139446843342803,0.535006298136331,-0.5378688331218245,-0.5044641508660251
2003,DWD,10,2687.6983520115846,0.0867211661741361,0.5388307138686385,-0.7611172672771208,-0.803520321714139,-0.4981288789519111,0.38912817781143166,0.5548860610197315,0.0571284311943044,-0.47864865641891047
2003,DWD,11,2687.6983520115846,0.0867211661741361,-0.3097749453826457,-0.6620692596534026,-0.7710534725680357,0.31485177246877494,0.09455617669779562,-0.044530775388410083,0.0571284311943044,-0.06998921298932503
2004,DWD,9,2768.3673897008125,0.0933536252225563,0.25670105394291354,-0.6934941672488633,-0.8301208879816786,0.04762479916158599,0.5235744156083153,0.43827864132424643,-0.6211614592126325,-0.39566827901450524
2004,DWD,10,2768.3673897008125,0.0933536252225563,-0.49619412206242686,1.2440058217350403,2.1948614052174973,2.978476489915792,0.35971279729054106,0.3834592774663626,-0.2857390823426177,-0.4927946428297355
2004,DWD,11,2768.3673897008125,0.0933536252225563,0.0498754890435851,-0.6615381704923564,-0.7272484918393918,0.534433319137912,-0.2136799230137314,-1.326656128131764,-0.2857390823426177,0.7837214514781614
2005,DWD,9,2652.504506303661,0.0295492665437282,0.8346217322227175,-0.5008539991821362,-0.22920513068976314,0.6991318777922578,0.7068701443763182,0.5490703837823631,-0.370444355742798,-0.5255633667979278
2005,DWD,10,2652.504506303661,0.0295492665437282,0.20184628061692603,-0.5528680764033428,-0.3348019065693611,0.8511655332341772,0.4664692426787095,0.425449527191598,-0.5823330100573393,-0.4998389979875517
2005,DWD,11,2652.504506303661,0.0295492665437282,1.047362348962648,-0.6057196111473007,-0.5559579419003968,0.35139371243780926,0.19596297780171068,0.1936156152915896,-0.5823330100573393,-0.5084626684685855
2006,DWD,9,2802.152801978974,0.0575983895925021,0.36633958201472233,-0.7771748370158669,-0.8429551672215484,0.19052774997433422,0.6373295993731715,0.591683452244143,-0.53279683545523,-0.5325062745262868
2006,DWD,10,2802.152801978974,0.0575983895925021,0.11157501124323588,-0.6735140903856544,-0.7895568390736887,0.5756611979158062,0.3162533105078918,0.3787687315653593,-0.2816089155925115,-0.4908448611151763
2006,DWD,11,2802.152801978974,0.0575983895925021,0.8367470255690502,-0.748882280346003,-0.790108375907613,-0.25009943103282023,1.410585191343607,1.9384781735704604,-0.2816089155925115,0.1345117201096411
2007,DWD,9,2964.9821230781013,0.0901024788182954,0.27965403529045074,-0.370236165726749,-0.13953503133644507,0.22834598165727923,0.019938701833038145,-1.273422922142982,-0.3983011398069402,0.5181485332381857
2007,DWD,10,2964.9821230781013,0.0901024788182954,0.43976759038991803,-0.60441096646858,-0.712342172643848,0.7135016694939705,0.5384387959231909,0.27683036570837727,0.7358328556136267,-0.4924431807013286
2007,DWD,11,2964.9821230781013,0.0901024788182954,-0.054436105237017,-0.6975821587336902,-0.834172118011972,0.6806660799628207,-0.1569892733951427,0.06674273999561832,0.7358328556136267,-0.12085586844671806
2008,DWD,9,2024.453890851962,-0.2906591931618024,0.09363924187775603,1.2612382541855902,2.305646973679635,0.40008674341517747,0.4540420028136228,0.36939382122564995,0.20551546731691092,-0.2889274924768971
2008,DWD,10,2024.453890851962,-0.2906591931618024,1.8880706129495628,-0.5106284410466809,-0.28024013514212603,-0.6983173835807375,0.29020736823969545,0.39646579098394386,-0.6415970205877183,-0.47738132807699296
2008,DWD,11,2024.453890851962,-0.2906591931618024,-0.0428161618401154,0.0077775457056676375,0.13528863640614144,-0.9238217774506277,-0.012623297036990385,0.40237957114533984,-0.6415970205877183,-0.3628111819772919
2009,DWD,9,2970.2970292832338,0.0808897038617558,2.7451218551659444,0.18525094584810886,0.37841687648673344,0.6221479691694775,0.3291790341120151,0.666877786274196,-0.5313379205529036,-0.3730062615706357
2009,DWD,10,2970.2970292832338,0.0808897038617558,0.6550588641880895,0.06534968438854513,-0.09732527281840006,2.1041275497698697,0.7731362524389472,1.2824134526152542,1.6805210396152932,12.3451375948955
2009,DWD,11,2970.2970292832338,0.0808897038617558,-0.8519987905415094,-0.4307393287664775,-0.2846894226425778,-0.6875912023264339,-0.29292977025606365,-1.0529648743303994,1.6805210396152932,-0.14222137701398888
2010,DWD,9,3933.646838880765,0.395993458774148,0.5859777240473495,1.5054086050996551,1.5652989728580886,1.4804978723771884,-0.3001459695682655,0.05546293593627093,0.7412429081788388,-0.4715531437807808
2010,DWD,10,3933.646838880765,0.395993458774148,-1.8253696305589469,1.3512021697209455,1.3091024836626262,-0.4127489583875157,-2.4232591801563568,-1.5994424327581613,7.542780198379432,0.5231251985013519
2010,DWD,11,3933.646838880765,0.395993458774148,2.036837565443592,2.128465932387142,2.1678500321457834,-1.2897799144659507,-0.6398787858208592,0.05964951888619667,7.542780198379432,-0.4990261380379391
2011,DWD,9,3647.926665981048,0.1954531458213887,-1.9908681718108443,-0.6091992837902156,-0.7333757125138773,-0.3938643478291999,-2.6177729124985736,-3.6372919276023237,0.024938653628294675,10.794380854078256
2011,DWD,10,3647.926665981048,0.1954531458213887,0.0805001922345656,-0.6319754933979458,-0.7949692695791116,-0.017076446381012057,0.4232600744884507,0.48884242384052967,0.2016136427713641,-0.44515476474226656
2011,DWD,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.5891459931515424,-0.421663085869156,-0.4623081661434074,2.9250435684187805,3.7618323622425964,0.2016136427713641,0.04200128019319946
2012,DWD,9,2958.105831211545,-0.0776281120723763,-0.2583277479106527,-0.4026661030332504,-0.5832882153795381,-0.2892829187944058,0.41614566422286625,0.5490696821737436,7.505283595669371,-0.5333104400220007
2012,DWD,10,2958.105831211545,-0.0776281120723763,0.23028385651492955,-0.6660526192447614,-0.7797257552293624,0.16274390562041757,0.13217952473816003,-0.2770377492464374,-0.3925187017445242,-0.04264769318022607
2012,DWD,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.7497913730607965,-0.8352234186542215,0.3146175134919094,-0.017341544205899655,0.10552059631824946,-0.3925187017445242,-0.4769660000446008
2013,DWD,9,2707.197486937163,-0.1611192435848817,0.30778246023951106,-0.7901111420734341,-0.8749998675932948,-0.04913787904782206,0.44436991442567025,0.28120717382904836,-0.04404570471947034,-0.35102357252109445
2013,DWD,10,2707.197486937163,-0.1611192435848817,-0.46054247833889994,-0.5508543852154216,-0.3352371511838758,-0.35223917542615907,0.41880266962373297,0.34962265898185196,-0.5336313087167431,-0.4918471544551672
2013,DWD,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,2.8409659693819833,2.350954728134283,-1.2918841371715777,0.1267295372501243,0.39261487175984816,-0.5336313087167431,-0.5104628023381751
2014,DWD,9,2892.8454356606403,-0.0935090762133243,0.4158540733086866,-0.840618857171445,-0.8672867130859331,0.23664977440044047,0.5982971541572609,0.6998949269432561,1.78247693540277,-0.5157761158258787
2014,DWD,10,2892.8454356606403,-0.0935090762133243,1.1576828365196485,2.920165575570468,2.5441441269975167,-2.694463583000117,-0.40390340365262484,-2.3282781934587913,-0.500335100763234,0.35208310685486044
2014,DWD,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,-0.06360740912473455,0.02992925843301314,2.3471597954445653,0.2522972814960012,0.12367322432934573,-0.500335100763234,0.0049416132956698194
2015,DWD,9,3101.367971827829,-0.0324093531892292,0.4111953876300968,-0.5596931819981575,-0.32988532452049363,1.25181241161929,-1.5197076819510336,-3.4234730176852812,-0.24588106617633618,0.6411109077636888
2015,DWD,10,3101.367971827829,-0.0324093531892292,0.044637790758581646,-0.408051416577565,-0.5659509504691159,-0.6356788585606021,-6.080122832731664,-3.765041736359765,-0.3569490759502374,0.5625231763743135
2015,DWD,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,1.0944195214098318,1.9437443078547,-1.6586261129472535,-6.175882760441748,-1.9066618434382896,-0.3569490759502374,0.5598652542257204
2016,DWD,9,3477.431893841902,0.0660093515389699,0.3348338847065987,-0.7857475081559192,-0.8241935696259436,0.0909560978366411,0.315190000300852,0.1116639087548564,-0.5810834871584812,-0.4060284535854955
2016,DWD,10,3477.431893841902,0.0660093515389699,-0.28986380965004016,-0.8201983914435155,-0.807825611363306,0.26045281491574346,0.3708308290178666,0.32693968435757553,-0.4375762119376423,-0.3403359946269767
2016,DWD,11,3477.431893841902,0.0660093515389699,0.0732219174662973,-0.5630889001620922,-0.38906366002682036,0.39967300752319324,0.14830699397742061,0.32562470671492155,-0.4375762119376423,-0.5133720734713482
1993,ECCC,9,2037.439151033997,-0.0461708621216909,0.25147996662701233,-0.643315917306183,-0.7999372236067082,0.6525034650003305,0.5016574989619221,0.4909302801192755,-0.34293908829545294,-0.27491773313124274
1993,ECCC,10,2037.439151033997,-0.0461708621216909,0.37465174721866085,-0.376371926850906,-0.5815255294912627,-0.06908101404859106,0.6733399795018604,0.43012251647802596,-0.5040017024172249,-0.7115769314730607
1993,ECCC,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,3.1971797392925643,2.7763957145463616,-3.5673440365755242,-1.584344052402144,0.38094644075016976,-0.5040017024172249,-0.8661626037301537
1994,ECCC,9,2185.741997507356,0.018137739947107,-0.22365027563445455,-0.7416679649472765,-0.7968297061610724,0.05616522510686155,0.5464250328349419,0.4895663000630506,-0.1770588111093719,0.11381041065401402
1994,ECCC,10,2185.741997507356,0.018137739947107,0.018367686669591137,0.36796892683845617,0.35230251362180637,0.4380406302290406,0.4586881420186343,0.31641373341037626,-0.5151841819496545,-0.8125431791045951
1994,ECCC,11,2185.741997507356,0.018137739947107,-1.192060104718745,0.21966511019158544,-0.013282320033558838,0.5196518906185695,0.8554248429295681,1.4130516432225189,-0.5151841819496545,-0.44013837322059013
1995,ECCC,9,1946.759707253285,-0.1022646938567331,-2.285790364882872,-0.5298905106820491,-0.314767992043575,0.2965556945454869,0.4989706176445205,0.6778304283757158,-0.5294279441659646,-0.5499760302553223
1995,ECCC,10,1946.759707253285,-0.1022646938567331,0.1272921589226772,-0.14392849257612145,-0.040427035155268534,-0.6667880858837744,0.2421666754550808,2.4254415427786027,-0.2192486650489319,1.6747027282971811
1995,ECCC,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.6188319997662984,-0.7761661129403262,-1.146819570702338,0.0709613779081255,-0.33265482162723287,-0.2192486650489319,0.3113050564249414
1996,ECCC,9,2260.47032027338,0.0409677436828619,1.7721669512796188,-0.39274703260542126,-0.58615763293873,0.535610204341648,0.053453749771493836,0.09146432774446461,-0.633987771006198,-0.19371863195019343
1996,ECCC,10,2260.47032027338,0.0409677436828619,-0.6595573853767395,-0.8355335752982488,-0.8302127059129247,0.5824424918646087,0.5631850300996549,0.3478409936995259,-0.2548149533584984,-0.8248658737329174
1996,ECCC,11,2260.47032027338,0.0409677436828619,0.0020812526940399,3.4993096967197257,2.847421520429581,0.12395090121158729,1.588260388824889,1.3194809071228402,-0.2548149533584984,-0.8063697140935754
1997,ECCC,9,2623.2529203255017,0.1759128118634677,0.0625691869460598,0.191468482575369,-0.06729915248243963,-0.9664038327284636,-8.872568595518244,-7.23641617533786,0.1842571688459772,2.061150596579571
1997,ECCC,10,2623.2529203255017,0.1759128118634677,1.6710304872302664,-0.3683933597419261,-0.16664488221749305,1.6410418841040244,0.18209205674752943,-0.0650084056399149,-0.4409148741206526,2.382841911636658
1997,ECCC,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.6629198087965628,-0.7574745238801623,-0.1383234915340128,0.3655191363945731,0.9066088286721584,-0.4409148741206526,-0.6038680967286888
1998,ECCC,9,2304.962651203633,-0.0069315508171687,0.5327596172991336,-0.035394354185652954,0.09747339154885266,0.9393488567959075,0.45847071265800976,0.6471182005821593,-0.20698689417177807,-0.5527051170409959
1998,ECCC,10,2304.962651203633,-0.0069315508171687,0.011510788906573675,-0.726407601224945,-0.8184163197603824,0.436021270567827,0.01938418774040911,-0.23536194475284472,-0.5361534570880869,0.15715838217622388
1998,ECCC,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,-0.5442192111155879,-0.4377322839667428,0.16172506188133184,-0.5705801777619455,-0.03329474042785856,-0.5361534570880869,0.9301519808803012
1999,ECCC,9,2505.6008274599226,0.0603710133986302,0.6832892189213351,0.002156129267682217,0.16322923208702406,0.46848475072651324,0.5084596634015816,0.7071269462462085,-0.44806788466623954,-0.5511170695907303
1999,ECCC,10,2505.6008274599226,0.0603710133986302,1.1635964412786135,-0.57899767415539,-0.3560281863043921,0.6190117949559119,0.3379819164105961,0.2166563067869274,0.9231740065533972,-0.7601418657315887
1999,ECCC,11,2505.6008274599226,0.0603710133986302,0.598296233990747,1.201671187706166,1.3380999592701548,1.3779533492331304,0.5405753834967597,0.49032937941095867,0.9231740065533972,-0.8641643685473424
2000,ECCC,9,2551.682570811968,0.0453192686395238,0.3939102423268657,-0.8166402970478673,-0.8257976782238816,0.36985653412510505,0.41771857253681705,0.7080673847983989,-0.21860895335376768,-0.548650921081711
2000,ECCC,10,2551.682570811968,0.0453192686395238,0.10210191198427399,-0.6236777371795151,-0.5341863731738318,0.4886565194082915,0.7119430508750821,0.5309108013825607,-0.5292592793592488,-0.42066698169987254
2000,ECCC,11,2551.682570811968,0.0453192686395238,-0.0698690826065604,0.39983206497124724,0.37744041654728344,2.468465995445905,0.9916860229815678,0.5542275063226937,-0.5292592793592488,-0.7126544982250506
2001,ECCC,9,2275.107945586972,-0.0832118001855024,0.011906513368133954,-0.43201351924715947,-0.5999524311454136,-0.03666651723239053,0.11224300721767942,-0.34142971199991345,-0.4133402439558044,0.19676109874554823
2001,ECCC,10,2275.107945586972,-0.0832118001855024,0.13165061533135622,-0.8053871415057445,-0.8415749576088692,0.730445337491187,0.9585934177945791,1.5326298422300595,0.0888929796124224,0.7231036862022279
2001,ECCC,11,2275.107945586972,-0.0832118001855024,-0.4466574438188995,-0.6525054183891774,-0.8098189718601672,0.7961164558444552,0.5539155368369849,0.09103190009449212,0.0888929796124224,-0.7868470637507845
2002,ECCC,9,2098.312168451822,-0.1599897413045245,0.6020700965265718,3.1724052317292704,2.5693432532285585,-1.1401939688470173,-0.22035391669670773,-0.17522644564304976,-0.49643819999153926,-0.022396371805057505
2002,ECCC,10,2098.312168451822,-0.1599897413045245,0.4559335612604776,-0.829596925283112,-0.8060689470395621,0.5338508986933777,0.44659491536093404,0.2193846707805216,-0.6408790443192578,-0.8146359269412189
2002,ECCC,11,2098.312168451822,-0.1599897413045245,0.8836079055713022,-0.7482709208860422,-0.8174893339479619,0.4715471789876252,0.5509072987064992,-0.07855697931046932,-0.6408790443192578,0.9919267549624132
2003,ECCC,9,2687.6983520115846,0.0867211661741361,0.3463490605508584,-0.5547412882978705,-0.7013000022236098,0.5911771451800203,0.3922450942026598,0.6484466070216995,-0.35884014644314505,-0.5415282072479428
2003,ECCC,10,2687.6983520115846,0.0867211661741361,0.24760744234363463,-0.787896670828565,-0.8425623161256468,0.649178526985121,0.5227709610357325,0.3605661010905145,0.0571284311943044,-0.7738439532343987
2003,ECCC,11,2687.6983520115846,0.0867211661741361,-0.3097749453826457,-0.758171229001878,-0.7798921603282477,0.08330767370027496,0.19694424928114415,-0.1921856144956332,0.0571284311943044,-0.6285453727591032
2004,ECCC,9,2768.3673897008125,0.0933536252225563,0.28719370721576837,-0.7712926626773587,-0.8366332274550013,0.17229348782384277,0.5533806452984842,0.7110460878107254,1.8404240519900232,-0.4661260187201123
2004,ECCC,10,2768.3673897008125,0.0933536252225563,-0.09644620852436851,2.8631349548245018,2.440548191153919,0.5630140588085822,-0.2191998692038688,-0.040330922818612426,-0.2857390823426177,-0.6263833605036973
2004,ECCC,11,2768.3673897008125,0.0933536252225563,0.0498754890435851,-0.8230810927428936,-0.8089704056358435,0.16863185436397216,0.542000031489277,-4.052400414545957,-0.2857390823426177,2.084963047817474
2005,ECCC,9,2652.504506303661,0.0295492665437282,0.34213154233299725,-0.6443933653805427,-0.8028592966375486,0.6071458729823259,0.2852839123596629,0.4917125127235969,-0.6114310248814682,-0.5392779731429773
2005,ECCC,10,2652.504506303661,0.0295492665437282,0.04887111723678765,0.2783944612926342,0.2876442197433938,0.34539287105539596,0.36966037740936564,0.16618524118172723,-0.5823330100573393,-0.7751299391244455
2005,ECCC,11,2652.504506303661,0.0295492665437282,1.047362348962648,1.293980666018018,2.2903679329230036,0.8792634019145428,0.5891190430832228,0.4684179262778739,-0.5823330100573393,-0.6355033077506774
2006,ECCC,9,2802.152801978974,0.0575983895925021,0.09563508521803021,1.1917035503745732,2.0597941574647014,-0.14892476392964007,0.36953434414908376,0.5413686196172656,-0.06144378054259831,-0.4664322318826259
2006,ECCC,10,2802.152801978974,0.0575983895925021,0.14005059896547226,0.19752437034366505,-0.0531153511795576,-0.1920059129180186,0.21006296539857128,-0.29703627612114863,-0.2816089155925115,0.7438110909293958
2006,ECCC,11,2802.152801978974,0.0575983895925021,0.8367470255690502,-0.5181557222855437,-0.2754835362554259,-0.7364523297846199,-0.5423580804492277,0.40050447247314924,-0.2816089155925115,-0.8627756178067802
2007,ECCC,9,2964.9821230781013,0.0901024788182954,-0.13155368495929615,-0.7575234691536791,-0.8364943858004158,0.1417773362949912,0.5144395830026641,0.6885212668370169,0.22815972950900065,-0.5480206571290569
2007,ECCC,10,2964.9821230781013,0.0901024788182954,0.04059068562416711,-0.6076246204751506,-0.41790265558659684,1.0747207326914239,0.6806755281051078,0.23058162774671528,0.7358328556136267,-0.7861239967686353
2007,ECCC,11,2964.9821230781013,0.0901024788182954,-0.054436105237017,0.3497700737605266,0.30453248650720743,0.9129342427507704,0.6479199121036762,1.003900989491737,0.7358328556136267,-0.8304237747531837
