year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires villarino_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11
2008,NASA,10,2024.453890851962,-0.2906591931618024,-1.0604137997674237,-0.3521975487597561,-0.1751955315774322,-0.41133120107959287,0.13082829832728562,0.12191293570329524,-0.8178796132359357,-0.5369122198115077
2008,NASA,11,2024.453890851962,-0.2906591931618024,0.020621513184706,0.43996019248461316,-0.8699444905219647,2.783313649258149,-4.023412682550854,-1.0994601657141203,-0.8178796132359357,-0.812157107756097
2009,NASA,9,2970.2970292832338,0.0808897038617558,2.9782594782606595,-1.1246938761977605,0.3985943732983482,-0.5424992942583902,0.8137995074301895,0.6168601178124987,-0.5374860549613049,1.3356254299378474
2009,NASA,10,2970.2970292832338,0.0808897038617558,0.409901538108734,0.42095886300678753,3.409438908586893,-0.4885207736868451,1.6269606010388618,1.2549949412195562,1.7056802288492474,-0.6730817713261558
2009,NASA,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,0.11592484635478856,0.6443229974339912,-0.6802536862775385,0.49200899862009256,0.6245280339414203,1.7056802288492474,0.07372528995364827
2010,NASA,9,3933.646838880765,0.395993458774148,1.547702762384238,0.7700939780844972,0.006170429544293614,-0.5294344659382465,0.17999180556086025,0.15487258534566017,-0.2814457016887273,1.6435212035190114
2010,NASA,10,3933.646838880765,0.395993458774148,0.23220679794407537,-0.8918763091902363,-0.8874947985743054,-0.5569356310507784,0.14958199700849348,-0.7258948603918229,6.25880380270696,1.2417351324706136
2010,NASA,11,3933.646838880765,0.395993458774148,1.9765190236549584,-0.2657258701756131,0.3466107821046221,-0.6659528231281604,0.16791945356965784,0.3988608278567216,6.25880380270696,1.6172571772565034
2011,NASA,9,3647.926665981048,0.1954531458213887,0.21553597692851542,0.8522275001772799,-0.6135331913065246,-0.42048915971145423,-0.08930900328251724,0.7138126687668226,0.608929245095824,0.3343958832279826
2011,NASA,10,3647.926665981048,0.1954531458213887,0.19489477591278248,-0.7264382914036228,-0.6793570430588004,-0.34555140187950195,-0.7529955946916277,-3.302665383154358,0.2181487212223256,1.0460055352713002
2011,NASA,11,3647.926665981048,0.1954531458213887,0.4215007055606539,0.4185736568726792,0.11475482266064355,-0.671621715053896,0.42111943373581145,0.4553522377200473,0.2181487212223256,-0.3654632760213756
2012,NASA,9,2958.105831211545,-0.0776281120723763,0.918991016253109,0.5160742243964768,-0.39480312027963105,-0.4905560935756156,0.28829556164211734,0.7712461561875479,-0.5691762289994028,-0.761012293101976
2012,NASA,10,2958.105831211545,-0.0776281120723763,0.3168310035516809,0.11803393011895,-0.7971227402359123,0.3196673925944505,0.41124047416986537,-0.09676895438674843,-0.4965444009707422,-0.2937810919106754
2012,NASA,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,-0.4194711156929995,-0.9128846362845571,-0.6122347875189538,0.740705157540981,0.4593707918362734,-0.4965444009707422,0.16423121324849224
2013,NASA,9,2707.197486937163,-0.1611192435848817,-1.1338891434326175,-0.6301151984422411,1.2897184810893394,-0.2556170222586989,0.20793183895860157,-4.923417820462651,-0.3867287292141938,-0.637898038272129
2013,NASA,10,2707.197486937163,-0.1611192435848817,-0.041618484208589414,-0.23766051365466673,0.2065994013357946,0.07808210215730797,0.05431547248725717,-0.05413987416697451,-0.6729714154471901,-0.6320808940757663
2013,NASA,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,0.15342051832465078,-0.6294290533724,-0.2780039756984837,1.173230879857082,0.704967162733749,-0.6729714154471901,-0.640273641114626
2014,NASA,9,2892.8454356606403,-0.0935090762133243,0.6415596364898912,-0.4504514362132762,0.73695424439329,0.4046223143206085,-0.07923596538220362,0.3327556844206339,1.8299383953180377,1.4579233309675121
2014,NASA,10,2892.8454356606403,-0.0935090762133243,-0.4726993848335575,-0.5913555671197775,-0.4106314002726985,0.5677212494350921,-0.1582361513245741,-2.101258021258892,-0.6308703372614998,0.026688652986662533
2014,NASA,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,0.4732492962491951,-0.239699694940766,-0.7135822422393073,-0.15967058702922865,-2.244359173076243,-0.6308703372614998,-0.6550054093542278
2015,NASA,9,3101.367971827829,-0.0324093531892292,-1.5824908969089295,-1.7541920144566152,0.04595714624311515,-0.3003383931932324,-1.9979573220268352,0.4048539357753589,0.9212305081810956,4.261966161957987
2015,NASA,10,3101.367971827829,-0.0324093531892292,0.16281598362676067,0.5751642467955925,0.7525225372329626,0.14092811310651288,-0.26691425024225557,-0.7920890665521425,-0.4527060648794895,2.9826929463775413
2015,NASA,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,-0.028766802745123266,0.7437383770052358,-0.41731112419855343,0.6496121470679234,-0.561873943614718,-0.4527060648794895,1.344053247184958
2016,NASA,9,3477.431893841902,0.0660093515389699,0.5929349931764168,0.6153965809154266,-0.3893748043324606,-0.33895034852992206,0.7790566999048826,0.6860065697366358,-0.46604534296821115,-0.8279345557584499
2016,NASA,10,3477.431893841902,0.0660093515389699,0.34657502218434544,0.22723881873796076,-0.8661517466360966,1.249203502806744,-1.4346805809604863,-0.8447495065067921,-0.5523815362515582,-0.6001922042159908
2016,NASA,11,3477.431893841902,0.0660093515389699,0.0051942277094736,0.18629651502022276,0.0632770907277216,-0.7026161102722688,0.6022812510630574,-0.15417123245078965,-0.5523815362515582,-0.7559664304235592
1993,NCEP,9,2037.439151033997,-0.0461708621216909,-0.7908939895757986,-1.7982308182471978,-0.5690564061465103,0.6116595184549336,0.15248757502888477,2.243114539557265,-0.6468334724297491,0.1801223714481132
1993,NCEP,10,2037.439151033997,-0.0461708621216909,0.5911398287540689,0.013745672361318864,0.6264085079497945,0.7672451733037567,0.9798919208153597,1.2893711287105198,-0.6725288681470262,-0.7203577966091723
1993,NCEP,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,2.5078569095375958,-0.17871014637299307,-0.402567651558186,0.914809791463672,0.4454484590792904,-0.6725288681470262,1.141057799404601
1994,NCEP,9,2185.741997507356,0.018137739947107,0.14736078729672977,-0.20195796561718374,-0.26396232299353745,0.058835027646916616,0.08723476980675039,1.2674628175464702,-0.2853581263109206,-0.7115522958324023
1994,NCEP,10,2185.741997507356,0.018137739947107,-11.286047709452411,-1.1485013952302312,-0.2138376225285669,0.38705157134126783,0.7321566832184468,0.9409801783791735,-0.6495979428989257,0.43081125403947185
1994,NCEP,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.8276884250511677,-0.5239850922576076,-0.38042511157289566,0.18509662789030615,-0.930173155347027,-0.6495979428989257,3.1143812005182476
1995,NCEP,9,1946.759707253285,-0.1022646938567331,-2.0579060618237044,-1.8590911248328343,1.8865590225451507,8.114064726731211,-3.4176886568414497,-2.7709609964941477,0.10252863711468228,-0.5456492056934168
1995,NCEP,10,1946.759707253285,-0.1022646938567331,-0.3779116844386622,-0.6091066794130656,2.3243743006872135,-0.24497207591971046,-0.9858709771131855,-0.9999871091407699,-0.2845898585412758,-0.5206760207061886
1995,NCEP,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-1.9038437595321531,-0.11678640438286576,-0.17945152967758254,-1.3687296354507341,-0.5775063155096083,-0.2845898585412758,-0.558061523417887
1996,NCEP,9,2260.47032027338,0.0409677436828619,-2.4900808304802315,-3.607519030003541,1.3656154739470503,0.08501938014697893,-1.0637504562139362,-1.605394481712995,-0.5284254809664429,1.1021488813880964
1996,NCEP,10,2260.47032027338,0.0409677436828619,-0.8874488450980672,-6.690597490514517,0.21819775966264016,1.2656541340714562,-4.762258272830012,-4.135250648793436,-0.3277967543467479,1.1400222987687052
1996,NCEP,11,2260.47032027338,0.0409677436828619,0.0675973539638276,-2.94527098177511,0.7581633002585074,-0.31306484224725,-1.1343884317482646,-4.150950767259317,-0.3277967543467479,1.3735201968865371
1997,NCEP,9,2623.2529203255017,0.1759128118634677,0.14823182622299996,0.19869932337107205,-0.8540691962252241,-0.5010010775193287,0.07670702806459385,0.4330164635749827,-0.49917270822002635,-0.8526670795615946
1997,NCEP,10,2623.2529203255017,0.1759128118634677,0.16922553720808595,0.3718654628092785,1.7230346831513206,0.37117337696901037,-0.307916633937973,-2.305527434892167,-0.556534215836245,-0.7774911516451882
1997,NCEP,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,0.05767155788362987,0.9394767261177661,0.48993237360368647,1.2641345494867613,0.39035733124383026,-0.556534215836245,-0.7372531398821685
1998,NCEP,9,2304.962651203633,-0.0069315508171687,-0.11600747175613377,-0.15954934457253436,0.4941387717883085,-0.4865703368190449,-0.35319639019471777,-1.266323891124653,-0.107660340017674,-0.5870493526893747
1998,NCEP,10,2304.962651203633,-0.0069315508171687,-0.7493317142042081,-1.1727017070752581,-0.18861059119142468,-0.4070715038981584,-0.670541067718067,-0.2021999153308886,-0.7086106139972915,1.1213476101880036
1998,NCEP,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,-0.7051318506369775,-0.0685767147945837,-0.36311450853416705,-0.5950863147055423,-1.3168704677345477,-0.7086106139972915,-0.5634735765857823
1999,NCEP,9,2505.6008274599226,0.0603710133986302,0.6027207517558164,0.5515641906119937,-0.626237703215868,0.3463476568247939,0.675581283466218,0.7041788303967,-0.43290986721368907,1.037460034919236
1999,NCEP,10,2505.6008274599226,0.0603710133986302,0.6471462596805339,0.5108110457434565,-0.5307358725561858,-0.4556346602880675,0.5978822091844613,0.5235622260928001,0.912484529718981,-0.651151962905122
1999,NCEP,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.7358694535155229,-0.8423910034778881,0.5701015063245218,0.6881425674800714,0.31584782885360946,0.912484529718981,-0.07987436636534521
2000,NCEP,9,2551.682570811968,0.0453192686395238,0.8855266576749246,1.7631748887475154,-0.6640219282367957,0.4654642805161339,-0.28483155441159563,-0.12726854791904843,0.23701800716250737,-0.05125163859131852
2000,NCEP,10,2551.682570811968,0.0453192686395238,0.5185710485694098,0.7519267399316648,-0.870826639540375,-0.46594983232017734,1.0018216910208468,0.4266195191699847,-0.7008937949926126,-0.5644380230312388
2000,NCEP,11,2551.682570811968,0.0453192686395238,-0.014332180214023,0.40502870975557886,-0.7450000213074487,-0.18407156015595275,-0.28706993099537514,-0.2516753487539868,-0.7008937949926126,-0.5535368562362206
2001,NCEP,9,2275.107945586972,-0.0832118001855024,-0.12539573805793763,-0.0817861831913236,-0.46433386918316916,-0.518477340444838,0.01354089068863637,0.17668174659362287,-0.5590415306849126,0.2946641093407241
2001,NCEP,10,2275.107945586972,-0.0832118001855024,0.19118380458387899,0.3274363431798102,-0.8920347229952595,-0.2875077495099223,0.08731376272205925,0.47662442388985954,-0.0025587711996982,-0.7718003361736114
2001,NCEP,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,-0.008833286905364885,0.03561616274793063,0.09169062940745239,-2.8770561895439655,0.1547848754102696,-0.0025587711996982,-0.7651366277614554
2002,NCEP,9,2098.312168451822,-0.1599897413045245,0.6759717337205438,0.9834661789582921,0.23008854615482094,0.9710740553155603,-0.3861151667170133,-1.6629918517246984,-0.5584719937533357,-0.6135308701321525
2002,NCEP,10,2098.312168451822,-0.1599897413045245,0.4245949478523503,0.7769780877609469,-0.8394168900480689,0.621130336101423,-0.20902518305901804,-0.10529502189554893,-0.8163222185276803,-0.6572830111642417
2002,NCEP,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.2779494017162821,-0.7791099562336253,-0.4135400160055517,0.13145275451058205,0.0665727566614243,-0.8163222185276803,-0.6246993914270219
2003,NCEP,9,2687.6983520115846,0.0867211661741361,1.1149475262202218,0.454521614607656,-0.2578221850783698,-0.5227870957202342,0.015434353886170447,0.025790067529286854,-0.5774927112334501,-0.7856520320594451
2003,NCEP,10,2687.6983520115846,0.0867211661741361,0.11430128706526103,0.41045272573428854,-0.3460968081415642,-0.4503662042611475,0.14158852371628153,0.2730963411754576,0.0471202182868296,-0.532521973495903
2003,NCEP,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.11993970561109568,0.19877605368593956,-0.43133171448958074,-0.25252225000734385,-0.1598388500884964,0.0471202182868296,-0.5289078656649375
2004,NCEP,9,2768.3673897008125,0.0933536252225563,0.09221113578080194,0.291815682238637,0.40903329550584977,-0.5315860806495492,0.202105289257059,0.5154041312859772,-0.6480212028184265,-0.39618446146882996
2004,NCEP,10,2768.3673897008125,0.0933536252225563,0.2252165146571251,0.30629774076476085,-0.8703001493991448,-0.5133052630803381,0.528054392770003,0.4432053257423675,-0.3654795613255509,-0.7459575440554856
2004,NCEP,11,2768.3673897008125,0.0933536252225563,0.101442153405147,-0.14973921124238143,-0.8402335860630252,-0.4185800412131572,0.12374199195425453,0.13579998543797672,-0.3654795613255509,-0.3729121671415095
2005,NCEP,9,2652.504506303661,0.0295492665437282,0.09706856756097318,0.2417850694047787,0.8314798963116495,-0.5677928566370435,-0.008862248484731286,1.325804565852456,-0.3595895905050796,-0.7859352383228998
2005,NCEP,10,2652.504506303661,0.0295492665437282,0.15139600132503106,0.3962458067682348,-0.4286616298219248,-0.5133392318803932,0.39056136052732676,0.4657441981921827,-0.7354873633311795,-0.5657703076483769
2005,NCEP,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.05461513179642527,-0.715098226817211,-0.4367176666397036,0.4460326020731794,0.2666183977932433,-0.7354873633311795,0.22552652362045475
2006,NCEP,9,2802.152801978974,0.0575983895925021,0.19757156033662798,0.21124818966040815,-0.9097459771593427,-0.5634923323897766,-0.051356577335512806,0.4710309219291008,-0.3635030391776796,1.2369487940904098
2006,NCEP,10,2802.152801978974,0.0575983895925021,0.23175156032902283,0.40352892959853986,0.16658615947478925,-0.512366182089916,1.5180641069715752,0.647276544396251,-0.3604402373570725,3.260617082402757
2006,NCEP,11,2802.152801978974,0.0575983895925021,1.3587110864711665,-0.40315528223511404,-0.8459736584514281,-0.4164056893182135,0.3725686447131501,0.1317687895527931,-0.3604402373570725,-0.7407366587441094
2007,NCEP,9,2964.9821230781013,0.0901024788182954,0.39385495525867664,0.6525136239287658,-0.7166393210193414,-0.525122434448299,0.07929897132517104,0.21242333508773542,-0.5394624103364156,-0.5728953315775918
2007,NCEP,10,2964.9821230781013,0.0901024788182954,0.4408210819908799,0.3160666919981575,-0.7592548342045083,-0.44726291158954357,0.2848838301009983,0.518198296043216,0.7105837240429327,-0.7729672116288472
2007,NCEP,11,2964.9821230781013,0.0901024788182954,0.126191709340691,0.7623967616817166,2.870808543060305,-0.4283827929186084,0.9485019019904025,1.6361321851287258,0.7105837240429327,-0.5215824106444896
2008,NCEP,9,2024.453890851962,-0.2906591931618024,-0.0759435712818227,0.15592404601664583,-0.482866811553925,-0.41263673133975015,-0.45104875373368825,0.28369027883779496,-0.03183328426867222,-0.8075640612073095
2008,NCEP,10,2024.453890851962,-0.2906591931618024,0.12245851198329072,0.10694482096510784,-0.9010469417016286,-0.40519930719084946,-0.44190111534997906,0.39542952450125446,-0.8178796132359357,-0.6010634586885375
2008,NCEP,11,2024.453890851962,-0.2906591931618024,0.020621513184706,-1.882133375625649,0.2489697312629532,0.12744437323098612,-2.063582070213668,-1.689476729355513,-0.8178796132359357,-0.5413621366137581
2009,NCEP,9,2970.2970292832338,0.0808897038617558,0.030619977722650512,0.0058455925289489325,-0.3914648941429236,-0.4474053104494033,0.059029341978850305,0.6268713440859432,-0.5669915121064177,-0.8096751717264737
2009,NCEP,10,2970.2970292832338,0.0808897038617558,0.29922882590689204,0.4791759307136847,-0.8615659457780958,-0.5118567267916722,0.9471190868105526,0.6705723552597311,1.7056802288492474,-0.6095917134838041
2009,NCEP,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,-0.5411676819420446,-0.7728003830716175,-0.4386745923515208,0.006590271279618981,0.33659662897002457,1.7056802288492474,3.0976080641043415
2010,NCEP,9,3933.646838880765,0.395993458774148,0.08121959370890287,0.416109635023344,-0.888537244396878,-0.5712096279642639,-0.04996488517771007,0.3535260085156352,-0.23484917766038071,-0.7107412241933649
2010,NCEP,10,3933.646838880765,0.395993458774148,0.18028483288568029,0.7153893329019487,0.810144611178262,-0.49058614704365705,1.0234594977827607,0.3986809689262422,6.25880380270696,-0.31494682855115785
2010,NCEP,11,3933.646838880765,0.395993458774148,1.9765190236549584,1.7533830869372191,-0.4783520384978906,0.47303815102486285,1.3170231626944886,0.3133069790456447,6.25880380270696,-0.2973873488825226
2011,NCEP,9,3647.926665981048,0.1954531458213887,0.06297884479467786,0.11914732635299963,-0.7819971545634362,-0.44406496653280436,-0.13037394468230906,0.295035538175499,-0.26183632866872836,-0.5778835115292233
2011,NCEP,10,3647.926665981048,0.1954531458213887,0.3607132074198127,-0.029956846609927035,-0.5839609789883365,-0.2594217571564404,-1.1442272634372816,-0.14540722917005391,0.2181487212223256,0.2970917331724039
2011,NCEP,11,3647.926665981048,0.1954531458213887,0.4215007055606539,-0.20864621693877106,0.7757079584073564,-0.34017747957219,0.07264838156100019,0.39058697677993165,0.2181487212223256,-0.8103094459400254
2012,NCEP,9,2958.105831211545,-0.0776281120723763,-3.238753062118843,-1.4260765805189373,-0.8660302589717083,-0.4795243518416928,-0.42127286040881934,-0.2847210093977899,7.19246934106686,2.95887020221916
2012,NCEP,10,2958.105831211545,-0.0776281120723763,0.19785292429646667,-0.38309129878372783,0.8044848360833167,-0.44970028556561037,0.029740954076697173,0.3011018243649215,-0.4965444009707422,1.279442227791025
