year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires lujan_9,rainsquared_buenos aires villarino_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11,tmeanrain_buenos aires coronel suarez_9
2006,GFDL,10,2802.152801978974,0.0575983895925021,-3.3191729954941285,0.3511013769910822,0.458183380338665,-0.8797575195534033,0.575640547687202,-0.5716203201754096,0.6161618431437262,-0.3604402373570725,0.13155422011529744,-0.1706204123474922
2006,GFDL,11,2802.152801978974,0.0575983895925021,1.3587110864711665,0.8258836759800332,0.458183380338665,-0.9112274479606811,0.4679221139474672,-0.49576111688870267,0.2553494724182617,-0.3604402373570725,-0.6542527706268558,-0.1706204123474922
2007,GFDL,9,2964.9821230781013,0.0901024788182954,0.2311862845016953,0.5827103928676858,0.27934388706752056,1.882205219107214,0.2794192657342159,-0.23400817101754573,-0.5878047194080557,-0.32854708888699097,-0.5102240643114094,1.7460701537312622
2007,GFDL,10,2964.9821230781013,0.0901024788182954,-0.472979281034413,2.119236151866438,-0.596446980364085,-0.9035372118092725,0.5312232831337693,-0.5196204661439423,0.6153384477383237,0.7105837240429327,1.553071926918253,2.729654891354972
2007,GFDL,11,2964.9821230781013,0.0901024788182954,0.126191709340691,-0.4090296591040664,-0.596446980364085,-0.24942095496430677,0.029651541124533547,-0.3670491099178055,-0.024500725028237157,0.7105837240429327,2.1776235003149855,2.729654891354972
2008,GFDL,9,2024.453890851962,-0.2906591931618024,0.4955809522156997,-0.039709158941704834,0.2889986376587924,-0.29125756789724544,0.35019833491402996,-0.5131973820248953,0.18601687817856397,-0.44508966746692824,-0.7741854803523711,0.1118091347443256
2008,GFDL,10,2024.453890851962,-0.2906591931618024,-1.6202539134054526,0.21891088701978223,1.9936202209041065,0.46922454497525945,0.5435807869883201,-0.4225144158584534,-1.1941657342384906,-0.8178796132359357,-0.8938018257054199,0.4565841532547192
2008,GFDL,11,2024.453890851962,-0.2906591931618024,0.020621513184706,-0.6460308524434636,1.9936202209041065,1.6121076578098466,0.13169495699230307,-0.26195540374645077,-1.92793706474817,-0.8178796132359357,-0.3492420888127753,0.4565841532547192
2009,GFDL,9,2970.2970292832338,0.0808897038617558,0.15557922009395114,1.026773992112925,-0.3975046432525384,-0.8708595303564343,0.636284321143498,-0.40128078865865435,0.9255876600814142,-0.42130876116467647,0.046441414317906625,-0.20751032313698944
2009,GFDL,10,2970.2970292832338,0.0808897038617558,0.2562314064825499,0.413043185474673,-0.7467021782116707,-0.5951058285642487,0.43688983491896355,-0.4103504543298618,0.5508280303334998,1.7056802288492474,1.358804141046873,-0.4620885654045764
2009,GFDL,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,-0.14478129247725832,-0.7467021782116707,0.03221030023640579,-0.08633435925399231,-0.2183294458485148,-0.5148365731327668,1.7056802288492474,2.8750280932300734,-0.4620885654045764
2010,GFDL,9,3933.646838880765,0.395993458774148,0.7036240600712867,-0.33342872918191846,0.32523575997191567,-0.8757062996311343,-0.34141304283662677,0.11577577651294836,-0.3804843001209565,-0.373491455023755,1.1811235341203112,-0.3861979739785778
2010,GFDL,10,3933.646838880765,0.395993458774148,1.103076249920605,-1.7290782344176305,-0.3017313080288065,0.9125147657529972,0.4040745482390649,-0.5542139970077513,0.20327193479535188,6.25880380270696,1.1254740781680772,0.3653677045326587
2010,GFDL,11,3933.646838880765,0.395993458774148,1.9765190236549584,0.1176500554876423,-0.3017313080288065,0.8976117813323294,-0.044616478209831945,-0.39534900473584667,-0.2980236208025714,6.25880380270696,-0.7804347664005619,0.3653677045326587
2011,GFDL,9,3647.926665981048,0.1954531458213887,-0.5085848828071843,-4.375207279333221,1.9162846819789714,-0.5402110566442506,-0.5253244398777014,0.1610874357367624,-3.376859348853497,-0.06901748110181395,1.2220340598158668,-1.3427680022490542
2011,GFDL,10,3647.926665981048,0.1954531458213887,0.3983596211847757,-0.05873184987926595,-1.1331917957599946,-0.5123308733209982,0.39120598314478044,-0.5532358727930529,0.656992899355559,0.2181487212223256,-0.584494290435002,-0.6658528370656961
2011,GFDL,11,3647.926665981048,0.1954531458213887,0.4215007055606539,0.3227514048118214,-1.1331917957599946,0.3253488814721496,0.11000889328972165,-0.3577901425631352,0.8409255929889998,0.2181487212223256,-0.5865855618502329,-0.6658528370656961
2012,GFDL,9,2958.105831211545,-0.0776281120723763,0.1693566980527548,-0.21269930208464377,-1.0972678704773273,-0.8750355273001431,0.5148311209480124,0.8945351796605668,0.5162905137749074,1.690802214876879,0.06329208831284823,0.34371690368150426
2012,GFDL,10,2958.105831211545,-0.0776281120723763,0.29725979000030117,0.4105333957629786,-0.3264391334964231,-0.2895047130676491,0.2727552904316223,0.5097066102408897,0.4873742852955237,-0.4965444009707422,-0.38932673350989905,-0.0589579586688651
2012,GFDL,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,-4.317855453640866,-0.3264391334964231,-0.30182855701087674,-3.553995161604845,0.852752099090565,-0.5732334489989964,-0.4965444009707422,2.6989788389027654,-0.0589579586688651
2013,GFDL,9,2707.197486937163,-0.1611192435848817,-0.29884157203479894,-1.8485062867783892,-1.1185885144257701,-0.8315831359645053,-0.990420513353319,7.0250261614987215,0.5722600630233893,0.11913329890143759,-0.572847445581014,-0.6000999999298373
2013,GFDL,10,2707.197486937163,-0.1611192435848817,0.9472919446647606,-0.5244462982675251,-1.160955937205295,-0.04686461667975831,0.4291090566612567,-0.2734743605680568,-0.9626249935833632,-0.6729714154471901,-0.6306109631177016,-1.0940019956569458
2013,GFDL,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,2.129547520345167,-1.160955937205295,0.20752531702851057,0.29127149778228095,-0.508575456071288,0.5201591160458637,-0.6729714154471901,0.1556558263612998,-1.0940019956569458
2014,GFDL,9,2892.8454356606403,-0.0935090762133243,-11.852903772937962,-1.4090741019624828,2.2199847564157595,0.8580243606243824,-10.690695520116876,2.132956794065606,-4.377232318082872,7.948745594856507,0.30862566094740557,-2.106671317327744
2014,GFDL,10,2892.8454356606403,-0.0935090762133243,-1.697240600264341,0.6951719543786387,0.2908162117381043,4.1178965895834585,0.05504177357530333,0.8281633413928733,-2.0707025080920816,-0.6308703372614998,-0.6912258000480922,-0.4697236274168122
2014,GFDL,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,-0.027658537985679986,0.2908162117381043,5.259841280952305,0.19164463169793203,0.4581780150129602,-2.5599599578840144,-0.6308703372614998,-0.6598918891674823,-0.4697236274168122
2015,GFDL,9,3101.367971827829,-0.0324093531892292,0.37072254474238286,0.7005176688897332,-0.8287902981498806,3.959725168590872,-0.05913349248636875,-0.5163914741704501,-0.6394219959785122,0.7928463166451193,3.1706587027364126,-0.06754121655429639
2015,GFDL,10,3101.367971827829,-0.0324093531892292,0.31713794630061737,-1.1389202152354987,-0.4187075889390763,0.8953110554302183,-0.18568758889320428,-0.5423958161969253,0.5699109190749877,-0.4527060648794895,4.12599244401063,1.2211990088951217
2015,GFDL,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,0.35211741605790514,-0.4187075889390763,-0.8465731515652545,0.5743469463738781,-0.5255074981020589,0.6138825370277026,-0.4527060648794895,-0.7567705170387594,1.2211990088951217
2016,GFDL,9,3477.431893841902,0.0660093515389699,-0.332106671886642,-1.1391068830740163,-0.2625037088942675,-0.7449280563545607,0.40605064046514494,-0.5373482564386266,0.38426340210194315,-0.46574386139724433,1.214546818440251,0.06350466268032935
2016,GFDL,10,3477.431893841902,0.0660093515389699,0.33004740365883667,0.01648003911341923,-0.5500703503621278,-0.7709100452691294,0.5691888760732139,-0.5317393312357365,0.579606055346028,-0.5523815362515582,-0.8168943799103457,0.5118488262546256
2016,GFDL,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-1.9096096889498375,-0.5500703503621278,-0.8399906992843421,-3.72397788999886,0.4685612619785485,-2.007324877518364,-0.5523815362515582,1.1669636025688719,0.5118488262546256
1993,HMC,9,2037.439151033997,-0.0461708621216909,0.3130960038816751,0.8018869152701561,-1.1720214408642295,-0.5166185036830655,0.350095115713421,-0.4835002066064927,0.4295775394165424,-0.007885637547332635,-0.7141250581190202,0.503200266622224
1993,HMC,10,2037.439151033997,-0.0461708621216909,-0.06210156211602587,0.41363809158889026,-0.7731876040218693,-0.6420466560228824,0.2740588735826437,0.35299343574765607,-0.19687610058463942,-0.6725288681470262,-0.7561472676528534,0.4800925577491282
1993,HMC,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,0.0509707200424515,-0.7731876040218693,-0.5823673832165204,0.1818825825816935,-0.36577116268183985,0.10108449119186617,-0.6725288681470262,0.37178434433920987,0.4800925577491282
1994,HMC,9,2185.741997507356,0.018137739947107,-2.1688758166842836,-0.11575575075066684,-0.6009361241288367,0.023799969724177698,0.13066214456428074,-0.5291269596634076,0.055309990649464146,-0.6605196930662496,-0.09967439060056772,0.9314440527340726
1994,HMC,10,2185.741997507356,0.018137739947107,-8.696327482904472,-1.5201872725924386,0.169900268808493,1.1071850627285875,0.6292710945550953,-0.5332630694801856,0.6456199754821583,-0.6495979428989257,0.20126143023796644,0.0571136543547486
1994,HMC,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.3591480149187577,0.169900268808493,-0.5738609731390372,0.7469911662946114,-0.3508167995318358,0.47240430101861786,-0.6495979428989257,-0.7321316806569087,0.0571136543547486
1995,HMC,9,1946.759707253285,-0.1022646938567331,-2.5156825048887397,-1.4291553763077265,0.628528924103615,0.6696136312541576,-0.8870402182850817,1.2185127937159923,-0.7941900413909372,0.25825122613999035,-0.5929395506132601,-1.3952401453621401
1995,HMC,10,1946.759707253285,-0.1022646938567331,1.054441724329494,1.1833473903504956,1.427194291674912,1.9689370787144522,-3.568854231967029,0.8969633635209788,-2.3699964155654,-0.2845898585412758,-0.5427829151036473,-1.1481360485105323
1995,HMC,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,0.45955180631717885,1.427194291674912,2.0186897456509834,0.007644754508084463,-0.026277008788529607,-0.04291063284659365,-0.2845898585412758,-0.7992009776381905,-1.1481360485105323
1996,HMC,9,2260.47032027338,0.0409677436828619,-0.5202859522177136,-0.03571806774009427,-1.2247863212855037,-0.5918703729267065,0.35653296553532576,-0.43548487586751794,0.5067522678170476,-0.41608634321894306,-0.6684663304275348,-0.10974069482487943
1996,HMC,10,2260.47032027338,0.0409677436828619,0.3709410227512264,-2.7247965003184635,-0.7332391782504911,0.272052368357347,0.3994463499134089,-0.44156198184885875,0.20210910974300658,-0.3277967543467479,0.3123724767242512,0.6089367879087929
1996,HMC,11,2260.47032027338,0.0409677436828619,0.0675973539638276,0.782296778014441,-0.7332391782504911,-0.6281673973104908,0.141442086809408,-0.3579839956302274,0.14682475404411097,-0.3277967543467479,-0.5981204619129877,0.6089367879087929
1997,HMC,9,2623.2529203255017,0.1759128118634677,0.4189828175425657,1.1229295495643163,-1.2390403711526994,3.965491239278713,-5.980702917238369,1.4194646921111578,-3.52934918971499,1.7787174988338281,-0.792166184507132,-0.7731558862376654
1997,HMC,10,2623.2529203255017,0.1759128118634677,0.46975893404975755,0.715195503341704,0.7682853320775033,0.6023196745461505,-0.016196278683885602,-0.27381999283104436,-0.10625479189278261,-0.556534215836245,3.0519805192605522,0.7620076948737342
1997,HMC,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,0.3972828096318566,0.7682853320775033,-0.818978151917539,0.0986746947706683,-0.28814013827724944,0.09111453891306577,-0.556534215836245,0.41651646332067044,0.7620076948737342
1998,HMC,9,2304.962651203633,-0.0069315508171687,-0.3485356129859569,0.6346925745069664,-0.7206450063308864,-0.6298935461763282,0.4940106369440095,-0.5176325124253379,0.697233326615793,-0.5609517609231933,-0.5773068970009265,0.7906555470173772
1998,HMC,10,2304.962651203633,-0.0069315508171687,0.8584519300654141,-0.011405062836329048,-0.0675895337967047,-0.5407302845148302,-0.3159505863373966,0.09663778856018902,-0.3224425530637102,-0.7086106139972915,1.1830217139918353,-3.146062638146909
1998,HMC,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.42873357822058783,-0.0675895337967047,-0.5788987755615237,0.5275966316800239,-0.2938240727603398,0.542280435197558,-0.7086106139972915,-0.5413802385818766,-3.146062638146909
1999,HMC,9,2505.6008274599226,0.0603710133986302,0.5455085835595475,0.5311676743725784,-0.11784882699580793,-0.6794646255764385,0.08988339976332121,0.2532327682202694,-0.30631994891897396,-0.43609218384179643,-0.8629968795692211,0.05160578616429432
1999,HMC,10,2505.6008274599226,0.0603710133986302,0.39164303076387025,0.15352991582127518,-1.2474901191470529,-0.9398598731762965,0.7924794559267113,-0.3411264667599046,1.133765879067882,0.912484529718981,-0.7439686686263236,0.4244495416408707
1999,HMC,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.6276388880238915,-1.2474901191470529,-0.18303690613023746,-0.2052761767539669,-0.01151991022186349,-0.5728282241529641,0.912484529718981,-0.5329550746713829,0.4244495416408707
2000,HMC,9,2551.682570811968,0.0453192686395238,0.3586080314200446,0.6770871039344036,0.929422523757064,1.8756592206744112,0.41709112510100743,-0.551031324511216,0.4323767275823635,-0.5156432377212163,-0.6373070679797207,1.26879377151372
2000,HMC,10,2551.682570811968,0.0453192686395238,0.4172711942189255,0.5255872137358416,1.9519150085394,-0.6758747826989379,0.5959477305441788,-0.5689442885903303,0.6174598944448724,-0.7008937949926126,-0.39194584128611404,-1.6214719184391204
2000,HMC,11,2551.682570811968,0.0453192686395238,-0.014332180214023,-0.6450314856377161,1.9519150085394,0.060591888451458874,0.10988706783709122,-0.30860325811778266,0.1618455156237365,-0.7008937949926126,1.1375657434360926,-1.6214719184391204
2001,HMC,9,2275.107945586972,-0.0832118001855024,1.4863409781983958,-1.210169710174093,3.7153850785007063,-0.8672077591876144,-0.30999870840362154,0.08197603567608544,-0.10813162924071235,-0.24299901571224355,1.2683612857389128,-1.0958220435861026
2001,HMC,10,2275.107945586972,-0.0832118001855024,-0.7122590940753628,0.7112657852358105,-0.3957263954378085,-0.8720760289563521,0.2609497563439469,-0.5253869233023398,0.41542750810865214,-0.0025587711996982,-0.6823770698536065,-1.8347539052833253
2001,HMC,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,0.3513091392690915,-0.3957263954378085,0.3899854588558997,0.030196252966761504,-0.3116691586568284,-0.22221046271133116,-0.0025587711996982,-0.5239764840913556,-1.8347539052833253
2002,HMC,9,2098.312168451822,-0.1599897413045245,0.2921978531157307,1.87309647060002,-1.2128717546079677,0.24835016242547875,0.8199711087500896,-0.36930475132462476,1.065976769054442,0.7188978325393065,0.1630539810013381,1.2821114907677713
2002,HMC,10,2098.312168451822,-0.1599897413045245,0.46736186441102934,1.2230216079747254,-1.2505109165928665,-0.19079921355412485,0.5268087957226684,-0.44209088846043554,0.700472870601904,-0.8163222185276803,-0.08052255093627325,0.4994994387098888
2002,HMC,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.06479373695327632,-1.2505109165928665,-0.6386948612097982,0.2452856014561626,-0.3580599323052033,0.2694676480105998,-0.8163222185276803,3.138076618597507,0.4994994387098888
2003,HMC,9,2687.6983520115846,0.0867211661741361,0.3657048785004557,0.5692271489434856,-0.23385706614319482,-0.18086752491251973,0.21123234286860149,-0.014958295264243882,-0.2069311019258792,0.21105693913709228,-0.5528671544160566,0.34853758125672707
2003,HMC,10,2687.6983520115846,0.0867211661741361,0.28712760180424407,-0.16361314414535755,0.57729727002892,-0.7904000664409863,0.5381030632794178,-0.5429018684437932,0.5545371308014195,0.0471202182868296,-0.570506022680722,-0.1481307508234486
2003,HMC,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.5100382917390113,0.57729727002892,-0.8414624234593391,0.16241071760908155,-0.3696997042337384,0.08954870139550043,0.0471202182868296,0.11615259518156473,-0.1481307508234486
2004,HMC,9,2768.3673897008125,0.0933536252225563,-0.3929256147490207,0.5767750109627489,0.6073123714612616,-0.8975352104793805,0.7827536262767673,-0.557973961694103,0.6505807854226716,7.086944335675328,2.9641215624257455,-1.222453871209686
2004,HMC,10,2768.3673897008125,0.0933536252225563,-0.49721757742116407,-1.247390623126729,-1.2151825168252797,-0.29856530469411896,0.2186683834515376,-0.45361169054495454,0.3601867061157208,-0.3654795613255509,3.289350885452538,0.2805954036605669
2004,HMC,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.08322630231939267,-1.2151825168252797,1.121856082502149,-0.4836743818419243,-0.24299440651981935,-0.8724247424899165,-0.3654795613255509,-0.7341344080792978,0.2805954036605669
2005,HMC,9,2652.504506303661,0.0295492665437282,-0.19148281688443922,-0.3572346088339678,0.7460129323042012,0.8477975981384629,0.2921200884809284,-0.4047958879233644,0.19028059690107063,-0.25674546929123426,0.1595075033328181,-0.5014613109520202
2005,HMC,10,2652.504506303661,0.0295492665437282,0.3411863020551801,0.7354975276242866,-0.293321401965137,-0.014338232913316803,0.5996173516467189,-0.5450087371888774,0.6099549121552027,-0.7354873633311795,-0.6493926215845213,0.3663181534539945
2005,HMC,11,2652.504506303661,0.0295492665437282,0.8116691142537633,-3.1241280531295756,-0.293321401965137,-0.8803292895741646,0.25224989498629286,-0.24134476123197646,0.26644669072290844,-0.7354873633311795,1.3270320735168581,0.3663181534539945
2006,HMC,9,2802.152801978974,0.0575983895925021,0.8127027001499834,0.5950693739327649,-0.18825409929246117,-0.5240309270498257,0.5474765438921536,-0.5494237265161129,0.5114016378838369,-0.639747065871101,-0.4056570471877375,0.4846526003000061
2006,HMC,10,2802.152801978974,0.0575983895925021,-0.3095017861173673,0.4845688445831758,0.458183380338665,-0.9138260706691842,0.5167918065366959,-0.48424046923580844,0.5428198997109471,-0.3604402373570725,-0.53476716334802,-0.1706204123474922
2006,HMC,11,2802.152801978974,0.0575983895925021,1.3587110864711665,0.5301291739708703,0.458183380338665,-0.499551130375444,0.0334048278592033,-0.3541491690394075,-0.17390474083547008,-0.3604402373570725,-0.7581418488631758,-0.1706204123474922
2007,HMC,9,2964.9821230781013,0.0901024788182954,-3.008976179960348,0.6127969827144051,0.07705851464085173,0.9652981262394167,0.5672405167885257,-0.5514279670380278,0.5325076979856537,-0.11840512046093574,-0.6299934532957909,-0.9982491258903752
2007,HMC,10,2964.9821230781013,0.0901024788182954,0.30402257838140595,0.4833827502837428,-0.596446980364085,0.03918518556453241,0.7702656791159048,-0.5421812910479463,0.7140121833380384,0.7105837240429327,-0.37288106828824447,2.729654891354972
2007,HMC,11,2964.9821230781013,0.0901024788182954,0.126191709340691,-0.14408468653120882,-0.596446980364085,-0.8861895270623311,0.11186895494885613,-0.3633900025765005,0.12841996039193182,0.7105837240429327,-0.34931425661830595,2.729654891354972
2008,HMC,9,2024.453890851962,-0.2906591931618024,0.6084425670214855,0.556387138463501,-0.5853942001413696,-0.15820268326929746,0.3779816744914878,-0.5717995331697546,0.4464147579690431,-0.5247686471682684,-0.8646416956425731,0.8529480568291959
2008,HMC,10,2024.453890851962,-0.2906591931618024,-0.22929544398148405,0.4083256043348531,1.9936202209041065,-0.17887769687696228,0.49502801166796795,-0.5050378524364522,0.37111959728745286,-0.8178796132359357,-0.6172769727883358,0.4565841532547192
2008,HMC,11,2024.453890851962,-0.2906591931618024,0.020621513184706,0.22626756226361028,1.9936202209041065,1.2365737185858672,-1.2221249392592883,0.3924510769944174,-1.0460706089494007,-0.8178796132359357,-0.6196073021650641,0.4565841532547192
2009,HMC,9,2970.2970292832338,0.0808897038617558,0.9517605118810059,0.3270523782195578,1.945084403895918,-0.15584102286910953,0.33811093799684505,-0.4363923480663883,0.41433203819388864,-0.29293898173788385,0.28139615214016905,0.5111967793219484
2009,HMC,10,2970.2970292832338,0.0808897038617558,0.39533217871701143,0.17271264880125325,-0.7467021782116707,4.364034857846465,0.43535200354648595,-0.5312643727598878,0.2256072020360735,1.7056802288492474,-0.42097490500844303,-0.4620885654045764
2009,HMC,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,0.8388649368787534,-0.7467021782116707,4.3672249759403075,-0.3835625143934316,0.4647655403415896,-0.6196657432489662,1.7056802288492474,0.3495754825183459,-0.4620885654045764
2010,HMC,9,3933.646838880765,0.395993458774148,0.9120100227732145,-1.2451038320407088,0.3787474801710322,0.31838152271959047,0.17474346997003104,-0.26615588179166755,-0.0390790504148289,-0.5656436636028064,0.04262534151338812,0.7504397536252777
2010,HMC,10,3933.646838880765,0.395993458774148,0.6322261197097219,0.682320530669437,-0.3017313080288065,0.8985469868040997,-2.556092962382248,0.11840477789334518,-1.9291719479199438,6.25880380270696,-0.8209226142462679,0.3653677045326587
2010,HMC,11,3933.646838880765,0.395993458774148,1.9765190236549584,0.7296113797280749,-0.3017313080288065,0.29242372916564946,-3.762485131060405,0.020713751807372015,-2.1059366925570675,6.25880380270696,-0.49998192130828867,0.3653677045326587
2011,HMC,9,3647.926665981048,0.1954531458213887,0.3523936609957467,0.3010847839933242,-0.29880533138486964,-0.8281129515630463,0.148124554673282,0.43580423402237023,0.1946068612478628,-0.44755702758142074,-0.7905135454768238,1.1530826159000804
2011,HMC,10,3647.926665981048,0.1954531458213887,-0.049784358862451535,-3.555058483276136,-1.1331917957599946,-0.7579024781431605,0.2504638558577294,0.4707584572925082,0.06997410814250794,0.2181487212223256,1.289435570030391,-0.6658528370656961
2011,HMC,11,3647.926665981048,0.1954531458213887,0.4215007055606539,-1.2366948830506734,-1.1331917957599946,-0.39690086045854756,0.16631053842126733,-0.36021373779129845,0.14362823419583776,0.2181487212223256,3.4150316260324396,-0.6658528370656961
2012,HMC,9,2958.105831211545,-0.0776281120723763,0.6973832449613797,-1.6144467503908355,-0.6220588184885497,-0.8386313427749348,0.17451461469598414,0.405615339934795,0.1987045186041123,0.9549156800322195,1.230045558991041,-3.513905312182441
2012,HMC,10,2958.105831211545,-0.0776281120723763,-1.1432378321779848,0.10729539555892546,-0.3264391334964231,-0.9122955902209667,0.5063728310773956,-0.4062190575840291,0.5721429691513781,-0.4965444009707422,-0.6754824917701736,-0.0589579586688651
2012,HMC,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,0.45213805779028277,-0.3264391334964231,0.26092723423060526,-0.7060224121060714,-0.029270241929223156,-0.6086987036440263,-0.4965444009707422,-0.8016841834367017,-0.0589579586688651
2013,HMC,9,2707.197486937163,-0.1611192435848817,0.586583756603089,-1.1057492382416463,1.0363560367719535,-0.8771423120598452,0.4297735091542438,-0.48165212512109723,0.4909379357235112,-0.6676966081100985,3.193560937446048,0.45929906705028034
2013,HMC,10,2707.197486937163,-0.1611192435848817,0.376294310973041,-0.5802760147601945,-1.160955937205295,0.2894762973421269,0.32684153823059675,0.4068007862438405,0.32602930267494473,-0.6729714154471901,0.20596410589108985,-1.0940019956569458
2013,HMC,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,0.45985869765672804,-1.160955937205295,-0.8004190542856455,0.11167253794572922,-0.3619831445089076,0.11338206129493524,-0.6729714154471901,-0.6475431011732244,-1.0940019956569458
2014,HMC,9,2892.8454356606403,-0.0935090762133243,0.0735151771011835,-3.271347215066583,0.36432770124074976,-0.8697871240623686,0.3042329572759164,-0.5528084447683956,0.4615555251232016,-0.5109307408128428,1.0958388883008865,0.7247194607156906
2014,HMC,10,2892.8454356606403,-0.0935090762133243,0.41741756679271746,-0.13117313952428655,0.2908162117381043,-0.8803241197802617,0.5584360602610932,-0.5710865393718573,0.6293365562998493,-0.6308703372614998,0.9678018279229078,-0.4697236274168122
2014,HMC,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,0.329269614493583,0.2908162117381043,-0.8756924995702694,-0.24883863844064802,-0.2908125206023174,-0.23522392204414994,-0.6308703372614998,-0.7452673573002496,-0.4697236274168122
2015,HMC,9,3101.367971827829,-0.0324093531892292,-1.0727180018330253,-0.07531202843668665,-0.2680188417786951,-0.9056463707483768,0.34439915680894123,-0.5371381277628461,0.3701294012934513,-0.5769670652455836,-0.4174377437810536,-0.05361120003279676
2015,HMC,10,3101.367971827829,-0.0324093531892292,0.6052707048276965,0.30625649910122477,-0.4187075889390763,0.9736193441181266,-0.9475366169055588,1.1916461046040283,-0.9306805109267686,-0.4527060648794895,-0.7561562269773112,1.2211990088951217
2015,HMC,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,0.29604847255665506,-0.4187075889390763,-0.1354246693226979,-0.17540363495038158,-0.2690017815736772,-0.2991112404351611,-0.4527060648794895,-0.47312192646910706,1.2211990088951217
2016,HMC,9,3477.431893841902,0.0660093515389699,0.61400535163061,0.6745421359596979,-1.164689535890424,1.6554321938594387,-2.7547556552151224,7.596336415526426,-4.560006044424862,-0.35795207611441315,-0.8038433413162631,-1.127102257687613
2016,HMC,10,3477.431893841902,0.0660093515389699,-0.16867710516030943,0.5752663331009019,-0.5500703503621278,-0.6744319406093479,-2.5595393123009846,8.613092586987504,-4.1937895895566415,-0.5523815362515582,-0.8207341137978668,0.5118488262546256
2016,HMC,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-4.615745250358978,-0.5500703503621278,0.847058201365284,4.883270410823951,20.710263173651562,7.566744893350893,-0.5523815362515582,0.22647121291823968,0.5118488262546256
1993,JMA,9,2037.439151033997,-0.0461708621216909,-0.06256917706169839,0.07710712334161453,0.246250538199107,0.45531115996223853,0.37281845241323713,-0.469605522696205,0.529741538300468,-0.45207821628920486,-0.6147497601490308,0.16823295362008214
1993,JMA,10,2037.439151033997,-0.0461708621216909,0.43809998599911487,0.6847420357705853,-0.7731876040218693,4.247553272842574,0.10992472530027919,0.1587571219748798,-1.816900348146237,-0.6725288681470262,1.331108973111168,0.4800925577491282
1993,JMA,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,-0.07021487786230249,-0.7731876040218693,-0.9295982210662254,0.15278467346037775,-0.5031576685288737,-0.1627338552835145,-0.6725288681470262,-0.6434965291857102,0.4800925577491282
1994,JMA,9,2185.741997507356,0.018137739947107,-0.2408435874651416,-0.657652461542897,-1.1314050732320753,-0.6779204136584899,1.0258038434978372,0.4537687574371962,0.0992806308731958,-0.3886288428786794,0.20590906927678929,0.39160354125157665
1994,JMA,10,2185.741997507356,0.018137739947107,1.8697458108072922,-0.6789285414506234,0.169900268808493,-0.7933346102120326,0.4112520768011934,-0.5561067519353022,0.010241067393955092,-0.6495979428989257,0.4119266782022609,0.0571136543547486
1994,JMA,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.2672917924712293,0.169900268808493,-0.7780907469053742,0.08559801257726914,-0.4782743118475579,-0.2270872249993183,-0.6495979428989257,-0.378371043367576,0.0571136543547486
1995,JMA,9,1946.759707253285,-0.1022646938567331,-0.16217943847401828,-0.14942955349474263,-0.6234763533784676,-0.8376076388070486,0.1442023228745335,-0.4742206023436614,0.40764042931624006,-0.1922761847093411,-0.7531379393511253,-1.082601287609218
1995,JMA,10,1946.759707253285,-0.1022646938567331,-0.8223302065364534,-1.3055390316394813,1.427194291674912,-0.22197694438013438,0.46596622118779457,-0.3276540877763123,0.431844183405545,-0.2845898585412758,0.1217266884312839,-1.1481360485105323
1995,JMA,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-3.0625005137239114,1.427194291674912,0.9644045989059746,1.4327247201104574,11.813917553806954,9.614751500781272,-0.2845898585412758,-0.020683484997533596,-1.1481360485105323
1996,JMA,9,2260.47032027338,0.0409677436828619,-1.3348203153879323,-0.0059472551673992674,-0.5691140223345289,-0.250870491324427,0.11232673907686531,-0.49049766633852987,0.6643251614454517,-0.3910386091565375,-0.8293122855753511,-0.8822469538175401
