year,model,init_month,yield anomaly [%],tmeansquared_-38_-62_11,tmeanrain_-38_-62_11,rainsquared_-31_-61_11,rainsquared_-36_-62_9,tmeanrain_-31_-61_10
1999,GFDL,10,0.0604868169775441,-0.11607791672983714,0.03949760103301466,0.04535846739246375,1.4829592427440983,0.26429810288832833
1999,GFDL,11,0.0604868169775441,-0.037809079646897135,0.01749022241146218,0.25162188404847124,1.4829592427440983,0.6251926499535749
2000,GFDL,6,0.0431739046614468,-0.11790168753497647,0.012692056065881962,-0.00580489766128363,-0.06772675882959525,0.07483801051306117
2000,GFDL,7,0.0431739046614468,0.13052177699778267,-0.14713156924330031,-0.0449876561227203,0.021790975831947057,0.06275574809965989
2000,GFDL,8,0.0431739046614468,-0.0775859493869933,-0.030600098692835306,-0.04441326323427082,-0.06721451770626313,0.04695157825710127
2000,GFDL,9,0.0431739046614468,-0.11496140430672885,0.05265807257847563,-0.037865937434164214,-0.06728852930120778,0.025671940512402493
2000,GFDL,10,0.0431739046614468,-0.11447993026985835,0.03230304194131954,0.08104876626104156,-0.6881089409014947,0.011358265669624638
2000,GFDL,11,0.0431739046614468,-0.0466303169645339,-0.04549563270976713,-0.05470978782856688,-0.6881089409014947,0.1864129160569184
2001,GFDL,6,-0.0860371438521511,-0.07250664710812943,-0.047939383825724526,0.07324317301199765,0.006066572791632916,0.0016649787867212265
2001,GFDL,7,-0.0860371438521511,-0.12265014813179323,-0.019365635516576423,0.07325158056801608,0.0348495633111389,0.0734953485762402
2001,GFDL,8,-0.0860371438521511,-0.050382440410297165,-0.029762208109987767,0.16210190201075675,0.07420466221838541,-0.13161009510245927
2001,GFDL,9,-0.0860371438521511,-0.11333776994382852,-0.004677333564038334,0.07325606142788524,-0.001225832921673552,0.043317086869168346
2001,GFDL,10,-0.0860371438521511,0.11416792967432529,-0.26588190990904637,0.10589553793921296,1.113452003419,0.11784830910151026
2001,GFDL,11,-0.0860371438521511,0.11497033992595962,-0.046002250443599714,0.444018061171049,1.113452003419,-0.6196421087530761
2002,GFDL,6,-0.163047452419617,-0.13093527475297326,-0.04008267833035518,0.08975911946343189,-0.047310950063491335,0.08304229703758761
2002,GFDL,7,-0.163047452419617,-0.13115841599828013,-0.03667379009166522,0.09366491237107598,-0.059759345348322855,0.07971968514331396
2002,GFDL,8,-0.163047452419617,-0.12877483366988315,-0.04473704760787918,0.049622806152225266,-0.07205446974116964,-0.006220592814641849
2002,GFDL,9,-0.163047452419617,-0.11605581688278474,-0.08970328919232043,0.0460435154018972,-0.06578882539085228,0.07425031782012755
2002,GFDL,10,-0.163047452419617,-0.06903191295309162,0.04552085797339541,0.09407730944002468,-0.8386494780403717,0.2472143616210063
2002,GFDL,11,-0.163047452419617,-0.05461280138811448,-0.2882255291017853,0.0575372844208716,-0.8386494780403717,0.604071131939612
2003,GFDL,6,0.0845657703118935,-0.13301346974087663,0.007501912561934195,-0.046399066796791,0.015229124071908282,0.07641565539695212
2003,GFDL,7,0.0845657703118935,-0.11518981850496335,-0.0022042283165096643,-0.01673859251517991,-0.019851242381055477,0.06633467166364164
2003,GFDL,8,0.0845657703118935,-0.07007060448083859,-0.12308096971346785,-0.04745854533379569,0.03150095563578917,0.0441855761796956
2003,GFDL,9,0.0845657703118935,-0.10839347988988796,-0.036604283859636114,-0.030024994959629934,-0.016548745226282992,0.09213734038535955
2003,GFDL,10,0.0845657703118935,0.039289806192430825,-0.06992367605208741,-0.049941906700900145,0.3689496874381421,0.016561261448251246
2003,GFDL,11,0.0845657703118935,0.2938121407134918,-0.3999674356713846,-0.030245896060893698,0.3689496874381421,-0.3912472457368657
2004,GFDL,6,0.092986606107303,-0.10628556637049422,0.01122925152319542,-0.05536670885622475,0.11137009729188618,0.029486973651645154
2004,GFDL,7,0.092986606107303,-0.023621528938867684,-0.12496423734926332,0.07758596423296533,-0.03300056484808401,0.03877635660202453
2004,GFDL,8,0.092986606107303,-0.01946506932778602,0.007180415323176282,-0.016131080588184216,-0.03879000864892379,0.07007375456305846
2004,GFDL,9,0.092986606107303,-0.10395396445960248,-0.022466074787956983,-0.05391515053856824,0.13422691921201005,0.06506878235042737
2004,GFDL,10,0.092986606107303,-0.11344999434947872,0.04043307937933796,-0.05631922991338153,-0.2351976402199751,0.08616851964903607
2004,GFDL,11,0.092986606107303,0.037883655326657995,-0.16300181154930093,-0.05595127269035848,-0.2351976402199751,0.1788799489603846
2005,GFDL,6,0.0308786558249672,-0.10384859337728547,0.0015201354386789588,-0.04668940017425557,-0.07372001130384526,0.1095823004604483
2005,GFDL,7,0.0308786558249672,-0.05080484175146482,-0.11850443995497985,0.03777959660611174,-0.03144851095866829,0.10821837607204969
2005,GFDL,8,0.0308786558249672,-0.12268430048296276,0.003746182570404191,-0.023275568493943827,-0.012120091197808998,0.09461541826486584
2005,GFDL,9,0.0308786558249672,-0.08151170625339682,0.062419622529137735,-0.03511217078477421,0.08734498076454804,0.08092085457051208
2005,GFDL,10,0.0308786558249672,-0.08730273568218447,0.0679056250766419,-0.045444546428792726,-0.8515137542998903,0.035671480492942276
2005,GFDL,11,0.0308786558249672,-0.07492364559324362,0.011348103866552441,-0.04617856736262594,-0.8515137542998903,1.1745415532422097
2006,GFDL,6,0.0593712156755031,0.08152582216089685,-0.34134975688471225,-0.05775718251488679,-0.03606687116310505,-0.010077816770342527
2006,GFDL,7,0.0593712156755031,0.03531708416349107,-0.27526553227018924,-0.01867569572362764,0.1117245286473604,0.006195597758907439
2006,GFDL,8,0.0593712156755031,-0.009323086960420758,-0.10654500176952894,-0.045059112137339326,0.026281101738035422,-0.02383946539419306
2006,GFDL,9,0.0593712156755031,-0.13163921199991419,-0.015869888273748373,-0.0576280938127976,-0.019369725603018757,0.03253444100376402
2006,GFDL,10,0.0593712156755031,-0.1308981161615064,0.0032954187407301795,-0.05028056028003925,-0.4338146636448901,-0.01032234329843103
2006,GFDL,11,0.0593712156755031,-0.10906349983204275,-0.06679895817893958,-0.01848294155681993,-0.4338146636448901,0.3342350624128293
2007,GFDL,6,0.0905650302906363,-0.03813694453301009,0.02077854013729522,0.10826909196914132,0.006256350936813723,0.13361975259734735
2007,GFDL,7,0.0905650302906363,-0.10316435282510115,0.045948995184080514,0.05402359109541651,-0.00029386770892205047,0.09903280263240173
2007,GFDL,8,0.0905650302906363,-0.10357873964628554,0.04477123010040126,0.025584869277776937,0.0022328438556614492,0.0721933997324336
2007,GFDL,9,0.0905650302906363,0.11969813907616421,-0.17233001247718183,0.10748994537804742,0.1232345001753374,0.07226436673274349
2007,GFDL,10,0.0905650302906363,-0.0118973309925955,-0.0112302808128933,0.1327122208075634,1.1255574558677706,-0.14695792279485778
2007,GFDL,11,0.0905650302906363,-0.07438456129050405,-0.1198767862656423,0.6424170776848818,1.1255574558677706,0.3171562547581265
2008,GFDL,6,-0.2892032265600597,3.896867787766446,-0.905144416409641,0.02592182471464858,-0.018435532233955502,-0.0803294889992074
2008,GFDL,7,-0.2892032265600597,3.20314291990412,-0.5269073385655646,0.020708222261162097,-0.07005769154196137,0.06048091227849848
2008,GFDL,8,-0.2892032265600597,1.806361112066159,-0.22754215551316645,0.14796960769921752,-0.06385854509320069,-0.04801810026546174
2008,GFDL,9,-0.2892032265600597,0.7325872796028156,-0.2956932779598119,0.025922915654693898,-0.030412139487851157,0.07086241408748768
2008,GFDL,10,-0.2892032265600597,3.625086501619559,-0.7000606620000437,0.045911608006410844,-0.7843217862835655,-0.33324418147236406
2008,GFDL,11,-0.2892032265600597,3.9758844899048844,-0.8133516740602424,0.19997006981053445,-0.7843217862835655,-0.5336226535854481
2009,GFDL,6,0.0836469101650344,-0.12080498816858017,0.09179306252648105,0.034303617456170596,0.12252055718856518,0.12563413359202794
2009,GFDL,7,0.0836469101650344,-0.1332406447060271,0.01576171871919989,0.008178632449509846,0.3051875416893746,0.04194690958911784
2009,GFDL,8,0.0836469101650344,0.024907278699167153,-0.005730742760517271,0.04799359440150313,0.015466021561072846,0.07708459610611346
2009,GFDL,9,0.0836469101650344,-0.03582125810872653,0.051530888618560144,0.05918859130586973,0.017798234320521546,0.08604685563219258
2009,GFDL,10,0.0836469101650344,-0.016290814596101627,-0.011754008449735762,0.3638926254519719,1.5719340175655154,0.023713517713013384
2009,GFDL,11,0.0836469101650344,-0.07662380524068263,-0.14808049205925647,1.5715890362519984,1.5719340175655154,-0.6091635632373925
2010,GFDL,6,0.393264818221862,-0.007851534965094059,-0.1498987614259805,0.08254171453924079,0.17025339726122166,0.11322558748244306
2010,GFDL,7,0.393264818221862,-0.13000111738867007,0.028274734162531304,0.013962467194363115,0.29357704452398037,0.11767730374735086
2010,GFDL,8,0.393264818221862,-0.1307867169059862,0.01268670546955059,-0.01681207010332943,0.2145995427518945,0.07064951750930251
2010,GFDL,9,0.393264818221862,-0.02848039875660904,-0.15458523992625928,0.042824256323143926,0.27069090755316083,0.21971879010556186
2010,GFDL,10,0.393264818221862,-0.11094763019504887,-0.07554048795368401,0.16652420610332652,4.295336508223127,0.43472523579037536
2010,GFDL,11,0.393264818221862,-0.07702925709025674,-0.24207171992606338,-0.014433685578150482,4.295336508223127,1.6168687107229616
2011,GFDL,6,0.195224281780053,-0.022665673120380706,0.04617671417475286,0.014785243516860159,0.10255828513954464,0.07134218036332549
2011,GFDL,7,0.195224281780053,-0.09166025175455966,0.13887406449891848,-0.023320589444777363,0.023454058434861712,0.06333903133453077
2011,GFDL,8,0.195224281780053,-0.08834390814540694,0.13973619954037717,0.1582567849036641,-0.019977934836292312,-0.01478885632333675
2011,GFDL,9,0.195224281780053,0.20411673521658785,-0.2723304681327097,0.13032911249773674,0.3974203974965802,-0.016029856328926905
2011,GFDL,10,0.195224281780053,-0.06619519708191517,0.1276486268380718,0.03894875824044579,0.6354329504199082,0.09130342330145443
2011,GFDL,11,0.195224281780053,0.0053135286689303205,0.40044663805584474,0.09940105860197583,0.6354329504199082,0.3105477228578904
2012,GFDL,6,-0.0792001269960332,-0.03020451108065596,-0.12199832658576354,-0.04226070849056985,0.030718298498388905,0.08817311913650921
2012,GFDL,7,-0.0792001269960332,-0.12384166164762504,0.010004807696891086,0.021453295759487987,-0.025300455053579626,0.022756092400839093
2012,GFDL,8,-0.0792001269960332,-0.08153098946346142,0.01870713521591446,0.046102230594518886,-0.04680236752689308,0.13887709757617733
2012,GFDL,9,-0.0792001269960332,-0.09768528297621196,0.05571756439996275,0.012993631052287973,0.8562999581442853,0.06988450711670839
2012,GFDL,10,-0.0792001269960332,-0.11692770212618583,-0.02550863108994524,-0.007011409808162689,-0.8574011504322928,0.024922240810419497
2012,GFDL,11,-0.0792001269960332,-0.09279292886306648,-0.15365329287651783,0.40252271228381786,-0.8574011504322928,0.7209937650988525
2013,GFDL,6,-0.1595647344919787,0.04222200309097658,-0.051497863868978554,0.1232731597717111,-0.043433809512453264,0.02094614139333335
2013,GFDL,7,-0.1595647344919787,0.23781241714257773,-0.3398438115627192,0.12157741005522979,-0.06202335352108859,0.026955995974035935
2013,GFDL,8,-0.1595647344919787,-0.05523794718687737,0.06034447730469711,0.10178212889688938,-0.052216487781130326,0.0601760334027497
2013,GFDL,9,-0.1595647344919787,-0.033072365706399154,-0.03835459911727467,0.1029577249782182,0.16336049673783778,0.0075327497127676245
2013,GFDL,10,-0.1595647344919787,0.033680206621569606,-0.21820579243251134,0.09894162834975143,-0.786384925377355,0.1371222419241529
2013,GFDL,11,-0.1595647344919787,-0.11016999728515808,-0.0399877538290588,0.9493169372873266,-0.786384925377355,-1.482673114645856
2014,GFDL,6,-0.0941845151806222,-0.0989208837965916,-0.07826465502676336,0.13869665472981138,-0.06420610426524345,-0.022996882938979918
2014,GFDL,7,-0.0941845151806222,0.04631813324023085,-0.17329801928721586,0.03503648167728908,0.034456695601552664,0.009046479901459145
2014,GFDL,8,-0.0941845151806222,0.04949828798401794,-0.13249313820194247,0.10808149753716517,0.0302978497096673,0.0022868188024129663
2014,GFDL,9,-0.0941845151806222,0.7566027607195256,-1.0840864143443034,0.04804512024954088,4.233369842770772,-0.195641539065004
2014,GFDL,10,-0.0941845151806222,0.41672084166673673,-0.5189028559681605,0.008094316219357656,-0.739328170725342,-0.345270819921708
2014,GFDL,11,-0.0941845151806222,0.9508548779431315,-0.96391379576828,0.08388846941035004,-0.739328170725342,0.6016024455714277
2015,GFDL,6,-0.0334949233576057,-0.09686762254111865,0.07428122865687838,0.02780942560713593,-0.056142698144701166,0.08429158096919669
2015,GFDL,7,-0.0334949233576057,0.0025106139455999986,0.02414570090346036,0.0589548672191507,-0.023467124907321526,0.24784909481137019
2015,GFDL,8,-0.0334949233576057,-0.13341013778236493,-0.002941935645044308,0.35974055303938735,-0.05178609327145042,0.21984549918404261
2015,GFDL,9,-0.0334949233576057,-0.08781199828948487,-0.2455196694261449,0.23681284929429888,0.016574770173586183,0.05094562066230945
2015,GFDL,10,-0.0334949233576057,-0.10970471078758583,-0.07121863335739514,0.7480944667107194,-0.6216824249997946,0.045797690843548136
2015,GFDL,11,-0.0334949233576057,-0.08320744226904565,-0.0043274163040977675,-0.04297201419206709,-0.6216824249997946,0.7708461397186386
2016,GFDL,6,0.0653287949940389,-0.07746972289784337,-0.024040082707660244,-0.011332582446280659,0.0030919996176710894,-0.004315659303696849
2016,GFDL,7,0.0653287949940389,-0.04279478019254616,-0.2661010772281646,-0.04960509964244107,-0.04348992332548033,0.06885960754936743
2016,GFDL,8,0.0653287949940389,-0.08624645886872183,-0.1500061124609314,-0.046673164963814656,-0.041165183868105186,0.07727148513978035
2016,GFDL,9,0.0653287949940389,-0.12940879314985942,0.0009022718230904842,0.0966264285238513,-0.06094373739113195,-0.038093229207345425
2016,GFDL,10,0.0653287949940389,-0.13072960365705294,-0.0019058749378645789,-0.042181896206514045,-0.508651427276567,0.052250271823516194
2016,GFDL,11,0.0653287949940389,-0.06204767082081442,-0.28188049835293855,0.1450782123519684,-0.508651427276567,0.2451849997027485
1993,METFR,6,-0.0469962741269668,0.054167871064104735,0.08667509870845122,-0.01110147181298641,-0.016003320844941472,-1.0571814586096249
1993,METFR,7,-0.0469962741269668,0.2542467062999874,0.005605746202659521,0.03357977263175097,-0.03688613598605174,-0.07246778099346338
1993,METFR,8,-0.0469962741269668,-0.019760300375756452,-0.15117979920187394,0.0208893609760864,0.14476223451404027,-0.010313198460618934
1993,METFR,9,-0.0469962741269668,-0.06410222884631495,-0.1115726765567145,-0.011647528584583762,0.07211629905876635,-0.4401708711901824
1993,METFR,10,-0.0469962741269668,-0.10736616164804241,-0.04442341356120526,-0.009057491840579931,-0.1085823023592767,-0.04088935224015185
1993,METFR,11,-0.0469962741269668,-0.0003934745076924513,-0.04497550116602873,-0.011375387390486628,-0.1085823023592767,-5.634821377377045
1994,METFR,6,0.0201717246771901,0.05975166448321882,-0.009388348020269435,0.008745990378030153,-0.05195595684576446,-0.007155475815648488
1994,METFR,7,0.0201717246771901,0.12835877932081977,0.020629348882006418,0.01792827562362526,-0.049319070461324784,0.037285295730131354
1994,METFR,8,0.0201717246771901,-0.009641308263969268,-0.08749263139837654,0.13849449430343824,0.13998408436220594,-0.05134044303479771
1994,METFR,9,0.0201717246771901,-0.0047337031369779235,-0.1277859922235245,-0.027175319129444656,0.38713119319199807,0.03473297789125906
1994,METFR,10,0.0201717246771901,-0.12202529442000251,-0.035941049106064195,-0.042464056205545435,-0.3268145534309995,0.0849924515533927
1994,METFR,11,0.0201717246771901,-0.11965839268862105,-0.08452576009553392,0.08450050740715458,-0.3268145534309995,-0.7452309519453457
1995,METFR,6,-0.1006705795991432,-0.07875561046677045,0.0842257833463532,-0.03630982634112828,0.017945506835423716,-0.005028967831672326
1995,METFR,7,-0.1006705795991432,-0.1330500157091198,0.015609254806229374,-0.052433093965454675,0.03437981778884669,0.10888103566818463
1995,METFR,8,-0.1006705795991432,-0.12671586587273448,0.031155771338500778,0.02908031172891614,0.034849395704007045,-0.1917097759410774
1995,METFR,9,-0.1006705795991432,-0.0985189845543069,0.046632955726581334,-0.0076410389857561175,0.17341509587269893,0.0787642332598723
1995,METFR,10,-0.1006705795991432,-0.11946390168250222,-0.0015983890536694703,-0.048420640692398015,0.1472334713719411,0.12302679160642492
1995,METFR,11,-0.1006705795991432,0.2371457562678469,-0.18280839057907874,-0.03716610258482019,0.1472334713719411,0.6136215522492662
1996,METFR,6,0.0438422295142514,-0.13041805119385347,0.01685229311839676,-0.044221420980812574,-0.031247478960555245,0.06389271863984039
1996,METFR,7,0.0438422295142514,-0.05438475660564034,-0.014431696476221842,-0.040657783588397625,-0.017192576946831472,0.03330106340195403
1996,METFR,8,0.0438422295142514,-0.06734936995951467,-0.09883113604019615,-0.03671390457740731,0.07745397073181981,0.14254725425855294
1996,METFR,9,0.0438422295142514,-0.1288309565585245,0.006670063695206961,0.049745785128294466,-0.0334472451715163,0.06259093343159759
1996,METFR,10,0.0438422295142514,-0.09806708468726809,-0.013065936877188766,-0.01331650631441852,-0.1742784026845527,0.055541334470916984
1996,METFR,11,0.0438422295142514,-0.13082013767385625,0.013251647357956949,0.09814125601073335,-0.1742784026845527,0.1314056982300696
1997,METFR,6,0.1749624413214131,-0.07141708102412733,-0.06318883688626771,-0.057973421209798925,0.2711841246276006,-0.031129198725463943
1997,METFR,7,0.1749624413214131,0.17008530363041843,-0.45168465987756073,0.018464388592392078,-0.06375703573822457,-0.058785270099171075
1997,METFR,8,0.1749624413214131,-0.0403233504562448,0.017293809310150156,0.07873410714689483,0.20523058559289586,0.035307759056098974
1997,METFR,9,0.1749624413214131,-0.015870466813660694,-0.10495912563452793,-0.04479852672113855,0.004387887275888372,0.10221002358112088
1997,METFR,10,0.1749624413214131,0.005339338259369984,-0.15014336188868446,-0.006626575854066963,-0.7236560342126448,0.03703469627224389
1997,METFR,11,0.1749624413214131,0.29202747385154926,-0.0949047299914402,-0.04063753865209707,-0.7236560342126448,0.1466379687320331
1998,METFR,6,-0.0058567104049688,-0.13255590271894419,0.0018857994290485442,-0.03914341258012003,-0.06926803554475155,0.062042237467759755
1998,METFR,7,-0.0058567104049688,-0.11765187185411131,-0.014276236354914242,0.06196514117834551,-0.07436887520208196,0.0011457070737138425
1998,METFR,8,-0.0058567104049688,-0.13056575984434748,0.004282758946576838,0.10609265050598694,-0.07383575739272814,0.12401824676047343
1998,METFR,9,-0.0058567104049688,-0.1326120324629894,-0.007620739396129411,-0.021495011827668477,-0.0717636556535761,0.04048231187992272
1998,METFR,10,-0.0058567104049688,-0.1317862317759132,-0.005201160265014369,0.05961653969840034,-0.8635694093781636,0.10290644834156118
1998,METFR,11,-0.0058567104049688,-0.11277338469657858,-0.04951726906272382,0.032259274102879015,-0.8635694093781636,-0.4795650980177167
1999,METFR,6,0.0604868169775441,-0.08534391656655815,-0.036959422135679536,0.013993629198762684,0.011046269415481612,-0.10654378005323092
1999,METFR,7,0.0604868169775441,-0.02800219015494539,-0.06923670831618585,0.024678467882791814,0.11103820521768325,0.011082420549424413
1999,METFR,8,0.0604868169775441,-0.12484974068275914,0.027623436728256474,0.019176459527629957,0.014878183804673165,0.11820721056764673
1999,METFR,9,0.0604868169775441,-0.08976576415820157,0.00334829412688767,0.05014594564995999,0.04763058810689975,0.11441308537177518
1999,METFR,10,0.0604868169775441,-0.03162090217428729,-0.01086829658568762,0.01787567317833578,1.4829592427440983,0.09377327207853232
1999,METFR,11,0.0604868169775441,0.11248946863253163,-0.22469339616130557,0.10834573966517368,1.4829592427440983,0.6251926499535749
2000,METFR,6,0.0431739046614468,-0.007032550129000063,-0.23697712517318975,-0.03275695548933865,-0.067412361934647,0.1060159964004954
2000,METFR,7,0.0431739046614468,-0.12092565628263177,0.03825273787636895,-0.016309914684450318,-0.03312777031422408,0.06743432269254594
2000,METFR,8,0.0431739046614468,-0.1133547574520244,0.03305742526999382,-0.04495594358631298,-0.01746575207735027,-0.17206260853796523
2000,METFR,9,0.0431739046614468,-0.1051608877906274,0.03160712993793858,-0.008131988215686082,0.05855650098596911,0.03598298205474605
2000,METFR,10,0.0431739046614468,-0.11904344347486293,0.0458849305296614,-0.05699646699580229,-0.6881089409014947,0.10003431524538751
2000,METFR,11,0.0431739046614468,0.0876552998939674,-0.366862856004116,-0.03236518441515819,-0.6881089409014947,0.1864129160569184
2001,METFR,6,-0.0860371438521511,-0.08560055815205042,-0.01591136542429542,0.07738252139647463,0.04649287008800041,0.010880490792636914
2001,METFR,7,-0.0860371438521511,-0.12376396319022724,-0.0035825545862811347,0.07393653589423729,0.005139017184615813,0.05276861300720927
2001,METFR,8,-0.0860371438521511,-0.06809484361830805,-0.07125198650267532,0.1060970803000868,0.07698037288818264,0.03072638842745968
2001,METFR,9,-0.0860371438521511,-0.1164911157684205,-0.01977665686615696,0.15345261122088125,-0.0028815144784108382,-0.04154994444861577
2001,METFR,10,-0.0860371438521511,0.3002982584440148,-0.20674785360104533,0.07422896230418999,1.113452003419,-0.310943532792914
2001,METFR,11,-0.0860371438521511,0.13193094849474152,-0.14339749516980577,0.11771252862089024,1.113452003419,-0.6196421087530761
2002,METFR,6,-0.163047452419617,-0.09389667200156661,-0.08440564568982756,0.08337586011354725,-0.03926157875950077,0.12791636849812074
2002,METFR,7,-0.163047452419617,-0.12965294854108272,-0.031011173737928492,0.06737295007960165,-0.06751913405666136,0.1498718981298754
2002,METFR,8,-0.163047452419617,0.0013390791416523081,-0.16577539410626074,0.04800835889479934,-0.04425840300696387,0.08416744767514722
2002,METFR,9,-0.163047452419617,-0.09671129114242688,-0.05546778108046101,0.04543881888452701,0.06010854259130641,0.08389420750476238
2002,METFR,10,-0.163047452419617,-0.13120446328267127,-0.038512948380860446,0.07445977340623762,-0.8386494780403717,-0.16163311537964192
2002,METFR,11,-0.163047452419617,-0.06547010039034765,-0.19397692575984407,0.045440539078533564,-0.8386494780403717,0.604071131939612
2003,METFR,6,0.0845657703118935,-0.11835623225349354,0.037415578297188265,0.04611189485707399,0.002173877954061866,0.036490354539493675
2003,METFR,7,0.0845657703118935,-0.11801842734323059,-0.05494637037639556,0.0308988613872694,0.19889378665023755,0.039649858483097954
2003,METFR,8,0.0845657703118935,0.004212038881437512,-0.02162876894312309,-0.024955904289473706,0.09955446885407963,0.042410033749179836
2003,METFR,9,0.0845657703118935,-0.1038371117212761,-0.06682352977477514,-0.008441462216273355,-0.02020595829766259,0.06111763588492479
2003,METFR,10,0.0845657703118935,-0.020844826458497168,-0.1900387610595493,-0.0006445133789420499,0.3689496874381421,0.021997460463244627
2003,METFR,11,0.0845657703118935,-0.12136140764200103,-0.06110222935814739,-0.020098400021912405,0.3689496874381421,-0.3912472457368657
2004,METFR,6,0.092986606107303,-0.08748060881450505,0.010658716599932635,-0.05538102609068607,-0.04672120846757014,0.07680153635142455
2004,METFR,7,0.092986606107303,-0.10281162275754005,-0.03865122252234773,-0.0564456951693191,-0.004303243373027592,0.059773849641516844
2004,METFR,8,0.092986606107303,-0.11506447871923324,0.02222339431759794,-0.002118534510210816,-0.04425992042944508,0.05585472962624401
2004,METFR,9,0.092986606107303,-0.12343077935543921,0.010862816627667155,-0.034170319651432676,-0.014889944109849089,0.05979465530022522
2004,METFR,10,0.092986606107303,-0.10184606686697235,0.03395565417427593,-0.05534306450137118,-0.2351976402199751,0.04786507138840668
2004,METFR,11,0.092986606107303,-0.12347234451341887,0.011565812974990554,-0.014626252005302555,-0.2351976402199751,0.1788799489603846
2005,METFR,6,0.0308786558249672,-0.040795939603726655,-0.0348439934922304,-0.04129986850065466,-0.04885778934868233,0.09575647906047446
2005,METFR,7,0.0308786558249672,-0.12488349010693477,0.026344864457606927,-0.040200575594890285,-0.05721590933094606,0.0615281810354034
2005,METFR,8,0.0308786558249672,-0.0945807066281364,0.06191585720312958,-0.04440520902630326,-0.07381137773295589,0.13154409232559136
2005,METFR,9,0.0308786558249672,-0.11906245358604309,0.028629528907716705,-0.024520276198650184,-0.03561045983441129,0.11279636331106166
2005,METFR,10,0.0308786558249672,-0.12361261530433175,-0.01481056669857503,0.1863365269355224,-0.8515137542998903,0.07493011839231499
2005,METFR,11,0.0308786558249672,0.6090480504500716,-0.40642298543100663,-0.046866175033040934,-0.8515137542998903,1.1745415532422097
2006,METFR,6,0.0593712156755031,-0.1167140649039453,-0.0069031125588827095,-0.04653894636698051,-0.05116132818305331,0.08297260690813668
2006,METFR,7,0.0593712156755031,-0.11916484158423463,-0.022776831668932084,-0.011972558639739214,0.008016623560035806,0.10936874887589347
2006,METFR,8,0.0593712156755031,-0.13292877501652567,-0.01199190464349581,-0.04219820615454598,-0.04131660669374754,0.11269199978253856
2006,METFR,9,0.0593712156755031,-0.031122988641452822,-0.034946474483496186,-0.054124704882708874,-0.010625420628856946,0.07982104623259154
2006,METFR,10,0.0593712156755031,-0.1318848724895269,0.004081153174996758,-0.04224351401230338,-0.4338146636448901,0.012229617186356909
2006,METFR,11,0.0593712156755031,-0.13031095293348535,0.00851859385927566,-0.0007367514978257107,-0.4338146636448901,0.3342350624128293
2007,METFR,6,0.0905650302906363,-0.05690605546307564,-0.0822522469421991,0.020525437875641667,0.025371340275974184,0.07150894534930848
2007,METFR,7,0.0905650302906363,-0.09948658696220018,0.012014322521639772,0.02789449367454568,0.04955087826952649,0.08985510596051464
2007,METFR,8,0.0905650302906363,-0.021960251041308183,0.07182153036738992,0.0832043466919005,0.23542502494828746,0.04161411337177987
2007,METFR,9,0.0905650302906363,-0.07201515328456266,-0.03468653084525388,0.021928327991220756,0.10863349440316698,0.06639241259719225
2007,METFR,10,0.0905650302906363,-0.07264442062207369,0.057824921912787035,0.12306239474364035,1.1255574558677706,0.06640876153171152
2007,METFR,11,0.0905650302906363,-0.08546546256145886,0.11258116151040562,0.025514844403569194,1.1255574558677706,0.3171562547581265
2008,METFR,6,-0.2892032265600597,0.5373303344420515,-0.20730041033541322,0.04331329941293909,0.15787439172701861,-0.08904115620317223
2008,METFR,7,-0.2892032265600597,0.48489845300710654,-0.1251605437421997,0.01993260784097165,-0.06906365444907614,-0.029721307083139532
2008,METFR,8,-0.2892032265600597,0.9601755786908884,-0.40158077411074894,0.02014690504048978,0.07562340859225179,0.06437792784710147
2008,METFR,9,-0.2892032265600597,1.2222081899260688,-0.05871126400000988,0.07254922543859828,-0.04437697318148249,0.038642950348913935
2008,METFR,10,-0.2892032265600597,0.47225319369157914,-0.1556433056355948,0.12162843021402142,-0.7843217862835655,0.004840154492482543
2008,METFR,11,-0.2892032265600597,6.030571365893425,-0.8320009766189889,0.05134224276033931,-0.7843217862835655,-0.5336226535854481
2009,METFR,6,0.0836469101650344,-0.13300863499936033,0.008786288906804383,0.008483481629383472,0.01419316148154592,0.1445581201627302
2009,METFR,7,0.0836469101650344,-0.12489537871678101,0.023907933921712338,0.003712209270688074,0.020010466153969404,0.16492773529411472
2009,METFR,8,0.0836469101650344,-0.1318207063447021,-0.006590084116775319,0.00044644279990378136,0.01435715837892763,-0.019706583454011415
2009,METFR,9,0.0836469101650344,0.02721525358756594,-0.10224496368029007,0.049381441037277554,0.18389467068278292,0.1257658410881067
2009,METFR,10,0.0836469101650344,-0.08003317527525548,0.027336229240266238,0.04503005777010779,1.5719340175655154,-0.18011176907861726
2009,METFR,11,0.0836469101650344,-0.011450387108116179,-0.1534252736879352,0.003414318256035747,1.5719340175655154,-0.6091635632373925
2010,METFR,6,0.393264818221862,-0.11861437209080035,-0.012486315305494513,-0.015664948612398543,0.20797760545342872,0.044899604088370744
2010,METFR,7,0.393264818221862,-0.07802830025657391,-0.1290339780302353,0.15992550440935377,0.5819940216584929,-0.03472349438657314
2010,METFR,8,0.393264818221862,0.0788942679956433,-0.48255313408357503,0.27949565079197286,0.33744166343081405,0.11048032029996958
2010,METFR,9,0.393264818221862,-0.06606473478225694,-0.13193097610017654,0.36271150515262246,0.1733450600476439,0.06631733797402378
