model,lat,lon,init_year,init_month,forecasted_year,forecasted_month,tmean,rain,province
JMA,-37.0,-60.25,2007,7,2007,9,12.728417968750023,1.7156748162960866,Buenos Aires
JMA,-37.0,-60.25,2007,7,2007,10,15.635644531250023,1.9723108931657407,Buenos Aires
JMA,-37.0,-60.25,2007,7,2007,11,18.775140380859398,2.3557222937142797,Buenos Aires
JMA,-37.0,-60.25,2007,8,2007,8,8.478814697265648,1.096659900809982,Buenos Aires
JMA,-37.0,-60.25,2007,8,2007,9,12.946008300781273,1.4731619597796453,Buenos Aires
JMA,-37.0,-60.25,2007,8,2007,10,15.871392822265648,2.521111874784765,Buenos Aires
JMA,-37.0,-60.25,2007,8,2007,11,18.363183593750023,2.7874633826741047,Buenos Aires
JMA,-37.0,-60.25,2007,9,2007,9,12.405419921875023,1.9268900280167145,Buenos Aires
JMA,-37.0,-60.25,2007,9,2007,10,15.937554931640648,3.1212947772019106,Buenos Aires
JMA,-37.0,-60.25,2007,9,2007,11,17.792138671875023,2.6507790778396156,Buenos Aires
JMA,-37.0,-60.25,2007,10,2007,10,16.413232421875023,3.1702020464763336,Buenos Aires
JMA,-37.0,-60.25,2007,10,2007,11,18.192864990234398,2.786742346643223,Buenos Aires
JMA,-37.0,-60.25,2007,11,2007,11,18.517144775390648,2.3206234016015514,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,4,15.066644287109398,1.0297557571448124,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,5,10.947808837890648,0.9918854609658467,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,6,8.913140869140648,0.9470814174505904,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,7,8.550866699218773,0.8580058685936365,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,8,10.532922363281273,2.263475417976224,Buenos Aires
JMA,-37.0,-60.25,2008,4,2008,9,12.281945800781273,1.4217656006110246,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,5,11.803369140625023,0.5930090044614644,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,6,8.853326416015648,1.883934475301885,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,7,8.282281494140648,1.2672857758389,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,8,10.328698730468773,1.0194446080902253,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,9,11.598229980468773,1.7339482604938894,Buenos Aires
JMA,-37.0,-60.25,2008,5,2008,10,14.884759521484398,2.487451708930166,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,6,7.961755371093773,1.709785165928679,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,7,8.581506347656273,0.7560538064410594,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,8,10.481286621093773,0.8611144156134287,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,9,12.767724609375023,1.7976149899823213,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,10,15.334313964843773,1.6326591048709815,Buenos Aires
JMA,-37.0,-60.25,2008,6,2008,11,18.360833740234398,3.5041066803387366,Buenos Aires
JMA,-37.0,-60.25,2008,7,2008,7,8.581689453125023,0.6281681172026765,Buenos Aires
JMA,-37.0,-60.25,2008,7,2008,8,10.062707519531273,1.8196946695070437,Buenos Aires
JMA,-37.0,-60.25,2008,7,2008,9,12.980187988281273,1.697961886293342,Buenos Aires
JMA,-37.0,-60.25,2008,7,2008,10,14.785699462890648,2.516789096489447,Buenos Aires
JMA,-37.0,-60.25,2008,7,2008,11,19.327478027343773,2.3185857457974635,Buenos Aires
JMA,-37.0,-60.25,2008,8,2008,8,9.104089355468773,0.8498191974126712,Buenos Aires
JMA,-37.0,-60.25,2008,8,2008,9,12.314843750000023,0.8662216371391196,Buenos Aires
JMA,-37.0,-60.25,2008,8,2008,10,15.645745849609398,1.7883615561231636,Buenos Aires
JMA,-37.0,-60.25,2008,8,2008,11,18.741784667968773,2.4479688931933197,Buenos Aires
JMA,-37.0,-60.25,2008,9,2008,9,12.701806640625023,1.6567991701776918,Buenos Aires
JMA,-37.0,-60.25,2008,9,2008,10,15.709558105468773,2.99338522609105,Buenos Aires
JMA,-37.0,-60.25,2008,9,2008,11,18.977868652343773,1.8742802740234765,Buenos Aires
JMA,-37.0,-60.25,2008,10,2008,10,15.224847412109398,3.1991889227356296,Buenos Aires
JMA,-37.0,-60.25,2008,10,2008,11,19.113977050781273,2.021833483354385,Buenos Aires
JMA,-37.0,-60.25,2008,11,2008,11,18.981988525390648,2.055611074638364,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,4,15.614160156250023,2.9460325890795502,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,5,11.515924072265648,1.6203019163185672,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,6,8.391564941406273,1.146812396086716,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,7,7.859124755859398,1.9743744405786856,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,8,9.448297119140648,2.1709705853822925,Buenos Aires
JMA,-37.0,-60.25,2009,4,2009,9,12.225976562500023,2.564287122481801,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,5,13.973046875000023,1.0902403933243932,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,6,9.214654541015648,1.864042897636864,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,7,8.112542724609398,0.9371440660288499,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,8,10.029779052734398,0.32972938171837995,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,9,13.380761718750023,3.0361867874262316,Buenos Aires
JMA,-37.0,-60.25,2009,5,2009,10,15.808068847656273,2.8284242301879203,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,6,8.797326660156273,0.45302168352634453,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,7,9.523828125000023,1.9067836359454304,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,8,10.539697265625023,1.7848874954040639,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,9,13.029626464843773,1.6626106622652514,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,10,15.896569824218773,3.165892620700106,Buenos Aires
JMA,-37.0,-60.25,2009,6,2009,11,18.002160644531273,1.7639929018287148,Buenos Aires
JMA,-37.0,-60.25,2009,7,2009,7,8.532312011718773,1.1297855553493719,Buenos Aires
JMA,-37.0,-60.25,2009,7,2009,8,10.029351806640648,1.4508676883906446,Buenos Aires
JMA,-37.0,-60.25,2009,7,2009,9,13.253869628906273,2.3272711297295245,Buenos Aires
JMA,-37.0,-60.25,2009,7,2009,10,16.236413574218773,2.6256928254042577,Buenos Aires
JMA,-37.0,-60.25,2009,7,2009,11,18.748376464843773,2.8821342164064845,Buenos Aires
JMA,-37.0,-60.25,2009,8,2009,8,11.067529296875023,1.4050032855550398,Buenos Aires
JMA,-37.0,-60.25,2009,8,2009,9,12.953820800781273,2.2995707763584505,Buenos Aires
JMA,-37.0,-60.25,2009,8,2009,10,15.740563964843773,2.61006285768417,Buenos Aires
JMA,-37.0,-60.25,2009,8,2009,11,18.230187988281273,2.7635347476007155,Buenos Aires
JMA,-37.0,-60.25,2009,9,2009,9,12.524743652343773,2.1763568918231613,Buenos Aires
JMA,-37.0,-60.25,2009,9,2009,10,16.486047363281273,3.1847767047565867,Buenos Aires
JMA,-37.0,-60.25,2009,9,2009,11,18.831140136718773,1.650231695293769,Buenos Aires
JMA,-37.0,-60.25,2009,10,2009,10,15.705133056640648,2.4764070576566155,Buenos Aires
JMA,-37.0,-60.25,2009,10,2009,11,19.080804443359398,2.8080010611120088,Buenos Aires
JMA,-37.0,-60.25,2009,11,2009,11,18.872460937500023,1.8359041825988243,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,4,15.464837646484398,3.3194894410826237,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,5,11.059533691406273,2.057668091595133,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,6,7.832666015625023,0.9490851240911979,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,7,7.474084472656273,0.8596298303586991,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,8,9.431481933593773,1.0924828491454264,Buenos Aires
JMA,-37.0,-60.25,2010,4,2010,9,12.572503662109398,1.4377178244728839,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,5,10.693658447265648,1.1044671992976873,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,6,9.438317871093773,1.3053994192802065,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,7,9.025933837890648,1.5360080311666024,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,8,9.740045166015648,0.8241635617167731,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,9,12.237298583984398,1.6746280675761227,Buenos Aires
JMA,-37.0,-60.25,2010,5,2010,10,15.227777099609398,2.9684143271424546,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,6,9.118218994140648,1.1282103955068123,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,7,7.763177490234398,1.1840719636779795,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,8,9.786096191406273,2.2535317432925694,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,9,12.243463134765648,1.7140755221589643,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,10,15.772607421875023,2.4533708619856043,Buenos Aires
JMA,-37.0,-60.25,2010,6,2010,11,18.104150390625023,2.809194960491368,Buenos Aires
JMA,-37.0,-60.25,2010,7,2010,7,8.321282958984398,1.0046640754524105,Buenos Aires
JMA,-37.0,-60.25,2010,7,2010,8,10.008782958984398,0.8685623433279943,Buenos Aires
JMA,-37.0,-60.25,2010,7,2010,9,12.531091308593773,1.3397845597751257,Buenos Aires
JMA,-37.0,-60.25,2010,7,2010,10,16.049615478515648,3.5036002975630254,Buenos Aires
JMA,-37.0,-60.25,2010,7,2010,11,18.536431884765648,2.525653173961473,Buenos Aires
JMA,-37.0,-60.25,2010,8,2010,8,8.726800537109398,0.41669255246290504,Buenos Aires
JMA,-37.0,-60.25,2010,8,2010,9,12.413964843750023,0.9682328283133756,Buenos Aires
JMA,-37.0,-60.25,2010,8,2010,10,16.003808593750023,2.17859282486188,Buenos Aires
JMA,-37.0,-60.25,2010,8,2010,11,18.307458496093773,1.9923479749195394,Buenos Aires
JMA,-37.0,-60.25,2010,9,2010,9,11.854150390625023,1.8256511361869343,Buenos Aires
JMA,-37.0,-60.25,2010,9,2010,10,15.936517333984398,2.3631264343748626,Buenos Aires
JMA,-37.0,-60.25,2010,9,2010,11,18.577966308593773,3.1313888825934555,Buenos Aires
JMA,-37.0,-60.25,2010,10,2010,10,16.807458496093773,1.8575857114910832,Buenos Aires
JMA,-37.0,-60.25,2010,10,2010,11,18.928430175781273,2.0939106576634003,Buenos Aires
JMA,-37.0,-60.25,2010,11,2010,11,18.851556396484398,1.765175674108832,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,4,16.675592041015648,2.186838373745559,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,5,12.196984863281273,0.9586975411934873,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,6,9.307458496093773,1.224856235637617,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,7,8.228326416015648,0.7229616790027649,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,8,9.919152832031273,1.254506394445798,Buenos Aires
JMA,-37.0,-60.25,2011,4,2011,9,12.470666503906273,1.8955305318968385,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,5,11.667626953125023,0.8619698132861231,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,6,9.002191162109398,1.7397568825572307,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,7,9.313958740234398,0.4731415259584537,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,8,10.377587890625023,1.609002500515544,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,9,12.610894775390648,1.676419162208731,Buenos Aires
JMA,-37.0,-60.25,2011,5,2011,10,16.175012207031273,2.2831463030570376,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,6,8.491052246093773,0.5664525092186068,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,7,7.416467285156273,1.4125562262279345,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,8,9.809472656250023,0.711750359130292,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,9,12.035607910156273,2.5064368577432106,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,10,16.051751708984398,2.709506986775523,Buenos Aires
JMA,-37.0,-60.25,2011,6,2011,11,18.274560546875023,2.4690054033271736,Buenos Aires
JMA,-37.0,-60.25,2011,7,2011,7,7.757775878906273,0.5698529123776552,Buenos Aires
JMA,-37.0,-60.25,2011,7,2011,8,10.712487792968773,1.749109723618858,Buenos Aires
JMA,-37.0,-60.25,2011,7,2011,9,13.147760009765648,2.7198173108899937,Buenos Aires
JMA,-37.0,-60.25,2011,7,2011,10,15.575402832031273,2.6263638585533045,Buenos Aires
JMA,-37.0,-60.25,2011,7,2011,11,18.598138427734398,1.6553219057868773,Buenos Aires
JMA,-37.0,-60.25,2011,8,2011,8,9.074517822265648,1.7756606553120946,Buenos Aires
JMA,-37.0,-60.25,2011,8,2011,9,11.915856933593773,1.9651032187084638,Buenos Aires
JMA,-37.0,-60.25,2011,8,2011,10,15.518640136718773,2.4957680875559163,Buenos Aires
JMA,-37.0,-60.25,2011,8,2011,11,18.528131103515648,2.3970255642780103,Buenos Aires
JMA,-37.0,-60.25,2011,9,2011,9,11.859704589843773,1.5162813647862095,Buenos Aires
JMA,-37.0,-60.25,2011,9,2011,10,15.901025390625023,2.2101216217151887,Buenos Aires
JMA,-37.0,-60.25,2011,9,2011,11,18.751702880859398,1.6088187882701277,Buenos Aires
JMA,-37.0,-60.25,2011,10,2011,10,15.094934082031273,3.053101221439647,Buenos Aires
JMA,-37.0,-60.25,2011,10,2011,11,18.337609863281273,2.289158881012554,Buenos Aires
JMA,-37.0,-60.25,2011,11,2011,11,19.434716796875023,2.2688974615903135,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,4,14.640374755859398,2.5594628112912687,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,5,10.409967041015648,1.2634510397901977,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,6,9.844537353515648,2.0057319721900058,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,7,7.930627441406273,1.986584352380305,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,8,10.457574462890648,1.6346581976023344,Buenos Aires
JMA,-37.0,-60.25,2012,4,2012,9,12.570947265625023,2.3554922620405705,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,5,12.801721191406273,2.6190334023112882,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,6,10.450036621093773,1.7015146309518059,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,7,8.301843261718773,1.916543560014361,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,8,10.356774902343773,0.9826189820216769,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,9,13.130914306640648,2.8681859754442485,Buenos Aires
JMA,-37.0,-60.25,2012,5,2012,10,15.376519775390648,2.713146208179751,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,6,8.889367675781273,1.6593195272207595,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,7,8.662988281250023,1.3188881820269671,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,8,10.270166015625023,0.9172431722959118,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,9,12.395715332031273,2.0533445228920755,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,10,15.721429443359398,2.844626775413417,Buenos Aires
JMA,-37.0,-60.25,2012,6,2012,11,18.493157958984398,2.31710714615474,Buenos Aires
JMA,-37.0,-60.25,2012,7,2012,7,7.327600097656273,0.7249107765261442,Buenos Aires
JMA,-37.0,-60.25,2012,7,2012,8,10.008752441406273,2.1505512455632925,Buenos Aires
JMA,-37.0,-60.25,2012,7,2012,9,12.911370849609398,2.369605544743081,Buenos Aires
JMA,-37.0,-60.25,2012,7,2012,10,15.280664062500023,3.096498182344476,Buenos Aires
JMA,-37.0,-60.25,2012,7,2012,11,19.007226562500023,2.2698904132312236,Buenos Aires
JMA,-37.0,-60.25,2012,8,2012,8,10.112390136718773,2.1793250800783426,Buenos Aires
JMA,-37.0,-60.25,2012,8,2012,9,12.857965087890648,1.1194866652886049,Buenos Aires
JMA,-37.0,-60.25,2012,8,2012,10,15.108300781250023,2.7560601915865846,Buenos Aires
JMA,-37.0,-60.25,2012,8,2012,11,17.981835937500023,2.4442879566777265,Buenos Aires
JMA,-37.0,-60.25,2012,9,2012,9,13.344384765625023,1.8856384792798053,Buenos Aires
JMA,-37.0,-60.25,2012,9,2012,10,16.559411621093773,1.8683654150208895,Buenos Aires
JMA,-37.0,-60.25,2012,9,2012,11,18.145166015625023,2.6127769490358332,Buenos Aires
JMA,-37.0,-60.25,2012,10,2012,10,15.420159912109398,3.4536062560164282,Buenos Aires
JMA,-37.0,-60.25,2012,10,2012,11,18.617639160156273,1.741107727752933,Buenos Aires
JMA,-37.0,-60.25,2012,11,2012,11,18.814447021484398,2.177591907752685,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,4,15.043603515625023,2.494095891734105,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,5,10.922418212890648,1.542111705532534,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,6,8.624353027343773,1.2500848765739647,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,7,8.701226806640648,0.8908362636361744,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,8,9.892663574218773,1.0896536690552239,Buenos Aires
JMA,-37.0,-60.25,2013,4,2013,9,12.428704833984398,1.6796226771020883,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,5,12.260949707031273,1.9128215990349418,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,6,8.158837890625023,1.142883716624965,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,7,8.391748046875023,1.8294889878234244,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,8,10.682702636718773,2.4484044922701287,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,9,12.432519531250023,1.0727678278499297,Buenos Aires
JMA,-37.0,-60.25,2013,5,2013,10,15.116540527343773,1.6759476341121626,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,6,10.016839599609398,1.7356541292201655,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,7,8.570123291015648,2.1871221684932607,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,8,10.286920166015648,1.067417507982782,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,9,12.202722167968773,1.252290213926699,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,10,15.885491943359398,2.862972706907385,Buenos Aires
JMA,-37.0,-60.25,2013,6,2013,11,17.489984130859398,2.965656371998193,Buenos Aires
JMA,-37.0,-60.25,2013,7,2013,7,9.672601318359398,1.8631999239460129,Buenos Aires
JMA,-37.0,-60.25,2013,7,2013,8,9.732141113281273,1.1027839377675264,Buenos Aires
JMA,-37.0,-60.25,2013,7,2013,9,12.018212890625023,1.1507132961696698,Buenos Aires
JMA,-37.0,-60.25,2013,7,2013,10,15.941369628906273,2.9672978723738197,Buenos Aires
JMA,-37.0,-60.25,2013,7,2013,11,18.406884765625023,2.6803841757327973,Buenos Aires
JMA,-37.0,-60.25,2013,8,2013,8,9.761132812500023,1.207566803032023,Buenos Aires
JMA,-37.0,-60.25,2013,8,2013,9,12.874322509765648,2.447284231266167,Buenos Aires
JMA,-37.0,-60.25,2013,8,2013,10,15.680474853515648,3.3467672409415172,Buenos Aires
JMA,-37.0,-60.25,2013,8,2013,11,18.253625488281273,2.6328062801894703,Buenos Aires
JMA,-37.0,-60.25,2013,9,2013,9,11.852288818359398,2.257930101450256,Buenos Aires
JMA,-37.0,-60.25,2013,9,2013,10,15.982263183593773,1.9928976689698175,Buenos Aires
JMA,-37.0,-60.25,2013,9,2013,11,19.948876953125023,2.1534629541974937,Buenos Aires
JMA,-37.0,-60.25,2013,10,2013,10,16.063562011718773,3.2132392567518764,Buenos Aires
JMA,-37.0,-60.25,2013,10,2013,11,18.888818359375023,1.7054567626928474,Buenos Aires
JMA,-37.0,-60.25,2013,11,2013,11,19.112359619140648,3.9028439948651794,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,4,14.125726318359398,2.6430407712041415,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,5,11.636712646484398,1.7953055643715743,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,6,7.963372802734398,0.8060809069831976,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,7,8.326013183593773,1.2256370587238052,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,8,8.993402099609398,1.2499082703243403,Buenos Aires
JMA,-37.0,-60.25,2014,4,2014,9,12.054895019531273,1.807081649758402,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,5,12.585595703125023,1.9674115623047328,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,6,8.662805175781273,2.0071508691899,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,7,8.619866943359398,1.566247327673409,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,8,11.088372802734398,2.527305878174957,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,9,12.750329589843773,2.1474740769633627,Buenos Aires
JMA,-37.0,-60.25,2014,5,2014,10,15.750573730468773,3.1119633615617204,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,6,8.138146972656273,1.4447508686998844,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,7,9.765222167968773,1.693647257638986,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,8,9.737023925781273,2.042841155116548,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,9,13.033898925781273,2.1974891564013888,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,10,15.522851562500023,2.654219607620689,Buenos Aires
JMA,-37.0,-60.25,2014,6,2014,11,18.255212402343773,2.910299498353197,Buenos Aires
JMA,-37.0,-60.25,2014,7,2014,7,8.790582275390648,1.7749728010585386,Buenos Aires
JMA,-37.0,-60.25,2014,7,2014,8,9.835595703125023,1.6405046000045331,Buenos Aires
JMA,-37.0,-60.25,2014,7,2014,9,12.925256347656273,1.3726887505072227,Buenos Aires
JMA,-37.0,-60.25,2014,7,2014,10,15.582177734375023,2.789007409660371,Buenos Aires
JMA,-37.0,-60.25,2014,7,2014,11,18.240625000000023,2.19381737480262,Buenos Aires
JMA,-37.0,-60.25,2014,8,2014,8,10.591607666015648,2.064352262891589,Buenos Aires
JMA,-37.0,-60.25,2014,8,2014,9,12.798822021484398,2.275715810355905,Buenos Aires
JMA,-37.0,-60.25,2014,8,2014,10,15.459375000000023,3.8908105511836766,Buenos Aires
JMA,-37.0,-60.25,2014,8,2014,11,18.339562988281273,2.159425345098498,Buenos Aires
JMA,-37.0,-60.25,2014,9,2014,9,12.842858886718773,3.4223340117023326,Buenos Aires
JMA,-37.0,-60.25,2014,9,2014,10,16.565637207031273,2.6476573356148947,Buenos Aires
JMA,-37.0,-60.25,2014,9,2014,11,18.569329833984398,2.7045456511132215,Buenos Aires
JMA,-37.0,-60.25,2014,10,2014,10,15.936517333984398,3.0486827040476783,Buenos Aires
JMA,-37.0,-60.25,2014,10,2014,11,18.814294433593773,2.68755961997158,Buenos Aires
JMA,-37.0,-60.25,2014,11,2014,11,18.410455322265648,2.26551341143022,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,4,16.157556152343773,2.185428178904658,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,5,11.703851318359398,3.32503951540275,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,6,8.746179199218773,1.2710055804632248,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,7,8.663476562500023,1.346923959886226,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,8,8.678216552734398,1.4472054760972242,Buenos Aires
JMA,-37.0,-60.25,2015,4,2015,9,12.603479003906273,1.5233976895956403,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,5,13.562982177734398,3.451902351798708,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,6,8.809899902343773,1.3554581994412729,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,7,8.374078369140648,1.5506754050420568,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,8,9.818078613281273,2.470779753593888,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,9,13.202233886718773,2.267691867245958,Buenos Aires
JMA,-37.0,-60.25,2015,5,2015,10,14.866906738281273,2.8044260852766456,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,6,10.345117187500023,1.37668073932673,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,7,8.108697509765648,1.3605276598127602,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,8,10.383843994140648,1.674871321313276,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,9,12.009118652343773,1.7576346317582647,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,10,14.740625000000023,3.282066197698441,Buenos Aires
JMA,-37.0,-60.25,2015,6,2015,11,18.925286865234398,2.629519780157352,Buenos Aires
JMA,-37.0,-60.25,2015,7,2015,7,8.928857421875023,2.13916959665994,Buenos Aires
JMA,-37.0,-60.25,2015,7,2015,8,10.153527832031273,2.613519763485783,Buenos Aires
JMA,-37.0,-60.25,2015,7,2015,9,12.363854980468773,2.3738530808259384,Buenos Aires
JMA,-37.0,-60.25,2015,7,2015,10,15.232476806640648,2.184316850275536,Buenos Aires
JMA,-37.0,-60.25,2015,7,2015,11,18.059716796875023,2.4272638324873697,Buenos Aires
JMA,-37.0,-60.25,2015,8,2015,8,10.672692871093773,2.8711592744912195,Buenos Aires
JMA,-37.0,-60.25,2015,8,2015,9,12.901116943359398,2.726378355077941,Buenos Aires
JMA,-37.0,-60.25,2015,8,2015,10,15.633996582031273,3.194249810576366,Buenos Aires
JMA,-37.0,-60.25,2015,8,2015,11,18.988763427734398,2.648996255629754,Buenos Aires
JMA,-37.0,-60.25,2015,9,2015,9,12.112939453125023,1.2710921109260198,Buenos Aires
JMA,-37.0,-60.25,2015,9,2015,10,16.054406738281273,2.368386866464789,Buenos Aires
JMA,-37.0,-60.25,2015,9,2015,11,18.572595214843773,2.7073560187318435,Buenos Aires
JMA,-37.0,-60.25,2015,10,2015,10,14.847497558593773,2.6438772374604014,Buenos Aires
JMA,-37.0,-60.25,2015,10,2015,11,19.015039062500023,3.126498422716395,Buenos Aires
JMA,-37.0,-60.25,2015,11,2015,11,18.477746582031273,2.1952158363092167,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,4,15.278070068359398,4.398081576368895,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,5,11.088128662109398,1.511028982577045,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,6,8.948205566406273,0.9479296554104621,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,7,8.942376708984398,1.63159934459145,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,8,10.347222900390648,0.9878747061975446,Buenos Aires
JMA,-37.0,-60.25,2016,4,2016,9,12.173638916015648,1.5417220805602483,Buenos Aires
JMA,-37.0,-60.25,2016,5,2016,5,10.833459472656273,1.49175592582651,Buenos Aires
JMA,-37.0,-60.25,2016,5,2016,6,8.737115478515648,1.8218339272380035,Buenos Aires
JMA,-37.0,-60.25,2016,5,2016,7,7.447015380859398,1.0686052989683503,Buenos Aires
