model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
KMA,2003,6,2003,9,-40.0,-62.5,1.5,11.81
KMA,2003,6,2003,10,-40.0,-62.5,1.72,14.64
KMA,2003,6,2003,11,-40.0,-62.5,2.32,18.11
KMA,2003,7,2003,7,-40.0,-62.5,0.73,8.42
KMA,2003,7,2003,8,-40.0,-62.5,1.89,9.26
KMA,2003,7,2003,9,-40.0,-62.5,1.69,11.37
KMA,2003,7,2003,10,-40.0,-62.5,2.24,14.16
KMA,2003,7,2003,11,-40.0,-62.5,2.15,17.43
KMA,2003,8,2003,8,-40.0,-62.5,1.2,9.3
KMA,2003,8,2003,9,-40.0,-62.5,1.36,11.2
KMA,2003,8,2003,10,-40.0,-62.5,1.89,14.47
KMA,2003,8,2003,11,-40.0,-62.5,1.72,18.33
KMA,2003,9,2003,9,-40.0,-62.5,0.86,12.25
KMA,2003,9,2003,10,-40.0,-62.5,2.15,14.39
KMA,2003,9,2003,11,-40.0,-62.5,2.1,17.93
KMA,2003,10,2003,10,-40.0,-62.5,1.3,14.89
KMA,2003,10,2003,11,-40.0,-62.5,1.72,18.18
KMA,2003,11,2003,11,-40.0,-62.5,1.18,18.6
KMA,2004,4,2004,4,-40.0,-62.5,1.07,15.78
KMA,2004,4,2004,5,-40.0,-62.5,1.19,12.22
KMA,2004,4,2004,6,-40.0,-62.5,1.23,9.31
KMA,2004,4,2004,7,-40.0,-62.5,0.78,8.42
KMA,2004,4,2004,8,-40.0,-62.5,0.97,9.43
KMA,2004,4,2004,9,-40.0,-62.5,1.35,10.73
KMA,2004,5,2004,5,-40.0,-62.5,1.59,11.47
KMA,2004,5,2004,6,-40.0,-62.5,1.02,9.37
KMA,2004,5,2004,7,-40.0,-62.5,1.17,8.02
KMA,2004,5,2004,8,-40.0,-62.5,1.09,9.26
KMA,2004,5,2004,9,-40.0,-62.5,1.58,10.94
KMA,2004,5,2004,10,-40.0,-62.5,2.22,14.09
KMA,2004,6,2004,6,-40.0,-62.5,1.09,9.28
KMA,2004,6,2004,7,-40.0,-62.5,0.89,8.71
KMA,2004,6,2004,8,-40.0,-62.5,0.87,9.12
KMA,2004,6,2004,9,-40.0,-62.5,1.61,11.83
KMA,2004,6,2004,10,-40.0,-62.5,2.87,14.48
KMA,2004,6,2004,11,-40.0,-62.5,1.78,17.76
KMA,2004,7,2004,7,-40.0,-62.5,0.92,8.4
KMA,2004,7,2004,8,-40.0,-62.5,1.36,9.89
KMA,2004,7,2004,9,-40.0,-62.5,1.46,11.64
KMA,2004,7,2004,10,-40.0,-62.5,1.77,14.55
KMA,2004,7,2004,11,-40.0,-62.5,1.99,17.58
KMA,2004,8,2004,8,-40.0,-62.5,1.12,9.38
KMA,2004,8,2004,9,-40.0,-62.5,1.48,11.12
KMA,2004,8,2004,10,-40.0,-62.5,2.2,14.41
KMA,2004,8,2004,11,-40.0,-62.5,2.88,17.29
KMA,2004,9,2004,9,-40.0,-62.5,1.77,11.37
KMA,2004,9,2004,10,-40.0,-62.5,1.68,14.08
KMA,2004,9,2004,11,-40.0,-62.5,2.22,17.05
KMA,2004,10,2004,10,-40.0,-62.5,1.91,14.33
KMA,2004,10,2004,11,-40.0,-62.5,1.56,18.07
KMA,2004,11,2004,11,-40.0,-62.5,1.49,17.23
KMA,2005,4,2005,4,-40.0,-62.5,1.2,15.66
KMA,2005,4,2005,5,-40.0,-62.5,0.91,12.09
KMA,2005,4,2005,6,-40.0,-62.5,0.68,9.33
KMA,2005,4,2005,7,-40.0,-62.5,0.66,8.75
KMA,2005,4,2005,8,-40.0,-62.5,1.33,9.02
KMA,2005,4,2005,9,-40.0,-62.5,1.53,10.97
KMA,2005,5,2005,5,-40.0,-62.5,1.06,11.88
KMA,2005,5,2005,6,-40.0,-62.5,1.05,9.58
KMA,2005,5,2005,7,-40.0,-62.5,0.75,8.18
KMA,2005,5,2005,8,-40.0,-62.5,0.93,9.03
KMA,2005,5,2005,9,-40.0,-62.5,1.37,11.33
KMA,2005,5,2005,10,-40.0,-62.5,1.96,14.46
KMA,2005,6,2005,6,-40.0,-62.5,0.94,9.34
KMA,2005,6,2005,7,-40.0,-62.5,0.63,7.99
KMA,2005,6,2005,8,-40.0,-62.5,1.31,9.13
KMA,2005,6,2005,9,-40.0,-62.5,1.29,10.77
KMA,2005,6,2005,10,-40.0,-62.5,1.79,14.41
KMA,2005,6,2005,11,-40.0,-62.5,1.82,17.66
KMA,2005,7,2005,7,-40.0,-62.5,1.13,8.26
KMA,2005,7,2005,8,-40.0,-62.5,0.8,9.0
KMA,2005,7,2005,9,-40.0,-62.5,1.38,10.75
KMA,2005,7,2005,10,-40.0,-62.5,2.16,14.35
KMA,2005,7,2005,11,-40.0,-62.5,1.62,17.89
KMA,2005,8,2005,8,-40.0,-62.5,1.44,9.29
KMA,2005,8,2005,9,-40.0,-62.5,1.56,11.15
KMA,2005,8,2005,10,-40.0,-62.5,1.88,14.35
KMA,2005,8,2005,11,-40.0,-62.5,1.5,17.7
KMA,2005,9,2005,9,-40.0,-62.5,1.32,11.5
