model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
CWB,1998,4,1998,4,-40.0,-62.5,1.82,15.13
CWB,1998,4,1998,5,-40.0,-62.5,1.52,12.06
CWB,1998,4,1998,6,-40.0,-62.5,1.13,9.22
CWB,1998,4,1998,7,-40.0,-62.5,0.92,8.33
CWB,1998,4,1998,8,-40.0,-62.5,0.81,8.69
CWB,1998,4,1998,9,-40.0,-62.5,0.77,10.02
CWB,1998,5,1998,5,-40.0,-62.5,1.28,11.76
CWB,1998,5,1998,6,-40.0,-62.5,1.12,9.42
CWB,1998,5,1998,7,-40.0,-62.5,1.12,8.46
CWB,1998,5,1998,8,-40.0,-62.5,0.62,8.53
CWB,1998,5,1998,9,-40.0,-62.5,1.0,9.97
CWB,1998,5,1998,10,-40.0,-62.5,0.7,12.17
CWB,1998,6,1998,6,-40.0,-62.5,1.13,9.55
CWB,1998,6,1998,7,-40.0,-62.5,0.87,8.66
CWB,1998,6,1998,8,-40.0,-62.5,0.71,8.71
CWB,1998,6,1998,9,-40.0,-62.5,0.64,10.13
CWB,1998,6,1998,10,-40.0,-62.5,0.83,12.05
CWB,1998,6,1998,11,-40.0,-62.5,1.17,15.05
CWB,1998,7,1998,7,-40.0,-62.5,1.04,8.95
CWB,1998,7,1998,8,-40.0,-62.5,0.78,8.98
CWB,1998,7,1998,9,-40.0,-62.5,0.84,10.06
CWB,1998,7,1998,10,-40.0,-62.5,0.98,12.37
CWB,1998,7,1998,11,-40.0,-62.5,1.35,15.14
CWB,1998,8,1998,8,-40.0,-62.5,0.71,8.93
CWB,1998,8,1998,9,-40.0,-62.5,0.77,10.16
CWB,1998,8,1998,10,-40.0,-62.5,1.15,11.8
CWB,1998,8,1998,11,-40.0,-62.5,1.31,14.92
CWB,1998,9,1998,9,-40.0,-62.5,0.76,10.28
CWB,1998,9,1998,10,-40.0,-62.5,1.38,12.12
CWB,1998,9,1998,11,-40.0,-62.5,1.33,14.78
CWB,1998,10,1998,10,-40.0,-62.5,1.04,12.48
CWB,1998,10,1998,11,-40.0,-62.5,1.24,15.1
CWB,1998,11,1998,11,-40.0,-62.5,1.72,15.51
CWB,1999,4,1999,4,-40.0,-62.5,1.61,15.83
CWB,1999,4,1999,5,-40.0,-62.5,1.13,12.68
CWB,1999,4,1999,6,-40.0,-62.5,1.1,10.29
CWB,1999,4,1999,7,-40.0,-62.5,0.96,8.79
CWB,1999,4,1999,8,-40.0,-62.5,0.67,9.25
CWB,1999,4,1999,9,-40.0,-62.5,0.75,10.2
CWB,1999,5,1999,5,-40.0,-62.5,1.16,12.25
CWB,1999,5,1999,6,-40.0,-62.5,0.99,9.81
CWB,1999,5,1999,7,-40.0,-62.5,1.16,8.7
CWB,1999,5,1999,8,-40.0,-62.5,0.85,9.02
CWB,1999,5,1999,9,-40.0,-62.5,0.63,10.21
CWB,1999,5,1999,10,-40.0,-62.5,1.02,12.36
CWB,1999,6,1999,6,-40.0,-62.5,1.15,10.06
CWB,1999,6,1999,7,-40.0,-62.5,1.12,8.75
CWB,1999,6,1999,8,-40.0,-62.5,0.91,8.96
CWB,1999,6,1999,9,-40.0,-62.5,0.76,10.21
CWB,1999,6,1999,10,-40.0,-62.5,0.82,12.26
CWB,1999,6,1999,11,-40.0,-62.5,1.29,15.33
CWB,1999,7,1999,7,-40.0,-62.5,0.94,8.72
CWB,1999,7,1999,8,-40.0,-62.5,0.86,8.87
CWB,1999,7,1999,9,-40.0,-62.5,0.74,10.08
CWB,1999,7,1999,10,-40.0,-62.5,0.99,12.45
CWB,1999,7,1999,11,-40.0,-62.5,1.28,15.25
CWB,1999,8,1999,8,-40.0,-62.5,0.95,9.02
CWB,1999,8,1999,9,-40.0,-62.5,0.96,10.12
CWB,1999,8,1999,10,-40.0,-62.5,1.02,11.68
CWB,1999,8,1999,11,-40.0,-62.5,0.85,14.7
CWB,1999,9,1999,9,-40.0,-62.5,0.73,10.08
CWB,1999,9,1999,10,-40.0,-62.5,0.86,12.02
CWB,1999,9,1999,11,-40.0,-62.5,1.01,14.81
CWB,1999,10,1999,10,-40.0,-62.5,0.88,12.02
CWB,1999,10,1999,11,-40.0,-62.5,1.26,14.74
CWB,1999,11,1999,11,-40.0,-62.5,1.05,14.93
CWB,2000,4,2000,4,-40.0,-62.5,1.64,15.41
CWB,2000,4,2000,5,-40.0,-62.5,1.13,12.2
CWB,2000,4,2000,6,-40.0,-62.5,0.95,9.34
CWB,2000,4,2000,7,-40.0,-62.5,0.93,8.56
CWB,2000,4,2000,8,-40.0,-62.5,0.78,8.75
CWB,2000,4,2000,9,-40.0,-62.5,0.83,9.91
CWB,2000,5,2000,5,-40.0,-62.5,1.2,11.88
CWB,2000,5,2000,6,-40.0,-62.5,0.94,9.59
CWB,2000,5,2000,7,-40.0,-62.5,0.9,8.78
CWB,2000,5,2000,8,-40.0,-62.5,0.91,8.68
CWB,2000,5,2000,9,-40.0,-62.5,0.95,10.06
CWB,2000,5,2000,10,-40.0,-62.5,1.05,12.0
CWB,2000,6,2000,6,-40.0,-62.5,1.26,9.57
CWB,2000,6,2000,7,-40.0,-62.5,1.09,8.58
CWB,2000,6,2000,8,-40.0,-62.5,0.95,8.88
CWB,2000,6,2000,9,-40.0,-62.5,0.74,10.08
CWB,2000,6,2000,10,-40.0,-62.5,0.93,12.08
CWB,2000,6,2000,11,-40.0,-62.5,1.29,14.9
CWB,2000,7,2000,7,-40.0,-62.5,1.04,8.65
CWB,2000,7,2000,8,-40.0,-62.5,0.75,8.65
CWB,2000,7,2000,9,-40.0,-62.5,0.9,9.87
CWB,2000,7,2000,10,-40.0,-62.5,0.86,12.01
CWB,2000,7,2000,11,-40.0,-62.5,1.22,14.98
CWB,2000,8,2000,8,-40.0,-62.5,0.91,8.65
CWB,2000,8,2000,9,-40.0,-62.5,0.96,9.77
CWB,2000,8,2000,10,-40.0,-62.5,0.9,11.84
CWB,2000,8,2000,11,-40.0,-62.5,1.22,14.28
CWB,2000,9,2000,9,-40.0,-62.5,1.06,9.84
CWB,2000,9,2000,10,-40.0,-62.5,1.13,11.78
CWB,2000,9,2000,11,-40.0,-62.5,1.07,14.2
CWB,2000,10,2000,10,-40.0,-62.5,1.34,11.75
CWB,2000,10,2000,11,-40.0,-62.5,1.17,14.35
CWB,2000,11,2000,11,-40.0,-62.5,1.05,14.7
CWB,2001,4,2001,4,-40.0,-62.5,1.49,15.32
CWB,2001,4,2001,5,-40.0,-62.5,1.26,12.36
CWB,2001,4,2001,6,-40.0,-62.5,1.12,9.59
CWB,2001,4,2001,7,-40.0,-62.5,1.05,8.69
CWB,2001,4,2001,8,-40.0,-62.5,0.8,8.82
CWB,2001,4,2001,9,-40.0,-62.5,0.77,9.75
CWB,2001,5,2001,5,-40.0,-62.5,1.61,11.86
CWB,2001,5,2001,6,-40.0,-62.5,1.23,9.25
CWB,2001,5,2001,7,-40.0,-62.5,1.42,8.41
CWB,2001,5,2001,8,-40.0,-62.5,0.94,8.37
CWB,2001,5,2001,9,-40.0,-62.5,0.88,9.7
CWB,2001,5,2001,10,-40.0,-62.5,0.9,11.55
CWB,2001,6,2001,6,-40.0,-62.5,1.1,9.61
CWB,2001,6,2001,7,-40.0,-62.5,1.11,8.49
CWB,2001,6,2001,8,-40.0,-62.5,0.79,8.82
CWB,2001,6,2001,9,-40.0,-62.5,0.88,10.08
CWB,2001,6,2001,10,-40.0,-62.5,0.94,11.78
CWB,2001,6,2001,11,-40.0,-62.5,1.22,14.78
CWB,2001,7,2001,7,-40.0,-62.5,1.14,8.33
CWB,2001,7,2001,8,-40.0,-62.5,0.75,8.78
CWB,2001,7,2001,9,-40.0,-62.5,0.89,9.88
